source,destination,demand_id,allowed_rate_c_,demand_rate,lambda,number_of_paths,average_length,shortest_path_length
8,33,0,1.66195,2,0.830973,25,3.68,3
36,15,1,4.98584,6,0.830973,28,3.71429,3
13,36,2,3.32389,4,0.830973,8,3,3
33,14,3,3.32389,4,0.830973,12,3.08333,3
4,18,4,4.15487,5,0.830973,16,3,3
3,37,5,0,3,0,136,6.06618,5
15,38,6,7.47876,9,0.830973,45,3.91111,3
28,37,7,8.30973,10,0.830973,60,4.4,4
28,3,8,2.49292,3,0.830973,22,3.68182,3
4,30,9,3.32389,4,0.830973,94,5.67021,5
30,25,10,4.98584,6,0.830973,4,2,2
27,26,11,6.64778,8,0.830973,29,3.55172,3
22,33,12,1.66195,2,0.830973,2,1,1
8,22,13,2.49292,3,0.830973,20,3.15,3
30,12,14,4.98584,6,0.830973,49,4.67347,4
33,31,15,1.66195,2,0.830973,2,1,1
11,10,16,3.32389,4,0.830973,2,1,1
26,29,17,4.15487,5,0.830973,17,3.52941,2
30,4,18,4.15487,5,0.830973,81,5.67901,5
1,33,19,3.32389,4,0.830973,117,5.91453,5
7,2,20,1.66195,2,0.830973,9,2.55556,2
31,5,21,3.32389,4,0.830973,109,5.46789,5
0,12,22,7.47876,9,0.830973,63,4.04762,3
15,29,23,4.15487,5,0.830973,17,3,3
35,23,24,3.32389,4,0.830973,47,4.65957,4
4,25,25,6.64778,8,0.830973,16,3.5,3
16,38,26,6.64778,8,0.830973,6,2.33333,2
17,13,27,2.49292,3,0.830973,4,2,2
8,9,28,1.66195,2,0.830973,2,1,1
2,17,29,2.49292,3,0.830973,46,4.32609,4
36,17,30,4.15487,5,0.830973,25,3.72,3
30,17,31,2.49292,3,0.830973,16,4,4
34,28,32,4.98584,6,0.830973,42,4.42857,4
33,4,33,3.32389,4,0.830973,73,4.86301,4
19,28,34,9.97168,12,0.830973,36,3.58333,3
20,31,35,1.66195,2,0.830973,38,4,4
15,10,36,4.98584,6,0.830973,4,2,2
20,14,37,1.66195,2,0.830973,16,4,4
12,35,38,4.15487,5,0.830973,19,3.15789,2
31,0,39,3.32389,4,0.830973,62,5.03226,5
0,17,40,4.98584,6,0.830973,45,4.4,3
8,6,41,2.49292,3,0.830973,14,2.71429,2
18,11,42,3.32389,4,0.830973,95,5.98947,5
16,31,43,2.49292,3,0.830973,18,3.22222,3
17,12,44,4.15487,5,0.830973,2,1,1
5,35,45,1.92999,5,0.385999,12,2.66667,2
13,20,46,2.49292,3,0.830973,23,3.65217,3
2,10,47,1.66195,2,0.830973,5,2.2,2
24,1,48,4.98584,6,0.830973,4,2,2
27,14,49,5.81681,7,0.830973,12,3.33333,3
26,1,50,4.15487,5,0.830973,154,7.45455,6
15,17,51,4.98584,6,0.830973,32,4,4
12,20,52,2.49292,3,0.830973,12,2.66667,2
29,7,53,4.15487,5,0.830973,37,4,3
38,21,54,2.49292,3,0.830973,53,5.26415,5
19,36,55,7.47876,9,0.830973,18,3.11111,3
8,7,56,2.49292,3,0.830973,34,4.26471,4
2,33,57,2.49292,3,0.830973,118,5.49153,5
16,24,58,4.98584,6,0.830973,2,1,1
17,35,59,2.49292,3,0.830973,6,1.66667,1
13,25,60,4.15487,5,0.830973,2,1,1
24,4,61,6.64778,8,0.830973,75,4.93333,4
6,29,62,3.32389,4,0.830973,24,4.5,4
1,8,63,2.49292,3,0.830973,58,3.87931,3
25,19,64,9.1407,11,0.830973,2,1,1
23,3,65,1.66195,2,0.830973,12,2.66667,2
26,8,66,3.32389,4,0.830973,44,4.36364,3
35,10,67,2.49292,3,0.830973,96,5.88542,5
12,27,68,7.47876,9,0.830973,33,4,4
25,30,69,4.15487,5,0.830973,4,2,2
24,13,70,4.15487,5,0.830973,55,4.76364,4
38,28,71,9.1407,11,0.830973,10,2.6,2
0,37,72,5.81681,7,0.830973,150,6.50667,5
37,17,73,4.98584,6,0.830973,12,2.66667,2
2,22,74,2.49292,3,0.830973,63,4.52381,4
14,13,75,3.32389,4,0.830973,2,1,1
0,36,76,6.64778,8,0.830973,124,6.42742,6
17,30,77,2.49292,3,0.830973,16,4,4
17,28,78,4.98584,6,0.830973,16,4,4
13,30,79,3.32389,4,0.830973,21,3.7619,3
18,19,80,4.98584,6,0.830973,4,2,2
6,26,81,3.32389,4,0.830973,93,6.21505,5
32,12,82,7.47876,9,0.830973,121,5.33884,4
7,17,83,3.32389,4,0.830973,113,6.0708,5
22,26,84,4.15487,5,0.830973,4,2,2
15,8,85,2.49292,3,0.830973,4,2,2
20,33,86,2.49292,3,0.830973,16,3,3
35,17,87,3.32389,4,0.830973,6,1.66667,1
29,9,88,2.49292,3,0.830973,16,3,3
19,34,89,4.98584,6,0.830973,9,3,3
29,5,90,6.64778,8,0.830973,79,5.63291,4
