source,destination,demand_id,allowed_rate_c_,demand_rate,lambda,number_of_paths,average_length,shortest_path_length
8,33,0,1.66195,2,0.830973,4,3,3
36,15,1,4.98584,6,0.830973,5,3,3
13,36,2,3.32389,4,0.830973,4,3,3
33,14,3,3.32389,4,0.830973,4,3,3
4,18,4,4.15487,5,0.830973,5,3,3
3,37,5,2.49292,3,0.830973,6,5,5
15,38,6,7.47876,9,0.830973,6,3.5,3
28,37,7,8.30973,10,0.830973,6,4.16667,4
28,3,8,2.49292,3,0.830973,6,3,3
4,30,9,3.32389,4,0.830973,5,5,5
30,25,10,4.98584,6,0.830973,4,2,2
27,26,11,6.64778,8,0.830973,6,3,3
22,33,12,1.66195,2,0.830973,2,1,1
8,22,13,2.49292,3,0.830973,6,3,3
30,12,14,4.98584,6,0.830973,6,4.5,4
33,31,15,1.66195,2,0.830973,1,1,1
11,10,16,3.32389,4,0.830973,2,1,1
26,29,17,4.15487,5,0.830973,3,2,2
30,4,18,4.15487,5,0.830973,6,5,5
1,33,19,3.32389,4,0.830973,6,5.16667,5
7,2,20,1.66195,2,0.830973,4,2,2
31,5,21,3.32389,4,0.830973,6,5.33333,5
0,12,22,7.47876,9,0.830973,4,3,3
15,29,23,4.15487,5,0.830973,5,3,3
35,23,24,3.32389,4,0.830973,5,4,4
4,25,25,6.64778,8,0.830973,5,3,3
16,38,26,6.64778,8,0.830973,4,2,2
17,13,27,2.49292,3,0.830973,2,2,2
8,9,28,1.66195,2,0.830973,2,1,1
2,17,29,2.49292,3,0.830973,5,4,4
36,17,30,4.15487,5,0.830973,5,3.6,3
30,17,31,2.49292,3,0.830973,6,4,4
34,28,32,4.98584,6,0.830973,6,4.16667,4
33,4,33,3.32389,4,0.830973,4,4,4
19,28,34,9.97168,12,0.830973,5,3,3
20,31,35,1.66195,2,0.830973,6,4,4
15,10,36,4.98584,6,0.830973,3,2,2
20,14,37,1.66195,2,0.830973,4,4,4
12,35,38,4.15487,5,0.830973,5,2.8,2
31,0,39,3.32389,4,0.830973,6,5,5
0,17,40,4.98584,6,0.830973,6,3,3
8,6,41,2.49292,3,0.830973,2,2,2
18,11,42,3.32389,4,0.830973,5,5,5
16,31,43,2.49292,3,0.830973,4,3,3
17,12,44,4.15487,5,0.830973,2,1,1
5,35,45,4.15487,5,0.830973,5,2.4,2
13,20,46,2.49292,3,0.830973,5,3,3
2,10,47,1.66195,2,0.830973,4,2,2
24,1,48,4.98584,6,0.830973,3,2,2
27,14,49,5.81681,7,0.830973,3,3,3
26,1,50,4.15487,5,0.830973,6,6.66667,6
15,17,51,4.98584,6,0.830973,5,4,4
12,20,52,2.49292,3,0.830973,3,2,2
29,7,53,4.15487,5,0.830973,3,3,3
38,21,54,2.49292,3,0.830973,5,5,5
19,36,55,7.47876,9,0.830973,4,3,3
8,7,56,2.49292,3,0.830973,4,4,4
2,33,57,2.49292,3,0.830973,6,5,5
16,24,58,4.98584,6,0.830973,2,1,1
17,35,59,2.49292,3,0.830973,2,1,1
13,25,60,4.15487,5,0.830973,2,1,1
24,4,61,6.64778,8,0.830973,6,4.33333,4
6,29,62,3.32389,4,0.830973,6,4,4
1,8,63,2.49292,3,0.830973,6,3.33333,3
25,19,64,9.1407,11,0.830973,2,1,1
23,3,65,1.66195,2,0.830973,3,2,2
26,8,66,3.32389,4,0.830973,6,3.66667,3
35,10,67,2.49292,3,0.830973,6,5.33333,5
12,27,68,7.47876,9,0.830973,6,4,4
25,30,69,4.15487,5,0.830973,3,2,2
24,13,70,4.15487,5,0.830973,4,4,4
38,28,71,9.1407,11,0.830973,4,2,2
0,37,72,5.81681,7,0.830973,6,5.5,5
37,17,73,4.98584,6,0.830973,3,2,2
2,22,74,2.49292,3,0.830973,5,4,4
14,13,75,3.32389,4,0.830973,2,1,1
0,36,76,6.64778,8,0.830973,5,6,6
17,30,77,2.49292,3,0.830973,6,4,4
17,28,78,4.98584,6,0.830973,6,4,4
13,30,79,3.32389,4,0.830973,6,3.5,3
18,19,80,4.98584,6,0.830973,4,2,2
6,26,81,3.32389,4,0.830973,6,5.5,5
32,12,82,7.47876,9,0.830973,6,4.33333,4
7,17,83,3.32389,4,0.830973,6,5.5,5
