source,destination,demand_id,allowed_rate,demand_rate,lambda,number_of_paths,number_of_reused_paths,average_length,shortest_path_length
8,33,0,1.15387,2,0.576937,6,3,3,2
36,15,1,3.46162,6,0.576937,6,3,3,4
13,36,2,2.30775,4,0.576937,6,3,3,4
33,14,3,2.30775,4,0.576937,5,3,3,3
4,18,4,2.88469,5,0.576937,10,3,3,1
3,37,5,1.73081,3,0.576937,11,5.45455,5,0
15,38,6,5.19243,9,0.576937,10,3.7,3,1
28,37,7,5.76937,10,0.576937,9,4.22222,4,1
28,3,8,1.73081,3,0.576937,7,3,3,3
4,30,9,2.30775,4,0.576937,10,5,5,1
30,25,10,3.46162,6,0.576937,4,2,2,4
27,26,11,4.6155,8,0.576937,10,3.1,3,2
22,33,12,1.15387,2,0.576937,2,1,1,2
8,22,13,1.73081,3,0.576937,8,3,3,3
30,12,14,3.46162,6,0.576937,10,4.6,4,2
33,31,15,1.15387,2,0.576937,2,1,1,2
11,10,16,2.30775,4,0.576937,2,1,1,2
26,29,17,2.88469,5,0.576937,4,2,2,3
30,4,18,2.88469,5,0.576937,10,5,5,1
1,33,19,2.30775,4,0.576937,11,5.90909,5,0
7,2,20,1.15387,2,0.576937,3,2,2,3
31,5,21,2.30775,4,0.576937,11,5.36364,5,0
0,12,22,5.19243,9,0.576937,8,3.5,3,2
15,29,23,2.88469,5,0.576937,7,3,3,4
35,23,24,2.30775,4,0.576937,8,4.125,4,3
4,25,25,4.6155,8,0.576937,6,3,3,4
16,38,26,4.6155,8,0.576937,4,2,2,3
17,13,27,1.73081,3,0.576937,4,2,2,4
8,9,28,1.15387,2,0.576937,2,1,1,2
2,17,29,1.73081,3,0.576937,10,4,4,1
36,17,30,2.88469,5,0.576937,8,3.375,3,3
30,17,31,1.73081,3,0.576937,10,4,4,2
34,28,32,3.46162,6,0.576937,9,4.11111,4,2
33,4,33,2.30775,4,0.576937,8,4.125,4,2
19,28,34,6.92324,12,0.576937,8,3,3,3
20,31,35,1.15387,2,0.576937,7,4,4,2
15,10,36,3.46162,6,0.576937,4,2,2,4
20,14,37,1.15387,2,0.576937,9,4,4,3
12,35,38,2.88469,5,0.576937,8,2.625,2,3
31,0,39,2.30775,4,0.576937,10,5,5,1
0,17,40,3.46162,6,0.576937,8,3.25,3,3
8,6,41,1.73081,3,0.576937,4,2,2,3
18,11,42,2.30775,4,0.576937,9,5.22222,5,2
16,31,43,1.73081,3,0.576937,7,3,3,4
17,12,44,2.88469,5,0.576937,2,1,1,2
5,35,45,2.88469,5,0.576937,6,2.33333,2,4
13,20,46,1.73081,3,0.576937,5,3,3,3
2,10,47,1.15387,2,0.576937,4,2,2,4
24,1,48,3.46162,6,0.576937,4,2,2,4
27,14,49,4.03856,7,0.576937,7,3,3,4
