source,destination,demand_id,allowed_rate_c_,demand_rate,lambda,number_of_paths,average_length,shortest_path_length
8,33,0,1.55576,2,0.777882,149,5.08725,3
36,15,1,9.07885,6,1.51314,92,4.06522,3
13,36,2,6.05256,4,1.51314,29,3.75862,3
33,14,3,1.42257,4,0.355641,85,4.07059,3
4,18,4,6.16712,5,1.23342,46,3.97826,3
3,37,5,0.738038,3,0.246013,803,7.07223,5
15,38,6,13.6183,9,1.51314,157,4.54777,3
28,37,7,15.1314,10,1.51314,135,4.51852,4
28,3,8,3.54043,3,1.18014,169,5.72781,3
4,30,9,4.14515,4,1.03629,534,5.91199,5
30,25,10,9.07885,6,1.51314,4,2,2
27,26,11,10.6559,8,1.33199,38,3.42105,3
22,33,12,3.02628,2,1.51314,13,2.38462,1
8,22,13,3.78419,3,1.2614,56,3.69643,3
30,12,14,6.48147,6,1.08024,111,4.90991,4
33,31,15,3.02628,2,1.51314,2,1,1
11,10,16,6.05256,4,1.51314,2,1,1
26,29,17,6.65329,5,1.33066,62,4.66129,2
30,4,18,3.31,5,0.661999,503,6.07157,5
1,33,19,2.98014,4,0.745034,833,6.81032,5
7,2,20,3.02628,2,1.51314,12,2.66667,2
31,5,21,1.24674,4,0.311686,439,6.01139,5
0,12,22,12.8271,9,1.42523,254,4.88976,3
15,29,23,7.56571,5,1.51314,24,3,3
35,23,24,4.86443,4,1.21611,75,5.02667,4
4,25,25,9.37721,8,1.17215,223,6.00448,3
16,38,26,12.1051,8,1.51314,15,3,2
17,13,27,4.53942,3,1.51314,12,2.66667,2
8,9,28,3.02628,2,1.51314,2,1,1
2,17,29,2.01861,3,0.67287,182,5.36264,4
36,17,30,7.55239,5,1.51048,149,4.65772,3
30,17,31,4.45151,3,1.48384,57,5.2807,4
34,28,32,8.57976,6,1.42996,140,4.8,4
33,4,33,2.98028,4,0.74507,623,6.45746,4
19,28,34,18.1577,12,1.51314,46,3.67391,3
20,31,35,2.95436,2,1.47718,48,4,4
15,10,36,8.59134,6,1.43189,97,4.62887,2
20,14,37,1.93139,2,0.965693,145,4.77931,4
12,35,38,7.56571,5,1.51314,38,3.36842,2
31,0,39,4.48614,4,1.12154,468,6.82479,5
0,17,40,5.96998,6,0.994997,344,5.82267,3
8,6,41,4.53942,3,1.51314,49,3.34694,2
18,11,42,1.62503,4,0.406257,525,6.65333,5
16,31,43,4.53942,3,1.51314,105,3.91429,3
17,12,44,7.56571,5,1.51314,6,1.66667,1
5,35,45,7.47247,5,1.49449,125,5.744,2
13,20,46,4.53942,3,1.51314,28,3.71429,3
2,10,47,3.02628,2,1.51314,12,2.66667,2
24,1,48,9.07885,6,1.51314,12,2.66667,2
27,14,49,7.97196,7,1.13885,60,4.08333,3
26,1,50,3.92937,5,0.785874,914,8.02735,6
15,17,51,8.46347,6,1.41058,76,4.85526,4
12,20,52,4.53942,3,1.51314,14,2.71429,2
29,7,53,7.42585,5,1.48517,109,4.77982,3
38,21,54,4.53942,3,1.51314,330,5.85152,5
19,36,55,13.6183,9,1.51314,37,3.56757,3
8,7,56,4.53942,3,1.51314,81,4.67901,4
2,33,57,3.16081,3,1.0536,610,6.41148,5
16,24,58,8.99094,6,1.49849,20,3.05,1
17,35,59,4.53942,3,1.51314,6,1.66667,1
13,25,60,7.56571,5,1.51314,6,1.66667,1
24,4,61,12.1051,8,1.51314,356,5.44382,4
6,29,62,5.20542,4,1.30135,363,6.23416,4
1,8,63,4.53942,3,1.51314,173,4.27168,3
25,19,64,16.6446,11,1.51314,2,1,1
23,3,65,2.88664,2,1.44332,147,5.34694,2
26,8,66,5.38124,4,1.34531,228,5.19298,3
35,10,67,1.6863,3,0.5621,439,6.48747,5
12,27,68,3.93706,9,0.437451,86,4.54651,4
25,30,69,7.56571,5,1.51314,4,2,2
24,13,70,7.25935,5,1.45187,83,4.92771,4
38,28,71,16.6446,11,1.51314,19,2.89474,2
0,37,72,1.16549,7,0.166499,849,7.3828,5
37,17,73,9.07885,6,1.51314,12,2.66667,2
