source,destination,link_id,used_rate_c,usage,capacity_c
26,23,101,277.756,0.545382,509.287
26,18,61,419.014,0.820561,510.643
26,21,57,391.606,0.765956,511.265
26,19,55,428.521,0.839533,510.428
26,22,39,329.102,0.638359,515.543
25,15,73,509.592,1,509.592
25,24,29,519.095,1,519.095
25,10,27,516.893,1,516.893
24,23,33,380.196,0.746525,509.287
24,22,31,452.079,0.876898,515.543
24,25,28,519.095,1,519.095
23,26,100,337.89,0.663458,509.287
23,15,71,509.592,1,509.592
23,18,69,426.085,0.834408,510.643
23,21,37,343.271,0.671415,511.265
23,22,35,300.158,0.582217,515.543
23,24,32,402.33,0.789987,509.287
22,21,41,395.961,0.774472,511.265
22,26,38,347.738,0.674507,515.543
22,23,34,248.56,0.482131,515.543
22,24,30,393.67,0.763603,515.543
21,26,56,344.195,0.673221,511.265
21,19,51,425.478,0.833571,510.428
21,20,43,424.55,0.815147,520.826
21,22,40,360.15,0.70443,511.265
21,23,36,329.182,0.643857,511.265
20,19,47,297.437,0.582721,510.428
20,0,45,419.335,0.803809,521.685
20,21,42,437.098,0.839241,520.826
19,18,59,469.486,0.919401,510.643
19,26,54,409.144,0.80157,510.428
19,1,53,416.071,0.804586,517.124
19,21,50,389.146,0.762392,510.428
19,0,49,400.903,0.768477,521.685
19,20,46,295.773,0.57946,510.428
18,23,68,449.929,0.881102,510.643
18,15,67,509.592,1,509.592
18,17,65,517.406,1,517.406
18,3,63,527.281,1,527.281
18,26,60,471.261,0.922876,510.643
18,19,58,492.575,0.964617,510.643
17,4,87,519.246,1,519.246
17,16,85,391.868,0.752498,520.757
17,15,83,509.592,1,509.592
17,18,64,517.406,1,517.406
16,12,97,523.016,1,523.016
16,13,89,524.071,1,524.071
16,17,84,450.866,0.865789,520.757
16,15,81,446.8,0.876781,509.592
15,17,82,509.592,1,509.592
15,16,80,485.21,0.952154,509.592
15,14,75,522.789,1,522.789
15,25,72,473.758,0.929682,509.592
15,23,70,509.592,1,509.592
15,18,66,509.592,1,509.592
14,12,79,377.106,0.721021,523.016
14,10,77,516.893,1,516.893
14,15,74,522.789,1,522.789
13,6,95,444.388,0.850834,522.297
13,5,93,327.125,0.618074,529.265
13,4,91,428.477,0.825192,519.246
13,16,88,524.071,1,524.071
12,11,99,494.594,0.955867,517.43
12,16,96,523.016,1,523.016
12,14,78,425.795,0.814115,523.016
11,12,98,452.816,0.875126,517.43
11,10,23,352.294,0.681562,516.893
11,9,21,378.185,0.721149,524.419
11,8,19,477.928,0.915886,521.82
10,14,76,501.286,0.969806,516.893
10,25,26,516.893,1,516.893
10,9,25,432.346,0.824429,524.419
10,11,22,427.991,0.828007,516.893
9,10,24,398.826,0.760509,524.419
9,11,20,296.156,0.564731,524.419
9,8,17,441.277,0.84565,521.82
8,11,18,354.736,0.679806,521.82
8,9,16,357.009,0.684161,521.82
8,7,15,525.054,1,525.054
7,8,14,480.18,0.914536,525.054
7,6,13,509.382,0.975272,522.297
6,13,94,382.53,0.732398,522.297
6,7,12,522.297,1,522.297
6,5,11,387.718,0.73256,529.265
5,13,92,375.746,0.70994,529.265
5,6,10,391.584,0.739865,529.265
5,4,9,443.669,0.854449,519.246
4,13,90,405.014,0.780004,519.246
4,17,86,519.246,1,519.246
4,5,8,373.884,0.720053,519.246
4,3,7,527.281,1,527.281
3,18,62,527.281,1,527.281
3,4,6,527.281,1,527.281
3,2,5,446.408,0.836855,533.435
2,3,4,389.675,0.730502,533.435
2,1,3,517.124,1,517.124
1,19,52,416.001,0.804451,517.124
1,2,2,517.124,1,517.124
1,0,1,403.379,0.773224,521.685
0,19,48,322.22,0.617653,521.685
0,20,44,389.934,0.747451,521.685
0,1,0,433.525,0.831008,521.685
