source,destination,demand_id,allowed_rate,demand_rate,lambda,number_of_paths,number_of_reused_paths,average_length,shortest_path_length
0,1,0,29.8597,10,2.98597,1,1,1,1
1,0,1,32.8457,11,2.98597,1,1,1,1
0,2,2,32.8457,11,2.98597,1,2,2,1
2,0,3,23.8878,8,2.98597,1,2,2,1
0,3,4,5.97194,2,2.98597,2,3,3,2
3,0,5,35.8316,12,2.98597,2,3,3,2
0,4,6,41.8036,14,2.98597,3,4,4,2
4,0,7,20.9018,7,2.98597,5,4.6,4,3
0,5,8,17.9158,6,2.98597,2,5,5,2
5,0,9,2.98597,1,2.98597,5,6,5,5
0,6,10,20.9018,7,2.98597,3,6,6,2
6,0,11,29.8597,10,2.98597,6,6.83333,6,5
0,7,12,5.97194,2,2.98597,3,7.33333,7,3
7,0,13,35.8316,12,2.98597,16,8.125,7,14
0,8,14,32.8457,11,2.98597,25,8.04,7,15
8,0,15,2.98597,1,2.98597,28,8.03571,7,22
0,9,16,32.8457,11,2.98597,27,7.44444,6,17
9,0,17,8.95791,3,2.98597,16,7.0625,6,15
0,10,18,41.8036,14,2.98597,34,6.67647,5,26
10,0,19,5.97194,2,2.98597,21,6.28571,5,17
0,11,20,17.9158,6,2.98597,46,7.41304,6,30
11,0,21,20.9018,7,2.98597,17,7.05882,6,14
0,12,22,14.9299,5,2.98597,29,6.48276,5,21
12,0,23,32.8457,11,2.98597,19,6.15789,5,13
0,13,24,8.95791,3,2.98597,5,5.8,5,3
13,0,25,23.8878,8,2.98597,12,6.5,5,10
0,14,26,17.9158,6,2.98597,26,6.07692,4,17
14,0,27,14.9299,5,2.98597,20,5.9,4,17
0,15,28,41.8036,14,2.98597,23,4.86957,3,21
15,0,29,35.8316,12,2.98597,21,4.80952,3,17
0,16,30,38.8176,13,2.98597,16,5.4375,4,13
16,0,31,38.8176,13,2.98597,29,5.7931,4,22
0,17,32,29.8597,10,2.98597,28,5.46429,3,22
17,0,33,26.8737,9,2.98597,31,5.3871,3,21
0,18,34,2.98597,1,2.98597,14,4.14286,2,12
18,0,35,41.8036,14,2.98597,18,4.38889,2,16
0,19,36,20.9018,7,2.98597,2,1.5,1,2
19,0,37,38.8176,13,2.98597,2,1.5,1,2
0,20,38,17.9158,6,2.98597,1,1,1,1
20,0,39,26.8737,9,2.98597,1,1,1,1
0,21,40,35.8316,12,2.98597,3,2.33333,2,3
21,0,41,2.98597,1,2.98597,3,2.33333,2,3
0,22,42,5.97194,2,2.98597,7,3.57143,3,7
22,0,43,8.95791,3,2.98597,6,3.5,3,5
0,23,44,5.97194,2,2.98597,14,4.07143,3,12
23,0,45,32.8457,11,2.98597,11,3.81818,3,11
0,24,46,8.95791,3,2.98597,20,4.85,4,17
24,0,47,32.8457,11,2.98597,15,4.6,4,12
0,25,48,20.9018,7,2.98597,31,5.74194,4,26
25,0,49,14.9299,5,2.98597,24,5.91667,4,20
0,26,50,32.8457,11,2.98597,5,3,2,5
26,0,51,41.8036,14,2.98597,5,3,2,5
1,2,52,11.9439,4,2.98597,1,1,1,1
2,1,53,17.9158,6,2.98597,1,1,1,1
1,3,54,38.8176,13,2.98597,1,2,2,1
3,1,55,38.8176,13,2.98597,1,2,2,1
1,4,56,41.8036,14,2.98597,1,3,3,1
4,1,57,38.8176,13,2.98597,1,3,3,1
1,5,58,35.8316,12,2.98597,2,4.5,4,2
5,1,59,35.8316,12,2.98597,2,4.5,4,2
1,6,60,32.8457,11,2.98597,4,5.5,5,4
6,1,61,23.8878,8,2.98597,3,5.33333,5,3
1,7,62,11.9439,4,2.98597,5,6.8,6,4
7,1,63,41.8036,14,2.98597,3,6.33333,6,3
1,8,64,20.9018,7,2.98597,47,8.31915,7,31
8,1,65,32.8457,11,2.98597,17,8.11765,7,15
1,9,66,32.8457,11,2.98597,38,7.84211,6,27
9,1,67,29.8597,10,2.98597,25,7.52,6,19
1,10,68,11.9439,4,2.98597,31,6.90323,5,26
10,1,69,26.8737,9,2.98597,25,6.52,5,17
1,11,70,14.9299,5,2.98597,42,7.35714,6,32
11,1,71,11.9439,4,2.98597,45,7.57778,6,30
1,12,72,32.8457,11,2.98597,29,6.72414,5,22
12,1,73,26.8737,9,2.98597,28,6.78571,5,19
1,13,74,26.8737,9,2.98597,6,6,4,3
13,1,75,29.8597,10,2.98597,8,6.5,4,2
1,14,76,26.8737,9,2.98597,33,6.66667,4,23
14,1,77,20.9018,7,2.98597,22,6.59091,4,17
1,15,78,32.8457,11,2.98597,29,5.27586,3,22
15,1,79,17.9158,6,2.98597,28,5.57143,3,24
1,16,80,29.8597,10,2.98597,32,6.25,4,22
16,1,81,23.8878,8,2.98597,27,6.33333,4,23
1,17,82,32.8457,11,2.98597,37,5.78378,3,25
17,1,83,14.9299,5,2.98597,22,5.68182,3,17
1,18,84,11.9439,4,2.98597,18,4.5,2,16
18,1,85,17.9158,6,2.98597,16,4.4375,2,11
1,19,86,8.95791,3,2.98597,3,2,1,3
19,1,87,41.8036,14,2.98597,2,1.5,1,2
1,20,88,32.8457,11,2.98597,1,2,2,1
20,1,89,41.8036,14,2.98597,1,2,2,1
1,21,90,32.8457,11,2.98597,3,2.66667,2,2
21,1,91,2.98597,1,2.98597,3,2.66667,2,3
1,22,92,29.8597,10,2.98597,9,4.11111,3,7
22,1,93,38.8176,13,2.98597,7,3.85714,3,7
1,23,94,2.98597,1,2.98597,16,4.5,3,13
23,1,95,32.8457,11,2.98597,11,4.27273,3,10
1,24,96,17.9158,6,2.98597,22,5.18182,4,18
24,1,97,23.8878,8,2.98597,22,5.18182,4,16
1,25,98,14.9299,5,2.98597,23,6.13043,4,22
25,1,99,2.98597,1,2.98597,25,6.24,4,23
1,26,100,29.8597,10,2.98597,5,3.2,2,5
26,1,101,32.8457,11,2.98597,5,3.2,2,5
2,3,102,5.97194,2,2.98597,1,1,1,1
3,2,103,8.95791,3,2.98597,1,1,1,1
2,4,104,8.95791,3,2.98597,1,2,2,1
4,2,105,41.8036,14,2.98597,1,2,2,1
2,5,106,11.9439,4,2.98597,1,3,3,1
5,2,107,26.8737,9,2.98597,2,3.5,3,2
2,6,108,29.8597,10,2.98597,2,4,4,2
6,2,109,26.8737,9,2.98597,3,4.33333,4,3
2,7,110,29.8597,10,2.98597,2,5,5,2
7,2,111,23.8878,8,2.98597,3,5.33333,5,2
2,8,112,20.9018,7,2.98597,2,6,6,2
8,2,113,38.8176,13,2.98597,3,6.33333,6,3
2,9,114,5.97194,2,2.98597,4,6.5,6,4
9,2,115,20.9018,7,2.98597,12,8,6,8
2,10,116,14.9299,5,2.98597,25,7.8,5,17
10,2,117,5.97194,2,2.98597,30,7.96667,5,24
2,11,118,20.9018,7,2.98597,4,6.5,6,4
11,2,119,26.8737,9,2.98597,38,8.28947,6,28
2,12,120,23.8878,8,2.98597,6,6,5,4
12,2,121,35.8316,12,2.98597,49,7.87755,5,33
2,13,122,11.9439,4,2.98597,1,3,3,1
13,2,123,41.8036,14,2.98597,2,3.5,3,2
2,14,124,26.8737,9,2.98597,28,7.07143,4,22
14,2,125,20.9018,7,2.98597,27,7.25926,4,21
2,15,126,8.95791,3,2.98597,35,6.34286,3,27
15,2,127,32.8457,11,2.98597,42,6.47619,3,36
2,16,128,8.95791,3,2.98597,12,6.16667,4,8
16,2,129,41.8036,14,2.98597,39,7.07692,4,30
2,17,130,29.8597,10,2.98597,10,5.8,3,5
17,2,131,41.8036,14,2.98597,47,6.78723,3,35
2,18,132,20.9018,7,2.98597,21,5.42857,2,18
18,2,133,35.8316,12,2.98597,23,5.65217,2,19
2,19,134,29.8597,10,2.98597,3,3,2,3
19,2,135,29.8597,10,2.98597,3,3,2,3
2,20,136,35.8316,12,2.98597,1,3,3,1
20,2,137,41.8036,14,2.98597,1,3,3,1
2,21,138,38.8176,13,2.98597,3,3.66667,3,3
21,2,139,23.8878,8,2.98597,3,3.66667,3,3
2,22,140,41.8036,14,2.98597,8,4.875,4,6
22,2,141,23.8878,8,2.98597,9,5.22222,4,7
2,23,142,35.8316,12,2.98597,14,5.07143,3,12
23,2,143,17.9158,6,2.98597,16,5.25,3,16
2,24,144,11.9439,4,2.98597,23,6.13043,4,23
24,2,145,8.95791,3,2.98597,22,6.13636,4,21
2,25,146,26.8737,9,2.98597,24,7.125,4,23
25,2,147,35.8316,12,2.98597,22,7,4,21
2,26,148,38.8176,13,2.98597,7,4.14286,3,5
26,2,149,26.8737,9,2.98597,7,4.57143,3,6
3,4,150,11.9439,4,2.98597,1,1,1,1
4,3,151,32.8457,11,2.98597,1,1,1,1
3,5,152,26.8737,9,2.98597,1,2,2,1
5,3,153,2.98597,1,2.98597,2,2.5,2,2
3,6,154,2.98597,1,2.98597,2,3,3,2
6,3,155,11.9439,4,2.98597,3,3.33333,3,3
3,7,156,32.8457,11,2.98597,2,4,4,2
7,3,157,8.95791,3,2.98597,3,4.33333,4,2
3,8,158,5.97194,2,2.98597,3,5.33333,5,3
8,3,159,38.8176,13,2.98597,9,6,5,7
3,9,160,41.8036,14,2.98597,4,5.5,5,4
9,3,161,14.9299,5,2.98597,8,5.75,5,8
