source,destination,demand_id,allowed_rate,demand_rate,lambda,number_of_paths,number_of_reused_paths,average_length,shortest_path_length
0,1,0,33.1648,10,3.31648,1,1,1,1
1,0,1,36.4813,11,3.31648,1,1,1,1
0,2,2,36.4813,11,3.31648,1,2,2,1
2,0,3,26.5318,8,3.31648,1,2,2,1
0,3,4,6.63296,2,3.31648,3,3.66667,3,2
3,0,5,39.7978,12,3.31648,3,3.33333,3,3
0,4,6,46.4307,14,3.31648,5,4.6,4,2
4,0,7,23.2154,7,3.31648,6,4.66667,4,5
0,5,8,19.8989,6,3.31648,22,6.90909,5,15
5,0,9,3.31648,1,3.31648,9,6.11111,5,9
0,6,10,23.2154,7,3.31648,40,7.625,6,24
6,0,11,33.1648,10,3.31648,12,6.91667,6,12
0,7,12,6.63296,2,3.31648,46,8.58696,7,26
7,0,13,39.7978,12,3.31648,20,8.3,7,17
0,8,14,36.4813,11,3.31648,102,8.81373,7,58
8,0,15,3.31648,1,3.31648,60,8.35,7,43
0,9,16,36.4813,11,3.31648,98,8.83673,6,63
9,0,17,9.94944,3,3.31648,49,7.77551,6,32
0,10,18,46.4307,14,3.31648,111,8.28829,5,70
10,0,19,6.63296,2,3.31648,38,6.57895,5,28
0,11,20,19.8989,6,3.31648,156,8.55128,6,105
11,0,21,23.2154,7,3.31648,45,7.33333,6,34
0,12,22,16.5824,5,3.31648,118,8.5678,5,83
12,0,23,36.4813,11,3.31648,39,6.79487,5,25
0,13,24,9.94944,3,3.31648,44,6.86364,5,32
13,0,25,26.5318,8,3.31648,17,6.76471,5,15
0,14,26,19.8989,6,3.31648,97,8.2268,4,68
14,0,27,16.5824,5,3.31648,34,6.47059,4,30
0,15,28,46.4307,14,3.31648,50,5.54,3,38
15,0,29,39.7978,12,3.31648,29,5,3,23
0,16,30,43.1142,13,3.31648,52,6.30769,4,39
16,0,31,43.1142,13,3.31648,34,5.94118,4,28
0,17,32,33.1648,10,3.31648,59,6.23729,3,55
17,0,33,29.8483,9,3.31648,46,5.86957,3,35
0,18,34,3.31648,1,3.31648,19,4.42105,2,15
18,0,35,46.4307,14,3.31648,18,4.38889,2,18
0,19,36,23.2154,7,3.31648,2,1.5,1,2
19,0,37,43.1142,13,3.31648,2,1.5,1,2
0,20,38,19.8989,6,3.31648,1,1,1,1
20,0,39,29.8483,9,3.31648,1,1,1,1
0,21,40,39.7978,12,3.31648,3,2.33333,2,3
21,0,41,3.31648,1,3.31648,3,2.33333,2,3
0,22,42,6.63296,2,3.31648,7,3.57143,3,7
22,0,43,9.94944,3,3.31648,8,3.75,3,7
0,23,44,6.63296,2,3.31648,15,4.13333,3,14
23,0,45,36.4813,11,3.31648,14,4.07143,3,14
0,24,46,9.94944,3,3.31648,23,5,4,21
24,0,47,36.4813,11,3.31648,21,4.90476,4,19
0,25,48,23.2154,7,3.31648,43,5.93023,4,33
25,0,49,16.5824,5,3.31648,24,5.91667,4,21
0,26,50,36.4813,11,3.31648,5,3,2,5
26,0,51,46.4307,14,3.31648,5,3,2,5
1,2,52,13.2659,4,3.31648,1,1,1,1
2,1,53,19.8989,6,3.31648,1,1,1,1
1,3,54,43.1142,13,3.31648,9,4.66667,2,9
3,1,55,43.1142,13,3.31648,1,2,2,1
1,4,56,46.4307,14,3.31648,8,5.5,3,8
4,1,57,43.1142,13,3.31648,2,5,3,1
1,5,58,39.7978,12,3.31648,43,7.62791,4,36
5,1,59,39.7978,12,3.31648,32,7.28125,4,17
1,6,60,36.4813,11,3.31648,79,8.41772,5,62
6,1,61,26.5318,8,3.31648,68,8.23529,5,48
1,7,62,13.2659,4,3.31648,107,9.70093,6,69
7,1,63,46.4307,14,3.31648,71,9.30986,6,42
1,8,64,23.2154,7,3.31648,146,9.19863,7,82
8,1,65,36.4813,11,3.31648,67,9.01493,7,37
1,9,66,36.4813,11,3.31648,127,8.9685,6,81
9,1,67,33.1648,10,3.31648,120,8.6,6,84
1,10,68,13.2659,4,3.31648,171,9.30409,5,100
