source,destination,link_id,used_rate,usage,link_capa
26,23,101,76,0.076,1000
26,18,61,109,0.109,1000
26,21,57,44,0.044,1000
26,19,55,77,0.077,1000
26,22,39,76,0.076,1000
25,15,73,193,0.193,1000
25,24,29,239,0.239,1000
25,10,27,314,0.314,1000
24,23,33,125,0.125,1000
24,22,31,174,0.174,1000
24,25,28,299,0.299,1000
23,26,100,87,0.087,1000
23,15,71,313,0.313,1000
23,18,69,64,0.064,1000
23,21,37,149,0.149,1000
23,22,35,85,0.085,1000
23,24,32,128,0.128,1000
22,21,41,116,0.116,1000
22,26,38,78,0.078,1000
22,23,34,66,0.066,1000
22,24,30,184,0.184,1000
21,26,56,37,0.037,1000
21,19,51,34,0.034,1000
21,20,43,135,0.135,1000
21,22,40,117,0.117,1000
21,23,36,125,0.125,1000
20,19,47,43,0.043,1000
20,0,45,63,0.063,1000
20,21,42,134,0.134,1000
19,18,59,342,0.342,1000
19,26,54,68,0.068,1000
19,1,53,161,0.161,1000
19,21,50,31,0.031,1000
19,0,49,140,0.14,1000
19,20,46,54,0.054,1000
18,23,68,88,0.088,1000
18,15,67,283,0.283,1000
18,17,65,276,0.276,1000
18,3,63,227,0.227,1000
18,26,60,101,0.101,1000
18,19,58,351,0.351,1000
17,4,87,245,0.245,1000
17,16,85,167,0.167,1000
17,15,83,100,0.1,1000
17,18,64,295,0.295,1000
16,12,97,260,0.26,1000
16,13,89,305,0.305,1000
16,17,84,193,0.193,1000
16,15,81,240,0.24,1000
15,17,82,135,0.135,1000
15,16,80,231,0.231,1000
15,14,75,309,0.309,1000
15,25,72,181,0.181,1000
15,23,70,284,0.284,1000
15,18,66,299,0.299,1000
14,12,79,139,0.139,1000
14,10,77,187,0.187,1000
14,15,74,301,0.301,1000
13,6,95,191,0.191,1000
13,5,93,70,0.07,1000
13,4,91,169,0.169,1000
13,16,88,363,0.363,1000
12,11,99,200,0.2,1000
12,16,96,225,0.225,1000
12,14,78,179,0.179,1000
11,12,98,172,0.172,1000
11,10,23,115,0.115,1000
11,9,21,50,0.05,1000
11,8,19,147,0.147,1000
10,14,76,164,0.164,1000
10,25,26,260,0.26,1000
10,9,25,236,0.236,1000
10,11,22,128,0.128,1000
9,10,24,172,0.172,1000
9,11,20,50,0.05,1000
9,8,17,117,0.117,1000
8,11,18,100,0.1,1000
8,9,16,82,0.082,1000
8,7,15,158,0.158,1000
7,8,14,134,0.134,1000
7,6,13,175,0.175,1000
6,13,94,176,0.176,1000
6,7,12,201,0.201,1000
6,5,11,114,0.114,1000
5,13,92,117,0.117,1000
5,6,10,111,0.111,1000
5,4,9,132,0.132,1000
4,13,90,143,0.143,1000
4,17,86,224,0.224,1000
4,5,8,127,0.127,1000
4,3,7,229,0.229,1000
3,18,62,210,0.21,1000
3,4,6,195,0.195,1000
3,2,5,276,0.276,1000
2,3,4,225,0.225,1000
2,1,3,138,0.138,1000
1,19,52,145,0.145,1000
1,2,2,135,0.135,1000
1,0,1,61,0.061,1000
0,19,48,141,0.141,1000
0,20,44,48,0.048,1000
0,1,0,58,0.058,1000
