source,destination,demand_id,allowed_rate,demand_rate,lambda,number_of_paths,number_of_reused_paths,average_length,shortest_path_length
0,1,0,769.555,42,18.3227,4,1.75,1,3
0,2,1,769.555,42,18.3227,5,2.4,2,5
0,3,2,403.1,22,18.3227,8,2.875,2,8
0,4,3,366.455,20,18.3227,2,1.5,1,2
0,5,4,366.455,20,18.3227,8,2.5,1,7
0,6,5,366.455,20,18.3227,10,2.7,1,10
0,7,6,366.455,20,18.3227,11,3.09091,1,9
0,8,7,311.487,17,18.3227,15,3.26667,2,15
0,9,8,128.259,7,18.3227,13,3.23077,2,11
0,10,9,128.259,7,18.3227,35,4.08571,3,30
0,11,10,311.487,17,18.3227,2,1.5,1,2
0,12,11,128.259,7,18.3227,2,1.5,1,1
0,13,12,311.487,17,18.3227,13,3.07692,2,13
0,14,13,311.487,17,18.3227,2,1.5,1,2
0,15,14,128.259,7,18.3227,28,4.28571,3,24
1,0,15,751.232,41,18.3227,4,1.75,1,3
1,2,16,256.518,14,18.3227,14,3.5,2,10
1,3,17,256.518,14,18.3227,48,4.1875,3,37
1,4,18,128.259,7,18.3227,2,1.5,1,2
1,5,19,128.259,7,18.3227,15,3.33333,1,11
1,6,20,128.259,7,18.3227,10,2.6,2,7
1,7,21,128.259,7,18.3227,18,3.33333,2,15
1,8,22,201.55,11,18.3227,26,3.61538,2,25
1,9,23,91.6137,5,18.3227,35,3.71429,2,28
1,10,24,91.6137,5,18.3227,84,4.66667,3,59
1,11,25,201.55,11,18.3227,2,1.5,1,2
1,12,26,91.6137,5,18.3227,3,1.66667,1,3
1,13,27,201.55,11,18.3227,19,3.31579,2,18
1,14,28,201.55,11,18.3227,7,2.28571,1,5
1,15,29,91.6137,5,18.3227,51,4.62745,3,43
2,0,30,751.232,41,18.3227,2,2,2,2
2,1,31,256.518,14,18.3227,2,2.5,2,2
2,3,32,256.518,14,18.3227,1,1,1,1
2,4,33,128.259,7,18.3227,6,3.16667,3,5
2,5,34,128.259,7,18.3227,2,1.5,1,2
2,6,35,128.259,7,18.3227,1,1,1,1
2,7,36,128.259,7,18.3227,1,1,1,1
2,8,37,201.55,11,18.3227,2,2,2,2
2,9,38,91.6137,5,18.3227,2,2,2,2
2,10,39,91.6137,5,18.3227,1,1,1,1
2,11,40,201.55,11,18.3227,10,3.2,2,8
2,12,41,91.6137,5,18.3227,8,3.375,2,8
2,13,42,201.55,11,18.3227,5,2.8,2,5
2,14,43,201.55,11,18.3227,7,2.85714,2,7
2,15,44,91.6137,5,18.3227,2,3,3,2
3,0,45,384.778,21,18.3227,4,2.5,2,3
3,1,46,256.518,14,18.3227,16,3.5625,3,14
3,2,47,256.518,14,18.3227,1,1,1,1
3,4,48,128.259,7,18.3227,11,3.54545,3,9
3,5,49,128.259,7,18.3227,3,2.33333,2,2
3,6,50,128.259,7,18.3227,4,2,1,4
3,7,51,128.259,7,18.3227,1,1,1,1
3,8,52,201.55,11,18.3227,2,1.5,1,2
3,9,53,91.6137,5,18.3227,2,1.5,1,2
3,10,54,91.6137,5,18.3227,1,1,1,1
3,11,55,201.55,11,18.3227,24,3.875,2,19
3,12,56,91.6137,5,18.3227,11,3.45455,2,10
3,13,57,201.55,11,18.3227,4,2.5,2,4
3,14,58,201.55,11,18.3227,8,2.75,2,8
3,15,59,91.6137,5,18.3227,2,2.5,2,2
4,0,60,164.905,9,18.3227,2,1.5,1,2
4,1,61,109.936,6,18.3227,1,1,1,1
4,2,62,109.936,6,18.3227,19,3.73684,3,18
4,3,63,293.164,16,18.3227,46,4.21739,3,34
4,5,64,54.9682,3,18.3227,9,2.88889,2,8
4,6,65,54.9682,3,18.3227,5,2.2,2,5
4,7,66,54.9682,3,18.3227,11,3.18182,2,9
4,8,67,91.6137,5,18.3227,20,3.6,2,17
4,9,68,36.6455,2,18.3227,16,3.375,2,12
4,10,69,36.6455,2,18.3227,51,4.4902,3,38
4,11,70,91.6137,5,18.3227,1,1,1,1
