source,destination,demand_id,allowed_rate,demand_rate,lambda,number_of_paths,number_of_reused_paths,average_length,shortest_path_length
0,1,0,42,42,1,1,1,1,1
0,2,1,42,42,1,3,2,2,2
0,3,2,22,22,1,2,2,2,2
0,4,3,20,20,1,1,1,1,1
0,5,4,20,20,1,1,1,1,1
0,6,5,20,20,1,1,1,1,1
0,7,6,20,20,1,1,1,1,1
0,8,7,17,17,1,2,2,2,2
0,9,8,7,7,1,2,2,2,2
0,10,9,7,7,1,3,3,3,3
0,11,10,17,17,1,1,1,1,1
0,12,11,7,7,1,1,1,1,1
0,13,12,17,17,1,2,2,2,2
0,14,13,17,17,1,1,1,1,1
0,15,14,7,7,1,1,3,3,1
1,0,15,41,41,1,1,1,1,1
1,2,16,14,14,1,1,2,2,1
1,3,17,14,14,1,3,3,3,3
1,4,18,7,7,1,1,1,1,1
1,5,19,7,7,1,1,1,1,1
1,6,20,7,7,1,2,2,2,2
1,7,21,7,7,1,1,2,2,1
1,8,22,11,11,1,1,2,2,1
1,9,23,5,5,1,1,2,2,1
1,10,24,5,5,1,3,3,3,2
1,11,25,11,11,1,1,1,1,1
1,12,26,5,5,1,1,1,1,1
1,13,27,11,11,1,2,2,2,2
1,14,28,11,11,1,1,1,1,1
1,15,29,5,5,1,1,3,3,1
2,0,30,41,41,1,3,2,2,2
2,1,31,14,14,1,1,2,2,1
2,3,32,14,14,1,1,1,1,1
2,4,33,7,7,1,4,3,3,3
2,5,34,7,7,1,1,1,1,1
2,6,35,7,7,1,1,1,1,1
2,7,36,7,7,1,1,1,1,1
2,8,37,11,11,1,2,2,2,2
2,9,38,5,5,1,2,2,2,1
2,10,39,5,5,1,1,1,1,1
2,11,40,11,11,1,1,2,2,1
2,12,41,5,5,1,1,2,2,1
2,13,42,11,11,1,1,2,2,1
2,14,43,11,11,1,1,2,2,1
2,15,44,5,5,1,2,3,3,2
3,0,45,21,21,1,2,2,2,2
3,1,46,14,14,1,3,3,3,2
3,2,47,14,14,1,1,1,1,1
3,4,48,7,7,1,5,3,3,4
3,5,49,7,7,1,1,2,2,1
3,6,50,7,7,1,1,1,1,1
3,7,51,7,7,1,1,1,1,1
3,8,52,11,11,1,1,1,1,1
3,9,53,5,5,1,1,1,1,1
3,10,54,5,5,1,1,1,1,1
3,11,55,11,11,1,1,2,2,1
3,12,56,5,5,1,1,2,2,1
3,13,57,11,11,1,2,2,2,2
3,14,58,11,11,1,2,2,2,1
3,15,59,5,5,1,1,2,2,1
4,0,60,9,9,1,1,1,1,1
4,1,61,6,6,1,1,1,1,1
4,2,62,6,6,1,5,3,3,3
4,3,63,16,16,1,4,3,3,3
4,5,64,3,3,1,1,2,2,1
4,6,65,3,3,1,1,2,2,1
4,7,66,3,3,1,1,2,2,1
4,8,67,5,5,1,1,2,2,1
4,9,68,2,2,1,1,2,2,1
4,10,69,2,2,1,1,3,3,1
4,11,70,5,5,1,1,1,1,1
4,12,71,2,2,1,1,1,1,1
