source,destination,demand_id,allowed_rate_c_,demand_rate,lambda,number_of_paths,average_length,shortest_path_length
0,1,0,2.08042,110,0.0189129,18,6.11111,3
0,2,1,3.51781,186,0.0189129,80,9.6375,7
0,3,2,3.17737,168,0.0189129,6,3.16667,2
0,4,3,2.28847,121,0.0189129,23,6.30435,3
0,5,4,3.08281,163,0.0189129,6,3.16667,2
0,6,5,2.38303,126,0.0189129,25,6.4,4
0,7,6,2.74238,145,0.0189129,84,9.7381,7
0,8,7,2.25064,119,0.0189129,87,9.12644,7
0,9,8,3.47998,184,0.0189129,37,7.18919,4
0,10,9,2.38303,126,0.0189129,2,2,2
0,11,10,3.55563,188,0.0189129,101,9.18812,5
0,12,11,2.49651,132,0.0189129,2,1.5,1
0,13,12,3.44216,182,0.0189129,1,1,1
0,14,13,2.70455,143,0.0189129,103,9.98058,6
0,15,14,3.74476,198,0.0189129,94,9.45745,6
0,16,15,3.19629,169,0.0189129,1,1,1
0,17,16,2.4776,131,0.0189129,102,9.67647,7
0,18,17,2.42086,128,0.0189129,107,8.41121,6
0,19,18,3.51781,186,0.0189129,1,1,1
0,20,19,2.17499,115,0.0189129,83,8.06024,4
0,21,20,3.0639,162,0.0189129,110,9.81818,6
0,22,21,3.2152,170,0.0189129,73,8.56164,5
0,23,22,2.68564,142,0.0189129,139,9.60432,6
0,24,23,2.79912,148,0.0189129,27,6,3
0,25,24,1.96695,104,0.0189129,189,9.38095,6
0,26,25,2.3452,124,0.0189129,117,8.45299,5
0,27,26,3.29085,174,0.0189129,97,8.10309,5
0,28,27,3.49889,185,0.0189129,4,2,1
0,29,28,2.26955,120,0.0189129,45,7.08889,3
0,30,29,1.92912,102,0.0189129,94,8.2234,5
0,31,30,2.0426,108,0.0189129,28,5.96429,4
0,32,31,3.42324,181,0.0189129,132,9.28788,6
0,33,32,2.55325,135,0.0189129,69,7,3
0,34,33,3.42324,181,0.0189129,98,8.12245,5
0,35,34,2.89368,153,0.0189129,44,6.70455,4
0,36,35,2.21281,117,0.0189129,12,3.75,2
0,37,36,3.04498,161,0.0189129,37,6.18919,2
0,38,37,3.61237,191,0.0189129,101,8.07921,4
0,39,38,2.25064,119,0.0189129,96,8.40625,4
1,2,39,3.02607,160,0.0189129,36,7.63889,4
1,3,40,3.63128,192,0.0189129,1,1,1
1,4,41,2.53433,134,0.0189129,2,1.5,1
1,5,42,2.95042,156,0.0189129,1,2,2
1,6,43,3.49889,185,0.0189129,6,4.16667,3
1,7,44,3.13955,166,0.0189129,15,6.46667,5
1,8,45,2.49651,132,0.0189129,38,7.60526,4
1,9,46,3.12064,165,0.0189129,10,4.6,2
1,10,47,2.3452,124,0.0189129,1,2,2
1,11,48,2.09934,111,0.0189129,12,5.58333,4
1,12,49,3.25303,172,0.0189129,4,4,3
1,13,50,2.60999,138,0.0189129,1,2,2
1,14,51,2.13716,113,0.0189129,21,7.19048,5
1,15,52,2.38303,126,0.0189129,19,6.31579,5
1,16,53,3.6502,193,0.0189129,5,4.2,3
1,17,54,2.36412,125,0.0189129,39,7.79487,4
1,18,55,2.68564,142,0.0189129,30,7.2,3
1,19,56,2.1939,116,0.0189129,3,3.66667,3
1,20,57,2.81803,149,0.0189129,29,6.65517,3
1,21,58,3.46107,183,0.0189129,63,8.19048,3
1,22,59,3.53672,187,0.0189129,35,7.2,2
1,23,60,2.53433,134,0.0189129,71,8.08451,3
1,24,61,3.17737,168,0.0189129,3,2.66667,2
1,25,62,2.81803,149,0.0189129,70,8.05714,3
1,26,63,2.32629,123,0.0189129,32,6.59375,2
1,27,64,2.21281,117,0.0189129,23,5.73913,4
1,28,65,3.27194,173,0.0189129,3,3.33333,3
1,29,66,2.60999,138,0.0189129,8,4.25,3
1,30,67,2.81803,149,0.0189129,32,6.375,3
1,31,68,2.68564,142,0.0189129,2,1.5,1
1,32,69,2.64781,140,0.0189129,40,7,4
1,33,70,2.76129,146,0.0189129,6,2.83333,2
1,34,71,3.10172,164,0.0189129,33,6.84848,3
1,35,72,3.59346,190,0.0189129,6,4.16667,3
1,36,73,3.17737,168,0.0189129,1,2,2
1,37,74,2.00477,106,0.0189129,2,2.5,2
1,38,75,3.44216,182,0.0189129,21,5.38095,3
1,39,76,3.3665,178,0.0189129,28,6.82143,1
2,3,77,2.93151,155,0.0189129,10,6.2,5
2,4,78,3.00716,159,0.0189129,29,7.2069,5
2,5,79,2.1939,116,0.0189129,13,6.15385,5
2,6,80,2.08042,110,0.0189129,9,5,4
2,7,81,2.15608,114,0.0189129,6,5.16667,4
2,8,82,2.83694,150,0.0189129,7,4.28571,3
2,9,83,2.30738,122,0.0189129,9,4,3
2,10,84,3.70694,196,0.0189129,24,7.95833,6
