source,destination,demand_id,allowed_rate,demand_rate,lambda,number_of_paths,number_of_reused_paths,average_length,shortest_path_length
0,1,0,2.24091,110,0.020372,2,3.5,3,2
0,2,1,3.78918,186,0.020372,4,7.25,7,3
0,3,2,3.42249,168,0.020372,1,2,2,1
0,4,3,2.46501,121,0.020372,2,3.5,3,2
0,5,4,3.32063,163,0.020372,1,2,2,1
0,6,5,2.56687,126,0.020372,3,4,4,2
0,7,6,2.95393,145,0.020372,8,7.375,7,3
0,8,7,2.42426,119,0.020372,8,7.125,7,3
0,9,8,3.74844,184,0.020372,3,4.66667,4,2
0,10,9,2.56687,126,0.020372,2,2,2,2
0,11,10,3.82993,188,0.020372,7,6.28571,5,5
0,12,11,2.6891,132,0.020372,1,1,1,1
0,13,12,3.7077,182,0.020372,1,1,1,1
0,14,13,2.91319,143,0.020372,9,8,6,3
0,15,14,4.03365,198,0.020372,8,7,6,6
0,16,15,3.44286,169,0.020372,1,1,1,1
0,17,16,2.66873,131,0.020372,10,7.5,7,5
0,18,17,2.60761,128,0.020372,7,6.28571,6,2
0,19,18,3.78918,186,0.020372,1,1,1,1
0,20,19,2.34277,115,0.020372,5,5.8,4,2
0,21,20,3.30026,162,0.020372,6,6.66667,6,3
0,22,21,3.46323,170,0.020372,9,6,5,5
0,23,22,2.89282,142,0.020372,7,6.71429,6,4
0,24,23,3.01505,148,0.020372,4,3.25,3,3
0,25,24,2.11868,104,0.020372,7,7.71429,6,2
0,26,25,2.52612,124,0.020372,9,6.33333,5,4
0,27,26,3.54472,174,0.020372,6,5.5,5,5
0,28,27,3.76881,185,0.020372,1,1,1,1
0,29,28,2.44463,120,0.020372,4,5,3,3
0,30,29,2.07794,102,0.020372,7,5.85714,5,4
0,31,30,2.20017,108,0.020372,6,4.33333,4,5
0,32,31,3.68732,181,0.020372,10,7.3,6,6
0,33,32,2.75021,135,0.020372,6,4.83333,3,4
0,34,33,3.68732,181,0.020372,12,6.66667,5,5
0,35,34,3.11691,153,0.020372,5,4.6,4,4
0,36,35,2.38352,117,0.020372,2,2,2,2
0,37,36,3.27988,161,0.020372,2,4,2,1
0,38,37,3.89104,191,0.020372,7,5.57143,4,5
0,39,38,2.42426,119,0.020372,4,5,4,3
1,2,39,3.25951,160,0.020372,2,4,4,2
1,3,40,3.91141,192,0.020372,1,1,1,1
1,4,41,2.72984,134,0.020372,1,1,1,1
1,5,42,3.17802,156,0.020372,1,2,2,1
1,6,43,3.76881,185,0.020372,1,3,3,1
1,7,44,3.38174,166,0.020372,7,6,5,6
1,8,45,2.6891,132,0.020372,4,5.5,4,3
1,9,46,3.36137,165,0.020372,3,3.33333,2,3
1,10,47,2.52612,124,0.020372,1,2,2,1
1,11,48,2.26129,111,0.020372,3,4.33333,4,1
1,12,49,3.50398,172,0.020372,1,3,3,1
1,13,50,2.81133,138,0.020372,1,2,2,1
1,14,51,2.30203,113,0.020372,5,5.4,5,3
1,15,52,2.56687,126,0.020372,5,5,5,4
1,16,53,3.93179,193,0.020372,2,3.5,3,2
1,17,54,2.54649,125,0.020372,2,4,4,2
1,18,55,2.89282,142,0.020372,1,3,3,1
1,19,56,2.36315,116,0.020372,1,3,3,1
1,20,57,3.03542,149,0.020372,2,3,3,2
1,21,58,3.72807,183,0.020372,1,3,3,1
1,22,59,3.80956,187,0.020372,1,2,2,1
1,23,60,2.72984,134,0.020372,1,3,3,1
1,24,61,3.42249,168,0.020372,1,2,2,1
1,25,62,3.03542,149,0.020372,4,5,3,2
1,26,63,2.50575,123,0.020372,2,4,2,2
1,27,64,2.38352,117,0.020372,4,4,4,4
1,28,65,3.52435,173,0.020372,2,3,3,1
1,29,66,2.81133,138,0.020372,4,3.75,3,2
