source,destination,demand_id,allowed_rate_c_,demand_rate,lambda,number_of_paths,average_length,shortest_path_length
0,1,0,1.93515,110,0.0175923,6,4.16667,3
0,2,1,3.27216,186,0.0175923,16,7.75,7
0,3,2,2.9555,168,0.0175923,5,3,2
0,4,3,2.12866,121,0.0175923,6,4.5,3
0,5,4,2.86754,163,0.0175923,3,2.66667,2
0,6,5,2.21663,126,0.0175923,11,5.63636,4
0,7,6,2.55088,145,0.0175923,26,8.26923,7
0,8,7,2.09348,119,0.0175923,26,7.73077,7
0,9,8,3.23698,184,0.0175923,14,5.78571,4
0,10,9,2.21663,126,0.0175923,2,2,2
0,11,10,3.30735,188,0.0175923,32,8.09375,5
0,12,11,2.32218,132,0.0175923,1,1,1
0,13,12,3.20179,182,0.0175923,1,1,1
0,14,13,2.51569,143,0.0175923,31,8.64516,6
0,15,14,3.48327,198,0.0175923,37,8.05405,6
0,16,15,2.97309,169,0.0175923,1,1,1
0,17,16,2.30459,131,0.0175923,28,8.07143,7
0,18,17,2.25181,128,0.0175923,26,7.23077,6
0,19,18,3.27216,186,0.0175923,1,1,1
0,20,19,2.02311,115,0.0175923,20,6.25,4
0,21,20,2.84995,162,0.0175923,20,7.25,6
0,22,21,2.99069,170,0.0175923,19,6.31579,5
0,23,22,2.4981,142,0.0175923,25,7.64,6
0,24,23,2.60366,148,0.0175923,9,4.55556,3
0,25,24,1.8296,104,0.0175923,70,8.68571,6
0,26,25,2.18144,124,0.0175923,35,7.37143,5
0,27,26,3.06105,174,0.0175923,30,6.96667,5
0,28,27,3.25457,185,0.0175923,2,1.5,1
0,29,28,2.11107,120,0.0175923,19,6.26316,3
0,30,29,1.79441,102,0.0175923,26,7.19231,5
0,31,30,1.89996,108,0.0175923,10,4.8,4
0,32,31,3.1842,181,0.0175923,29,7.82759,6
0,33,32,2.37496,135,0.0175923,13,5,3
0,34,33,3.1842,181,0.0175923,34,7.29412,5
0,35,34,2.69162,153,0.0175923,19,5.89474,4
0,36,35,2.0583,117,0.0175923,3,2.66667,2
0,37,36,2.83236,161,0.0175923,12,4.91667,2
0,38,37,3.36012,191,0.0175923,24,6.04167,4
0,39,38,2.09348,119,0.0175923,18,5.94444,4
1,2,39,2.81476,160,0.0175923,9,6.55556,4
1,3,40,3.37772,192,0.0175923,1,1,1
1,4,41,2.35736,134,0.0175923,1,1,1
1,5,42,2.74439,156,0.0175923,1,2,2
1,6,43,3.25457,185,0.0175923,3,3.66667,3
1,7,44,2.92032,166,0.0175923,10,6.1,5
1,8,45,2.32218,132,0.0175923,10,6.1,4
1,9,46,2.90272,165,0.0175923,8,4.375,2
1,10,47,2.18144,124,0.0175923,1,2,2
1,11,48,1.95274,111,0.0175923,10,5.5,4
1,12,49,3.02587,172,0.0175923,1,3,3
1,13,50,2.42773,138,0.0175923,1,2,2
1,14,51,1.98793,113,0.0175923,8,5.625,5
1,15,52,2.21663,126,0.0175923,8,5.125,5
1,16,53,3.39531,193,0.0175923,3,3.66667,3
1,17,54,2.19903,125,0.0175923,10,6.8,4
1,18,55,2.4981,142,0.0175923,10,5.3,3
1,19,56,2.0407,116,0.0175923,2,3.5,3
1,20,57,2.62125,149,0.0175923,6,4.33333,3
1,21,58,3.21938,183,0.0175923,9,6,3
1,22,59,3.28975,187,0.0175923,10,5.8,2
1,23,60,2.35736,134,0.0175923,24,7.25,3
1,24,61,2.9555,168,0.0175923,3,2.66667,2
1,25,62,2.62125,149,0.0175923,23,7,3
1,26,63,2.16385,123,0.0175923,15,5.6,2
1,27,64,2.0583,117,0.0175923,8,4.625,4
1,28,65,3.04346,173,0.0175923,2,3,3
1,29,66,2.42773,138,0.0175923,8,4.25,3
1,30,67,2.62125,149,0.0175923,11,5.27273,3
1,31,68,2.4981,142,0.0175923,2,1.5,1
1,32,69,2.46292,140,0.0175923,17,6.23529,4
1,33,70,2.56847,146,0.0175923,3,2.33333,2
1,34,71,2.88513,164,0.0175923,10,5.2,3
1,35,72,3.34253,190,0.0175923,5,4,3
1,36,73,2.9555,168,0.0175923,1,2,2
1,37,74,1.86478,106,0.0175923,1,2,2
1,38,75,3.20179,182,0.0175923,9,4.33333,3
1,39,76,3.13142,178,0.0175923,6,4.83333,1
2,3,77,2.7268,155,0.0175923,6,6,5
2,4,78,2.79717,159,0.0175923,5,5.4,5
2,5,79,2.0407,116,0.0175923,4,5.5,5
2,6,80,1.93515,110,0.0175923,8,4.875,4
2,7,81,2.00552,114,0.0175923,1,4,4
2,8,82,2.63884,150,0.0175923,2,3.5,3
2,9,83,2.14626,122,0.0175923,9,4,3
2,10,84,3.44808,196,0.0175923,15,6.93333,6
2,11,85,2.16385,123,0.0175923,10,6,5
2,12,86,3.48327,198,0.0175923,22,8.31818,7
2,13,87,3.39531,193,0.0175923,23,7.3913,6
2,14,88,1.98793,113,0.0175923,6,5.33333,4
2,15,89,3.04346,173,0.0175923,9,5.33333,4
2,16,90,2.18144,124,0.0175923,15,8.26667,7
2,17,91,3.07865,175,0.0175923,1,1,1
2,18,92,3.51845,200,0.0175923,4,3,2
2,19,93,3.21938,183,0.0175923,23,8,7
2,20,94,2.48051,141,0.0175923,4,4.5,4
2,21,95,1.86478,106,0.0175923,3,1.66667,1
2,22,96,3.16661,180,0.0175923,6,2.83333,2
2,23,97,2.16385,123,0.0175923,2,1.5,1
2,24,98,2.0407,116,0.0175923,12,5.91667,5
2,25,99,3.11383,177,0.0175923,2,1.5,1
2,26,100,1.91756,109,0.0175923,2,2.5,2
2,27,101,1.91756,109,0.0175923,2,3.5,3
2,28,102,2.41014,137,0.0175923,26,8.07692,7
2,29,103,2.44533,139,0.0175923,11,5.36364,4
2,30,104,3.36012,191,0.0175923,3,3.33333,3
2,31,105,2.30459,131,0.0175923,23,6.56522,5
2,32,106,2.02311,115,0.0175923,5,4.8,4
2,33,107,2.25181,128,0.0175923,11,6.09091,5
2,34,108,2.12866,121,0.0175923,3,3.66667,3
2,35,109,2.58606,147,0.0175923,6,4.66667,4
2,36,110,3.27216,186,0.0175923,14,7,6
2,37,111,2.7268,155,0.0175923,19,7,6
2,38,112,3.27216,186,0.0175923,9,5.44444,4
2,39,113,2.09348,119,0.0175923,6,3.5,3
3,4,114,2.7268,155,0.0175923,4,3.75,2
