source,destination,link_id,used_rate,usage,link_capa
39,26,157,72.6283,0.46857,155
39,22,139,67.1277,0.433082,155
39,9,79,21.6955,0.139971,155
39,1,17,56.4617,0.364269,155
38,33,177,69.4764,0.448235,155
38,29,165,63.3231,0.408536,155
38,27,159,54.7334,0.353119,155
38,20,131,28.9783,0.186957,155
38,11,91,55.4265,0.35759,155
37,33,175,75.5562,0.487459,155
37,28,161,60.3702,0.389485,155
37,24,149,55.5543,0.358415,155
37,4,39,16.1031,0.103891,155
36,24,147,133.847,0.863528,155
36,16,109,23.2173,0.149789,155
36,13,99,5.23095,0.0337481,155
36,5,47,2.56586,0.0165539,155
36,3,33,1.46359,0.00944254,155
35,30,169,85.8184,0.553667,155
35,29,163,22.9952,0.148356,155
35,24,145,68.0815,0.439236,155
35,9,77,48.9607,0.315875,155
35,6,55,1.33591,0.00861879,155
34,32,173,36.8416,0.237688,155
34,30,167,41.2229,0.265954,155
34,26,155,41.6791,0.268897,155
34,20,129,53.373,0.344342,155
33,38,176,96.6563,0.623589,155
33,37,174,56.788,0.366374,155
33,31,171,35.9105,0.231681,155
33,20,127,96.656,0.623587,155
33,4,37,11.8602,0.0765175,155
32,34,172,83.7646,0.540417,155
32,11,89,10.1601,0.0655489,155
32,8,71,2.44106,0.0157488,155
32,7,63,2.39887,0.0154766,155
31,33,170,75.5893,0.487673,155
31,24,143,59.4227,0.383372,155
31,4,35,11.5548,0.0745472,155
31,1,15,3.40342,0.0219575,155
30,35,168,64.1146,0.413643,155
30,34,166,55.1867,0.356043,155
30,26,153,29.2425,0.188661,155
30,18,123,18.7127,0.120727,155
29,38,164,85.8593,0.553931,155
29,35,162,48.2581,0.311342,155
29,9,75,50.8061,0.327781,155
29,6,53,11.7434,0.0757638,155
29,5,45,69.0855,0.445713,155
28,37,160,133.86,0.86361,155
28,16,107,13.4487,0.0867661,155
28,13,97,49.5187,0.319475,155
28,12,95,13.1179,0.0846318,155
28,0,9,3.2679,0.0210832,155
27,38,158,55.36,0.357161,155
27,20,125,54.1601,0.34942,155
27,18,121,50.6762,0.326943,155
27,15,103,45.0506,0.290649,155
26,39,156,64.2244,0.414351,155
26,34,154,55.4548,0.357773,155
26,30,152,41.6461,0.268685,155
26,25,151,43.4251,0.280162,155
26,18,119,33.673,0.217245,155
25,26,150,72.5594,0.468125,155
25,23,141,28.6054,0.184551,155
25,18,117,72.5412,0.468008,155
25,17,115,24.1921,0.156078,155
25,2,25,14.117,0.0910772,155
24,37,148,56.8684,0.366893,155
24,36,146,60.3242,0.389188,155
24,35,144,96.0488,0.61967,155
24,31,142,56.7346,0.36603,155
24,6,51,96.0312,0.619556,155
23,25,140,47.8588,0.308766,155
23,22,137,69.6035,0.449055,155
23,21,135,21.5261,0.138878,155
23,17,113,18.0652,0.11655,155
23,2,23,5.22916,0.0337365,155
22,39,138,70.0677,0.452049,155
22,23,136,68.9743,0.444996,155
22,21,133,68.979,0.445026,155
22,9,73,70.02,0.451742,155
21,23,134,27.0392,0.174446,155
21,22,132,69.6154,0.449131,155
21,17,111,23.0243,0.148544,155
21,2,21,18.2998,0.118063,155
20,38,130,47.2139,0.304606,155
20,34,128,58.7026,0.378727,155
20,33,126,69.5376,0.448629,155
20,27,124,55.6023,0.358724,155
19,16,105,31.8181,0.205278,155
19,12,93,12.2786,0.0792166,155
19,10,83,33.2833,0.214731,155
19,0,7,17.7645,0.11461,155
18,30,122,51.768,0.333987,155
18,27,120,55.7025,0.359371,155
18,26,118,51.746,0.333845,155
18,25,116,52.5919,0.339303,155
18,8,69,55.1406,0.355746,155
17,25,114,47.8512,0.308718,155
17,23,112,25.7048,0.165837,155
17,21,110,27.5625,0.177823,155
17,2,19,2.30747,0.0148869,155
16,36,108,54.8355,0.353777,155
16,28,106,49.4347,0.318933,155
16,19,104,15.978,0.103084,155
16,0,5,1.10611,0.00713622,155
15,27,102,83.77,0.540451,155
15,14,101,8.23084,0.0531022,155
15,11,87,33.9297,0.218901,155
15,8,67,26.6794,0.172125,155
15,7,61,21.7073,0.140047,155
14,15,100,26.3308,0.169876,155
14,11,85,34.9069,0.225206,155
14,8,65,26.8198,0.173031,155
14,7,59,22.0152,0.142034,155
13,36,98,48.7539,0.314542,155
13,28,96,49.5514,0.319686,155
13,5,43,46.2984,0.2987,155
13,3,31,46.2498,0.298386,155
13,0,3,26.9497,0.173869,155
12,28,94,49.5031,0.319375,155
12,19,92,16.239,0.104768,155
12,10,81,33.2047,0.214224,155
12,0,1,20.5928,0.132857,155
11,38,90,83.7991,0.540639,155
11,32,88,43.7561,0.282297,155
11,15,86,26.4063,0.170363,155
11,14,84,26.0609,0.168135,155
10,19,82,38.6407,0.249295,155
10,12,80,38.5871,0.248949,155
10,5,41,54.1931,0.349633,155
10,3,29,54.1858,0.349586,155
9,39,78,85.4393,0.551221,155
9,35,76,48.3389,0.311864,155
9,29,74,47.0023,0.30324,155
9,22,72,85.5219,0.551754,155
9,6,49,36.9997,0.238708,155
8,32,70,44.3955,0.286422,155
8,18,68,83.7462,0.540298,155
8,15,66,28.4701,0.183678,155
8,14,64,23.1092,0.149092,155
8,7,57,14.1273,0.0911437,155
7,32,62,44.4396,0.286707,155
7,15,60,28.1274,0.181467,155
7,14,58,22.0788,0.142444,155
7,8,56,24.2027,0.156146,155
6,35,54,49.9307,0.322134,155
6,29,52,47.5493,0.30677,155
6,24,50,68.1366,0.439591,155
6,9,48,53.0089,0.341993,155
5,36,46,45.0127,0.290405,155
5,29,44,133.859,0.863609,155
5,13,42,40.0805,0.258584,155
5,10,40,34.0759,0.219845,155
5,3,27,20.6617,0.133301,155
4,37,38,56.8078,0.366502,155
4,33,36,75.5826,0.487629,155
4,31,34,46.6161,0.300749,155
4,1,13,7.41981,0.0478698,155
3,36,32,45.0429,0.2906,155
3,13,30,40.1381,0.258956,155
3,10,28,34.3067,0.221334,155
3,5,26,24.4405,0.15768,155
3,1,11,133.856,0.863588,155
2,25,24,47.8903,0.30897,155
2,23,22,28.2495,0.182255,155
2,21,20,29.534,0.190542,155
2,17,18,23.5429,0.151889,155
1,39,16,96.6809,0.623748,155
1,31,14,67.4969,0.435464,155
1,4,12,67.4086,0.434894,155
1,3,10,68.5288,0.442121,155
0,28,8,49.4952,0.319324,155
0,19,6,18.147,0.117077,155
0,16,4,31.5308,0.203425,155
0,13,2,53.0161,0.342039,155
0,12,0,19.4744,0.125641,155
