source,destination,demand_id,allowed_rate,demand_rate,lambda,number_of_paths,number_of_reused_paths,average_length,shortest_path_length
36,15,0,56.0036,160,0.350023,4,5,4,4
13,36,1,84.0054,240,0.350023,3,4.33333,4,2
40,54,2,756.049,2160,0.350023,18,5.88889,4,11
12,34,3,812.052,2320,0.350023,19,10.1579,5,14
23,12,4,6808.29,19451,0.350023,90,10.9444,5,29
40,10,5,28.0018,80,0.350023,19,10.1053,8,15
3,37,6,28.0018,80,0.350023,37,8.2973,4,31
15,38,7,392.025,1120,0.350023,14,6.5,4,12
28,37,8,84.0054,240,0.350023,4,4.25,3,4
44,15,9,868.056,2480,0.350023,102,11.7647,5,26
28,3,10,84.0054,240,0.350023,5,6.6,4,5
4,30,11,588.038,1680,0.350023,88,10.1705,4,24
27,26,12,10523.8,30066,0.350023,12,6,3,10
4,40,13,84.0054,240,0.350023,80,10.8125,6,24
44,51,14,140.009,400,0.350023,53,8.32075,4,22
50,12,15,616.04,1760,0.350023,94,11.3298,5,22
30,12,16,5488.35,15680,0.350023,3,3.66667,3,2
45,27,17,58880.8,168220,0.350023,5,3.2,1,5
51,3,18,28.0018,80,0.350023,3,5,4,3
26,29,19,43337.7,123814,0.350023,28,7,2,20
30,4,20,588.038,1680,0.350023,4,5.25,4,3
60,3,21,168.011,480,0.350023,2,4.5,4,2
58,13,22,1652.11,4720,0.350023,116,10.5345,5,25
62,54,23,13812.6,39462,0.350023,5,4.6,3,5
16,46,24,2822.23,8063,0.350023,2,3.5,3,2
31,5,25,224.014,640,0.350023,7,6.28571,4,5
40,28,26,112.007,320,0.350023,9,5.22222,4,8
15,29,27,56415.2,161176,0.350023,24,8.33333,2,6
51,26,28,84.0054,240,0.350023,5,4.8,3,3
44,10,29,1493.55,4267,0.350023,2,2.5,2,2
50,32,30,1204.08,3440,0.350023,36,8.83333,4,17
16,38,31,448.029,1280,0.350023,61,10.0164,5,24
4,47,32,280.018,800,0.350023,2,3,3,2
44,54,33,2856.18,8160,0.350023,33,7.75758,4,22
47,48,34,56.0036,160,0.350023,1,3,3,1
18,44,35,27734,79235,0.350023,1,1,1,1
60,38,36,84.0054,240,0.350023,60,10.5833,5,15
39,48,37,280.018,800,0.350023,87,14.8276,4,37
45,22,38,504.033,1440,0.350023,3,4.66667,3,3
45,30,39,18966.7,54187,0.350023,1,2,2,1
64,41,40,728.047,2080,0.350023,6,6.16667,4,5
55,23,41,224.014,640,0.350023,2,2.5,2,2
48,18,42,448.029,1280,0.350023,1,3,3,1
29,47,43,2221.59,6347,0.350023,7,5.28571,4,6
14,55,44,196.013,560,0.350023,4,4,3,4
15,46,45,280.018,800,0.350023,11,9,4,10
27,50,46,8498.9,24281,0.350023,2,3,2,2
16,31,47,280.018,800,0.350023,63,10.6032,5,30
15,64,48,700.045,2000,0.350023,4,3,2,4
45,47,49,308.02,880,0.350023,3,6,4,3
27,14,50,50105.7,143150,0.350023,5,4.2,3,4
64,24,51,392.025,1120,0.350023,6,7.5,5,5
26,64,52,784.051,2240,0.350023,86,10,5,33
48,9,53,476.031,1360,0.350023,36,7.41667,4,28
29,40,54,3080.55,8801,0.350023,15,5.4,4,12
14,44,55,4032.26,11520,0.350023,7,4.71429,2,7
22,60,56,56.0036,160,0.350023,8,10,6,7
29,7,57,14971.9,42774,0.350023,15,7.4,4,10
51,28,58,28.0018,80,0.350023,3,2.66667,2,2
58,41,59,3158.25,9023,0.350023,14,5.21429,2,14
27,41,60,8001.87,22861,0.350023,3,3.66667,2,2
16,24,61,252.016,720,0.350023,6,6,3,6
24,4,62,1366.84,3905,0.350023,1,1,1,1
36,44,63,28.0018,80,0.350023,2,5,5,2
5,62,64,27432.7,78374,0.350023,1,1,1,1
3,58,65,18792.7,53690,0.350023,1,1,1,1
50,37,66,308.02,880,0.350023,30,10.3,3,13
46,4,67,392.025,1120,0.350023,31,9.06452,5,21
23,3,68,420.027,1200,0.350023,1,3,3,1
