switch_id,used_rules,usage
64,584,0.723668
63,0,0
62,1734,2.1487
61,206,0.255266
60,495,0.613383
59,169,0.209418
58,1083,1.34201
57,372,0.460967
56,0,0
55,178,0.22057
54,1042,1.2912
53,440,0.545229
52,280,0.346964
51,544,0.674102
50,730,0.904585
49,131,0.16233
48,801,0.992565
47,434,0.537794
46,618,0.765799
45,753,0.933086
44,1155,1.43123
43,0,0
42,327,0.405204
41,707,0.876084
40,481,0.596035
39,1401,1.73606
38,906,1.12268
37,1078,1.33581
36,505,0.625774
35,131,0.16233
34,718,0.889715
33,0,0
32,1543,1.91202
31,332,0.4114
30,924,1.14498
29,1939,2.40273
28,339,0.420074
27,1245,1.54275
26,860,1.06568
25,612,0.758364
24,1310,1.6233
23,1185,1.4684
22,503,0.623296
21,194,0.240397
20,33,0.0408922
19,339,0.420074
18,502,0.622057
17,0,0
16,676,0.83767
15,860,1.06568
14,584,0.723668
13,576,0.713755
12,1222,1.51425
11,169,0.209418
10,153,0.189591
9,1667,2.06568
8,331,0.410161
7,320,0.39653
6,313,0.387856
5,532,0.659232
4,501,0.620818
3,550,0.681537
2,324,0.401487
1,1107,1.37175
0,212,0.262701
