source,destination,link_id,used_rate_c,usage,capacity_c
64,12,214,69263.1,0.27143,255178
64,42,174,122437,0.472121,259333
64,45,172,221192,0.859109,257467
63,33,85,0,0,504000
63,17,37,28.9493,5.7439e-05,504000
62,58,212,181499,0.711932,254939
62,29,210,254199,1,254199
62,5,170,177073,0.670696,264014
62,32,168,255608,1,255608
62,26,166,151648,0.586208,258693
62,24,164,235548,0.916982,256873
61,15,162,59785.8,0.233083,256500
61,12,23,90275.7,0.353775,255178
60,47,125,175302,0.672913,260511
60,24,55,168599,0.656351,256873
59,58,209,54598.7,0.214164,254939
59,11,160,104169,0.401326,259561
59,56,158,47434.1,0.177156,267754
58,62,213,185003,0.725674,254939
58,59,208,55054.2,0.215951,254939
58,34,206,112634,0.4403,255812
58,56,156,49114.4,0.183431,267754
58,3,154,173693,0.671899,258511
58,44,152,109967,0.430939,255180
58,14,29,179388,0.698273,256902
57,19,150,94849.4,0.358906,264274
57,29,148,197281,0.776088,254199
57,20,43,82106.8,0.308504,266145
56,59,159,49114.4,0.183431,267754
56,58,157,47434.1,0.177156,267754
55,54,145,7857.55,0.0305815,256938
55,43,117,0,0,322686
54,27,204,254705,1,254705
54,23,202,241962,0.948631,255065
54,50,146,252734,0.978183,258371
54,55,144,5709.27,0.0222205,256938
54,51,142,259022,1,259022
54,33,83,28.9493,0.00011267,256938
53,1,140,129441,0.501838,257933
53,36,93,94840.3,0.361192,262576
52,35,138,77305,0.286808,269536
52,21,136,118676,0.450645,263348
52,27,134,254705,1,254705
51,54,143,176103,0.679879,259022
51,29,132,224450,0.88297,254199
51,2,130,120984,0.463785,260862
50,54,147,258371,1,258371
50,23,49,98771.1,0.38724,255065
50,4,5,250772,0.949791,264028
49,39,107,77305,0.302548,255513
49,35,91,143284,0.531594,269536
48,25,128,185330,0.721271,256949
48,3,126,128059,0.49537,258511
48,26,59,211474,0.81747,258693
47,60,124,174250,0.668875,260511
47,23,51,184285,0.722504,255065
46,9,181,254687,1,254687
46,44,122,255180,1,255180
46,41,120,152013,0.591437,257024
45,27,200,212729,0.835197,254705
45,38,193,131058,0.509279,257341
45,64,173,102131,0.396677,257467
45,36,95,133295,0.507643,262576
44,58,153,158570,0.621403,255180
44,46,123,255180,1,255180
44,34,118,126050,0.492745,255812
44,41,111,252716,0.983239,257024
44,18,41,204545,0.773893,264306
44,7,11,116039,0.444241,261207
43,55,116,28.9493,8.97134e-05,322686
43,17,39,0,0,504000
42,64,175,105064,0.405131,259333
42,12,114,96788.5,0.379298,255178
42,0,112,172673,0.666932,258907
41,46,121,153742,0.598164,257024
41,44,110,257024,1,257024
41,9,17,254687,1,254687
40,13,185,105617,0.411208,256846
40,22,108,108902,0.420649,258890
40,21,47,99431.2,0.377566,263348
39,29,198,254199,1,254199
39,15,196,95636.5,0.372852,256500
39,12,194,97754.6,0.383084,255178
39,49,106,143284,0.560768,255513
39,6,104,93951.2,0.356159,263790
38,45,192,120897,0.469793,257341
38,27,190,215904,0.847665,254705
38,1,102,128492,0.498162,257933
38,30,100,138138,0.540944,255364
37,19,98,191353,0.72407,264274
37,24,96,150327,0.585217,256873
37,32,79,159957,0.625792,255608
36,45,94,100571,0.383017,262576
36,53,92,129441,0.492964,262576
35,52,139,143284,0.531594,269536
35,49,90,77305,0.286808,269536
34,58,207,109963,0.429859,255812
34,44,119,139727,0.546208,255812
34,10,88,8549.08,0.0281974,303187
34,11,86,102033,0.393098,259561
34,7,9,131332,0.502789,261207
33,63,84,28.9493,5.7439e-05,504000
33,54,82,0,0,256938
32,62,169,218544,0.854997,255608
32,29,80,213944,0.841639,254199
32,37,78,142286,0.556656,255608
32,9,76,104420,0.409995,254687
32,8,74,215216,0.826001,260552
31,30,73,135182,0.529369,255364
31,27,63,254705,1,254705
30,13,182,122844,0.478279,256846
30,38,101,242414,0.949287,255364
30,31,72,187538,0.734396,255364
30,27,69,254705,1,254705
30,0,1,124037,0.479078,258907
29,62,211,220688,0.868171,254199
29,39,199,254199,1,254199
29,57,149,92696.6,0.364661,254199
29,51,133,165617,0.651522,254199
29,32,81,83447.3,0.328275,254199
29,28,71,243429,0.92439,263340
29,27,65,254705,1,254705
29,9,15,145271,0.570391,254687
29,8,13,84405.4,0.323949,260552
29,2,3,208965,0.801056,260862
28,29,70,254459,0.966274,263340
28,27,67,254705,1,254705
27,54,205,254705,1,254705
27,45,201,119606,0.469587,254705
27,38,191,94188,0.369793,254705
27,9,179,254687,1,254687
27,2,177,260862,1,260862
27,52,135,158330,0.621622,254705
27,30,68,163702,0.642714,254705
27,28,66,254705,1,254705
27,29,64,254705,1,254705
27,31,62,159166,0.624902,254705
26,62,167,211532,0.817695,258693
26,16,60,163436,0.62984,259489
26,48,58,155813,0.602307,258693
25,48,129,216003,0.840644,256949
25,14,56,127723,0.497167,256902
25,23,53,181451,0.711391,255065
24,62,165,243606,0.94835,256873
24,37,97,256873,1,256873
24,60,54,153885,0.599069,256873
24,4,7,166273,0.629753,264028
23,54,203,243782,0.955766,255065
23,14,188,160853,0.626128,256902
23,25,52,147008,0.576357,255065
23,47,50,183593,0.719789,255065
23,50,48,150311,0.589306,255065
22,40,109,151380,0.584727,258890
22,12,21,121851,0.477513,255178
21,52,137,149072,0.566067,263348
21,40,46,76374.3,0.290013,263348
21,13,25,101661,0.395805,256846
20,8,44,82106.8,0.315127,260552
20,57,42,90188.1,0.338868,266145
19,57,151,191353,0.72407,264274
19,37,99,94849.4,0.358906,264274
18,44,40,223237,0.844615,264306
18,16,33,195395,0.753001,259489
17,43,38,28.9493,5.7439e-05,504000
17,63,36,0,0,504000
16,26,61,143645,0.553569,259489
16,5,34,217077,0.822216,264014
16,18,32,185941,0.716565,259489
15,39,197,89849.5,0.350291,256500
15,12,186,91185.6,0.357341,255178
15,61,163,90275.7,0.351952,256500
15,6,30,81726,0.309815,263790
14,23,189,170278,0.662815,256902
14,25,57,192838,0.750631,256902
14,58,28,232619,0.905477,256902
13,40,184,60403.3,0.235174,256846
13,30,183,183971,0.716269,256846
13,0,26,98969.5,0.382259,258907
13,21,24,109000,0.424379,256846
12,64,215,149257,0.584911,255178
12,39,195,94193.4,0.369128,255178
12,15,187,71475.1,0.280099,255178
12,42,115,134189,0.525863,255178
12,61,22,59785.8,0.23429,255178
12,22,20,157768,0.618268,255178
11,59,161,102033,0.393098,259561
11,34,87,104169,0.401326,259561
10,34,89,12128.4,0.0400029,303187
9,46,180,230471,0.904918,254687
9,27,178,254687,1,254687
9,32,77,226053,0.88757,254687
9,1,18,201223,0.780138,257933
9,41,16,239736,0.941298,254687
9,29,14,254687,1,254687
8,32,75,82252.5,0.315686,260552
8,20,45,90188.1,0.346143,260552
8,29,12,209287,0.803248,260552
7,44,10,164002,0.62786,261207
7,34,8,157982,0.604813,261207
6,39,105,81726,0.309815,263790
6,15,31,93951.2,0.356159,263790
5,62,171,231714,0.877658,264014
5,16,35,167496,0.634422,264014
4,24,6,254246,0.96295,264028
4,50,4,181039,0.685679,264028
3,58,155,137142,0.530507,258511
3,48,127,152821,0.591156,258511
2,27,176,260862,1,260862
2,51,131,88712.6,0.340075,260862
2,29,2,241236,0.924766,260862
1,53,141,94840.3,0.367694,257933
1,38,103,106383,0.412444,257933
1,9,19,257933,1,257933
0,42,113,117900,0.455378,258907
0,13,27,91549.5,0.3536,258907
0,30,0,186230,0.719292,258907
