source,destination,link_id,used_rate_c,usage,capacity_c
64,12,214,61783.6,0.145044,425964
64,42,174,21717.3,0.0430898,504000
64,45,172,275510,0.546646,504000
63,33,85,0,0,504000
63,17,37,0,0,504000
62,58,212,277704,0.682117,407121
62,29,210,331845,1,331845
62,5,170,95237.1,0.271212,351154
62,32,168,373702,1,373702
62,26,166,56925.6,0.16211,351154
62,24,164,45039,0.114907,391961
61,15,162,0,0,504000
61,12,23,0,0,425964
60,47,125,29638.7,0.0588069,504000
60,24,55,203348,0.518795,391961
59,58,209,0,0,407121
59,11,160,0,0,504000
59,56,158,0,0,504000
58,62,213,309131,0.75931,407121
58,59,208,0,0,407121
58,34,206,53563.3,0.131566,407121
58,56,156,0,0,407121
58,3,154,51781.4,0.127189,407121
58,44,152,116211,0.313825,370304
58,14,29,341874,0.839736,407121
57,19,150,0,0,504000
57,29,148,172013,0.518354,331845
57,20,43,0,0,504000
56,59,159,0,0,504000
56,58,157,0,0,407121
55,54,145,7358.18,0.0161949,454352
55,43,117,0,0,504000
54,27,204,365043,1,365043
54,23,202,276584,0.688631,401642
54,50,146,73135.9,0.160967,454352
54,55,144,5197.88,0.0114402,454352
54,51,142,422133,0.929087,454352
54,33,83,0,0,454352
53,1,140,609.316,0.00153897,395924
53,36,93,609.316,0.00120896,504000
52,35,138,0,0,504000
52,21,136,26747.2,0.0530699,504000
52,27,134,51923,0.142238,365043
51,54,143,178707,0.393323,454352
51,29,132,331845,1,331845
51,2,130,97406.3,0.193266,504000
50,54,147,195616,0.430537,454352
50,23,49,10192.2,0.0253763,401642
50,4,5,31420.9,0.0623431,504000
49,39,107,0,0,417202
49,35,91,0,0,504000
48,25,128,80610.4,0.159941,504000
48,3,126,25992.5,0.0515724,504000
48,26,59,21884.1,0.0434209,504000
47,60,124,194512,0.385936,504000
47,23,51,51848.6,0.129091,401642
46,9,181,330187,1,330187
46,44,122,219078,0.591617,370304
46,41,120,8782.8,0.0174262,504000
45,27,200,352658,0.966074,365043
45,38,193,29247.5,0.0630854,463617
45,64,173,85846,0.170329,504000
45,36,95,4385.69,0.00870176,504000
44,58,153,178749,0.48271,370304
44,46,123,280205,0.756689,370304
44,34,118,66582.6,0.179805,370304
44,41,111,290885,0.785532,370304
44,18,41,80649.1,0.217792,370304
44,7,11,105278,0.284301,370304
43,55,116,0,0,504000
43,17,39,0,0,504000
42,64,175,21717.3,0.0430898,504000
42,12,114,12435.6,0.029194,425964
42,0,112,47845.1,0.0949308,504000
41,46,121,8782.8,0.0174262,504000
41,44,110,211920,0.572288,370304
41,9,17,321173,0.9727,330187
40,13,185,12203.3,0.0242128,504000
40,22,108,20533.6,0.0407412,504000
40,21,47,51923,0.103022,504000
39,29,198,331845,1,331845
39,15,196,40122.7,0.0961709,417202
39,12,194,220400,0.517414,425964
39,49,106,0,0,417202
39,6,104,0,0,417202
38,45,192,37073.7,0.0799663,463617
38,27,190,153798,0.421315,365043
38,1,102,9216.94,0.0232796,395924
38,30,100,39573.3,0.0874057,452754
37,19,98,172013,0.371024,463617
37,24,96,9965.42,0.0254245,391961
37,32,79,13326,0.0356595,373702
36,45,94,6102.85,0.0121088,504000
36,53,92,609.316,0.00120896,504000
35,52,139,0,0,504000
35,49,90,0,0,504000
34,58,207,55169.7,0.135512,407121
34,44,119,157378,0.424998,370304
34,10,88,7635.14,0.0151491,504000
34,11,86,0,0,504000
34,7,9,48632.4,0.0964928,504000
33,63,84,0,0,504000
33,54,82,0,0,454352
32,62,169,117090,0.313323,373702
32,29,80,159080,0.479381,331845
32,37,78,14267.7,0.0381793,373702
32,9,76,72275.6,0.218893,330187
32,8,74,227457,0.608658,373702
31,30,73,6281.14,0.0138732,452754
31,27,63,135766,0.371917,365043
30,13,182,59347.7,0.131081,452754
30,38,101,36776,0.0812273,452754
30,31,72,6281.14,0.0138732,452754
30,27,69,365043,1,365043
30,0,1,25988.3,0.0574006,452754
29,62,211,331845,1,331845
29,39,199,306969,0.925039,331845
29,57,149,0,0,331845
29,51,133,180184,0.542978,331845
29,32,81,22011.4,0.0663303,331845
29,28,71,317892,0.957955,331845
29,27,65,365043,1,365043
29,9,15,176666,0.535049,330187
29,8,13,0,0,331845
29,2,3,267636,0.806512,331845
28,29,70,66192.8,0.199469,331845
28,27,67,327727,0.897777,365043
27,54,205,255662,0.700361,365043
27,45,201,161798,0.443229,365043
27,38,191,29125.6,0.0797869,365043
27,9,179,330187,1,330187
27,2,177,334060,0.915126,365043
27,52,135,26747.2,0.0732715,365043
27,30,68,229475,0.628626,365043
27,28,66,68688.2,0.188165,365043
27,29,64,365043,1,365043
27,31,62,80811.5,0.221375,365043
26,62,167,126262,0.359562,351154
26,16,60,28341.5,0.0562331,504000
26,48,58,21524.1,0.0427065,504000
25,48,129,31280.4,0.0620643,504000
25,14,56,10590,0.0210119,504000
25,23,53,70020.4,0.174335,401642
24,62,165,102991,0.262759,391961
24,37,97,182560,0.46576,391961
24,60,54,21177.5,0.0540296,391961
24,4,7,24081.8,0.0614392,391961
23,54,203,388084,0.966242,401642
23,14,188,177828,0.442752,401642
23,25,52,20690.4,0.0515145,401642
23,47,50,209225,0.520924,401642
23,50,48,101887,0.253676,401642
22,40,109,17354.4,0.0344334,504000
22,12,21,39996,0.0938953,425964
21,52,137,51923,0.103022,504000
21,40,46,26747.2,0.0530699,504000
21,13,25,0,0,504000
20,8,44,0,0,504000
20,57,42,0,0,504000
19,57,151,172013,0.341296,504000
19,37,99,0,0,463617
18,44,40,127650,0.344717,370304
18,16,33,45674.8,0.0906246,504000
17,43,38,0,0,504000
17,63,36,0,0,504000
16,26,61,59429,0.117915,504000
16,5,34,58589.1,0.116248,504000
16,18,32,51463.6,0.10211,504000
15,39,197,80137.8,0.192084,417202
15,12,186,14406.2,0.0338201,425964
15,61,163,0,0,504000
15,6,30,0,0,504000
14,23,189,401642,1,401642
14,25,57,10590,0.0210119,504000
14,58,28,234433,0.57583,407121
13,40,184,17044.2,0.0338179,504000
13,30,183,87653.2,0.1936,452754
13,0,26,8164.48,0.0161994,504000
13,21,24,0,0,504000
12,64,215,215111,0.504999,425964
12,39,195,111368,0.261449,425964
12,15,187,14406.2,0.0338201,425964
12,42,115,26127.9,0.0613382,425964
12,61,22,0,0,425964
12,22,20,30197.5,0.0708921,425964
11,59,161,0,0,504000
11,34,87,0,0,504000
10,34,89,14946.9,0.0296566,504000
9,46,180,216314,0.655128,330187
9,27,178,330187,1,330187
9,32,77,118038,0.357489,330187
9,1,18,118451,0.299176,395924
9,41,16,211726,0.641231,330187
9,29,14,330187,1,330187
8,32,75,0,0,373702
8,20,45,0,0,504000
8,29,12,227457,0.685432,331845
7,44,10,162556,0.438979,370304
7,34,8,48632.4,0.0964928,504000
6,39,105,0,0,417202
6,15,31,0,0,504000
5,62,171,112156,0.319393,351154
5,16,35,63116.4,0.125231,504000
4,24,6,49102.5,0.125274,391961
4,50,4,33623.1,0.0667126,504000
3,58,155,49343.8,0.121202,407121
3,48,127,54855,0.108839,504000
2,27,176,365043,1,365043
2,51,131,2215.69,0.00439622,504000
2,29,2,331845,1,331845
1,53,141,609.316,0.00153897,395924
1,38,103,117841,0.297637,395924
1,9,19,9826.25,0.0248186,395924
0,42,113,34152.8,0.0677635,504000
0,13,27,13420.9,0.0266287,504000
0,30,0,34424.2,0.076033,452754
