switch_id,used_rules,usage
64,1696,2.10161
63,0,0
62,3174,3.93309
61,135,0.167286
60,1198,1.48451
59,438,0.542751
58,3504,4.34201
57,1039,1.28748
56,78,0.0966543
55,245,0.303594
54,2298,2.84758
53,1076,1.33333
52,829,1.02726
51,1360,1.68525
50,1918,2.3767
49,394,0.488228
48,2427,3.00743
47,1225,1.51797
46,2577,3.19331
45,2235,2.76952
44,3970,4.91945
43,0,0
42,1015,1.25774
41,2539,3.14622
40,1359,1.68401
39,3035,3.76084
38,2477,3.06939
37,2205,2.73234
36,1226,1.51921
35,394,0.488228
34,2321,2.87608
33,0,0
32,3306,4.09665
31,839,1.03965
30,2784,3.44981
29,4757,5.89467
28,842,1.04337
27,3393,4.20446
26,1846,2.28748
25,1997,2.4746
24,2718,3.36803
23,3495,4.33086
22,1147,1.42131
21,671,0.831475
20,379,0.469641
19,837,1.03717
18,1430,1.772
17,0,0
16,1878,2.32714
15,1111,1.3767
14,1902,2.35688
13,1573,1.94919
12,3234,4.00743
11,438,0.542751
10,299,0.370508
9,4605,5.70632
8,1063,1.31722
7,1011,1.25279
6,123,0.152416
5,1142,1.41512
4,1311,1.62454
3,1681,2.08302
2,866,1.07311
1,2807,3.47831
0,1002,1.24164
