source,destination,demand_id,allowed_rate,demand_rate,lambda,number_of_paths,number_of_reused_paths,average_length,shortest_path_length
0,1,0,35.4823,179,0.198225,3,6.33333,6,1
0,2,1,92.1746,465,0.198225,2,4,4,1
0,3,2,20.0207,101,0.198225,2,6,5,2
0,4,3,175.033,883,0.198225,1,2,2,1
0,5,4,322.314,1626,0.198225,1,2,2,1
0,6,5,82.858,418,0.198225,1,3,3,1
0,7,6,148.272,748,0.198225,1,1,1,1
0,8,7,43.0148,217,0.198225,1,4,4,1
0,9,8,45.3935,229,0.198225,1,3,3,1
0,10,9,26.9586,136,0.198225,1,2,2,1
0,11,10,325.089,1640,0.198225,1,2,2,1
0,12,11,220.426,1112,0.198225,2,2.5,2,1
0,13,12,269.784,1361,0.198225,1,1,1,1
0,14,13,218.642,1103,0.198225,1,1,1,1
0,15,14,30.9231,156,0.198225,3,4.66667,4,3
0,16,15,191.287,965,0.198225,3,5.33333,4,3
0,17,16,50.1509,253,0.198225,1,2,2,1
0,18,17,359.778,1815,0.198225,1,1,1,1
0,19,18,92.7692,468,0.198225,2,3,3,1
0,20,19,85.0385,429,0.198225,1,3,3,1
0,21,20,79.6864,402,0.198225,1,4,4,1
0,22,21,164.527,830,0.198225,2,4.5,4,1
0,23,22,163.536,825,0.198225,2,3.5,3,1
0,24,23,37.0681,187,0.198225,1,4,4,1
0,25,24,118.142,596,0.198225,2,6,6,1
0,26,25,123.296,622,0.198225,2,2,2,1
0,27,26,74.929,378,0.198225,1,3,3,1
0,28,27,133.405,673,0.198225,2,5,5,2
0,29,28,76.9113,388,0.198225,1,3,3,1
0,30,29,28.1479,142,0.198225,3,7.33333,6,2
0,31,30,66.6036,336,0.198225,1,4,4,1
0,32,31,117.746,594,0.198225,2,3,3,1
0,33,32,53.3225,269,0.198225,3,4.33333,4,1
0,34,33,189.899,958,0.198225,2,4.5,3,1
0,35,34,21.0118,106,0.198225,2,5.5,5,2
0,36,35,69.5769,351,0.198225,2,4,4,2
1,0,36,35.4823,179,0.198225,5,7,6,2
1,2,37,38.4556,194,0.198225,1,4,4,1
1,3,38,16.4527,83,0.198225,1,2,2,1
1,4,39,50.3491,254,0.198225,2,4.5,4,1
1,5,40,69.1805,349,0.198225,3,7.33333,7,1
1,6,41,28.1479,142,0.198225,2,4,4,1
1,7,42,20.4172,103,0.198225,3,6.66667,6,1
1,8,43,24.9763,126,0.198225,1,3,3,1
1,9,44,12.6864,64,0.198225,3,5.33333,5,1
1,10,45,7.1361,36,0.198225,4,7.5,7,2
1,11,46,47.9704,242,0.198225,1,5,5,1
1,12,47,50.3491,254,0.198225,1,4,4,1
1,13,48,66.0089,333,0.198225,3,8,7,1
1,14,49,47.574,240,0.198225,2,5,5,1
1,15,50,10.9024,55,0.198225,1,6,6,1
1,16,51,91.9763,464,0.198225,1,4,4,1
1,17,52,18.8314,95,0.198225,3,6,6,2
1,18,53,70.9645,358,0.198225,3,6.66667,6,2
1,19,54,30.9231,156,0.198225,2,4.5,4,2
1,20,55,34.0947,172,0.198225,3,5,5,1
1,21,56,32.1124,162,0.198225,1,3,3,1
1,22,57,64.0266,323,0.198225,2,3,3,1
1,23,58,55.1065,278,0.198225,1,3,3,1
1,24,59,10.7041,54,0.198225,2,6.5,6,1
1,25,60,83.2545,420,0.198225,1,1,1,1
1,26,61,28.5444,144,0.198225,3,5.33333,5,2
1,27,62,26.7604,135,0.198225,2,3.5,3,1
1,28,63,76.713,387,0.198225,1,2,2,1
1,29,64,32.5089,164,0.198225,2,5,5,1
1,30,65,32.1124,162,0.198225,1,1,1,1
1,31,66,21.0118,106,0.198225,2,6.5,6,1
1,32,67,31.3195,158,0.198225,2,5,5,1
1,33,68,22.2012,112,0.198225,1,2,2,1
1,34,69,84.642,427,0.198225,1,5,5,1
1,35,70,12.2899,62,0.198225,1,1,1,1
1,36,71,21.2101,107,0.198225,1,4,4,1
2,0,72,92.1746,465,0.198225,1,4,4,1
2,1,73,38.4556,194,0.198225,2,4,4,1
2,3,74,20.4172,103,0.198225,1,4,4,1
2,4,75,108.825,549,0.198225,2,5.5,5,2
2,5,76,190.692,962,0.198225,2,4,4,2
2,6,77,128.846,650,0.198225,1,2,2,1
2,7,78,56.0976,283,0.198225,2,4,4,1
2,8,79,40.2397,203,0.198225,1,5,5,1
2,9,80,27.355,138,0.198225,3,6.66667,6,2
2,10,81,19.426,98,0.198225,2,4,4,2
2,11,82,123.692,624,0.198225,2,5,5,1
2,12,83,126.864,640,0.198225,3,5.33333,5,2
2,13,84,169.879,857,0.198225,2,5,5,2
2,14,85,109.618,553,0.198225,3,6,5,2
2,15,86,21.8047,110,0.198225,4,8.25,7,3
2,16,87,158.58,800,0.198225,2,7,6,1
2,17,88,61.8462,312,0.198225,2,2,2,2
2,18,89,200.009,1009,0.198225,2,3,3,2
2,19,90,116.358,587,0.198225,1,2,2,1
2,20,91,153.624,775,0.198225,1,1,1,1
2,21,92,152.435,769,0.198225,1,1,1,1
2,22,93,181.97,918,0.198225,2,3.5,3,1
2,23,94,129.243,652,0.198225,4,5.5,4,2
2,24,95,23.5888,119,0.198225,2,7.5,7,2
2,25,96,150.651,760,0.198225,1,3,3,1
2,26,97,89.9941,454,0.198225,1,3,3,1
2,27,98,55.3047,279,0.198225,1,5,5,1
2,28,99,165.518,835,0.198225,1,2,2,1
2,29,100,115.565,583,0.198225,1,1,1,1
2,30,101,30.3284,153,0.198225,2,5,5,1
2,31,102,44.2042,223,0.198225,5,8.4,7,2
2,32,103,85.4349,431,0.198225,1,4,4,1
2,33,104,42.8166,216,0.198225,1,4,4,1
2,34,105,150.056,757,0.198225,5,7.2,6,2
2,35,106,21.6065,109,0.198225,1,3,3,1
2,36,107,57.4852,290,0.198225,1,3,3,1
