source,destination,demand_id,allowed_rate,demand_rate,lambda,number_of_paths,number_of_reused_paths,average_length,shortest_path_length
0,1,0,15.531,179,0.0867653,4,6.5,6,1
0,2,1,40.3458,465,0.0867653,1,4,4,1
0,3,2,8.76329,101,0.0867653,2,6,5,2
0,4,3,76.6137,883,0.0867653,1,2,2,1
0,5,4,141.08,1626,0.0867653,1,2,2,1
0,6,5,36.2679,418,0.0867653,1,3,3,1
0,7,6,64.9004,748,0.0867653,1,1,1,1
0,8,7,18.8281,217,0.0867653,1,4,4,1
0,9,8,19.8692,229,0.0867653,1,3,3,1
0,10,9,11.8001,136,0.0867653,1,2,2,1
0,11,10,142.295,1640,0.0867653,1,2,2,1
0,12,11,96.483,1112,0.0867653,2,2.5,2,2
0,13,12,118.088,1361,0.0867653,1,1,1,1
0,14,13,95.7021,1103,0.0867653,1,1,1,1
0,15,14,13.5354,156,0.0867653,3,4.66667,4,2
0,16,15,83.7285,965,0.0867653,3,5.33333,4,2
0,17,16,21.9516,253,0.0867653,1,2,2,1
0,18,17,157.479,1815,0.0867653,1,1,1,1
0,19,18,40.6061,468,0.0867653,2,3,3,1
0,20,19,37.2223,429,0.0867653,1,3,3,1
0,21,20,34.8796,402,0.0867653,1,4,4,1
0,22,21,72.0152,830,0.0867653,3,4.66667,4,1
0,23,22,71.5813,825,0.0867653,3,3.33333,3,1
0,24,23,16.2251,187,0.0867653,1,4,4,1
0,25,24,51.7121,596,0.0867653,2,6,6,1
0,26,25,53.968,622,0.0867653,2,2,2,1
0,27,26,32.7973,378,0.0867653,1,3,3,1
0,28,27,58.393,673,0.0867653,2,5,5,2
0,29,28,33.6649,388,0.0867653,1,3,3,1
0,30,29,12.3207,142,0.0867653,3,7.33333,6,2
0,31,30,29.1531,336,0.0867653,1,4,4,1
0,32,31,51.5386,594,0.0867653,2,3,3,1
0,33,32,23.3399,269,0.0867653,2,4.5,4,1
0,34,33,83.1211,958,0.0867653,3,5,3,2
0,35,34,9.19712,106,0.0867653,2,5.5,5,1
0,36,35,30.4546,351,0.0867653,2,4,4,2
1,0,36,15.531,179,0.0867653,4,7,6,3
1,2,37,16.8325,194,0.0867653,1,4,4,1
1,3,38,7.20152,83,0.0867653,1,2,2,1
1,4,39,22.0384,254,0.0867653,1,4,4,1
1,5,40,30.2811,349,0.0867653,2,7.5,7,2
1,6,41,12.3207,142,0.0867653,2,4,4,1
1,7,42,8.93682,103,0.0867653,4,6.5,6,2
1,8,43,10.9324,126,0.0867653,1,3,3,1
1,9,44,5.55298,64,0.0867653,3,5.33333,5,2
1,10,45,3.12355,36,0.0867653,4,7.5,7,1
1,11,46,20.9972,242,0.0867653,1,5,5,1
1,12,47,22.0384,254,0.0867653,1,4,4,1
1,13,48,28.8928,333,0.0867653,4,8,7,1
1,14,49,20.8237,240,0.0867653,1,5,5,1
1,15,50,4.77209,55,0.0867653,3,7,6,3
1,16,51,40.2591,464,0.0867653,1,4,4,1
1,17,52,8.2427,95,0.0867653,3,6,6,2
1,18,53,31.062,358,0.0867653,4,6.5,6,1
1,19,54,13.5354,156,0.0867653,2,4.5,4,2
1,20,55,14.9236,172,0.0867653,3,5,5,1
1,21,56,14.056,162,0.0867653,1,3,3,1
1,22,57,28.0252,323,0.0867653,2,3,3,1
1,23,58,24.1207,278,0.0867653,1,3,3,1
1,24,59,4.68532,54,0.0867653,2,6.5,6,2
1,25,60,36.4414,420,0.0867653,1,1,1,1
1,26,61,12.4942,144,0.0867653,2,5.5,5,2
1,27,62,11.7133,135,0.0867653,2,3.5,3,2
1,28,63,33.5782,387,0.0867653,1,2,2,1
1,29,64,14.2295,164,0.0867653,2,5,5,2
1,30,65,14.056,162,0.0867653,1,1,1,1
1,31,66,9.19712,106,0.0867653,1,6,6,1
1,32,67,13.7089,158,0.0867653,2,5,5,1
1,33,68,9.71771,112,0.0867653,1,2,2,1
1,34,69,37.0488,427,0.0867653,1,5,5,1
1,35,70,5.37945,62,0.0867653,1,1,1,1
1,36,71,9.28388,107,0.0867653,1,4,4,1
2,0,72,40.3458,465,0.0867653,1,4,4,1
2,1,73,16.8325,194,0.0867653,2,4,4,1
2,3,74,8.93682,103,0.0867653,1,4,4,1
2,4,75,47.6341,549,0.0867653,2,5.5,5,2
2,5,76,83.4682,962,0.0867653,2,4,4,2
2,6,77,56.3974,650,0.0867653,1,2,2,1
2,7,78,24.5546,283,0.0867653,2,4,4,1
2,8,79,17.6133,203,0.0867653,1,5,5,1
2,9,80,11.9736,138,0.0867653,3,6.66667,6,2
2,10,81,8.503,98,0.0867653,2,4,4,2
2,11,82,54.1415,624,0.0867653,1,5,5,1
2,12,83,55.5298,640,0.0867653,3,5.33333,5,3
2,13,84,74.3578,857,0.0867653,2,5,5,1
2,14,85,47.9812,553,0.0867653,3,6,5,3
2,15,86,9.54418,110,0.0867653,4,8.25,7,2
2,16,87,69.4122,800,0.0867653,2,7,6,2
2,17,88,27.0708,312,0.0867653,2,2,2,2
2,18,89,87.5462,1009,0.0867653,1,3,3,1
2,19,90,50.9312,587,0.0867653,1,2,2,1
2,20,91,67.2431,775,0.0867653,1,1,1,1
2,21,92,66.7225,769,0.0867653,1,1,1,1
2,22,93,79.6505,918,0.0867653,2,3.5,3,2
2,23,94,56.571,652,0.0867653,3,5,4,3
2,24,95,10.3251,119,0.0867653,3,7.66667,7,1
2,25,96,65.9416,760,0.0867653,1,3,3,1
2,26,97,39.3914,454,0.0867653,1,3,3,1
2,27,98,24.2075,279,0.0867653,1,5,5,1
2,28,99,72.449,835,0.0867653,1,2,2,1
2,29,100,50.5842,583,0.0867653,1,1,1,1
2,30,101,13.2751,153,0.0867653,1,5,5,1
2,31,102,19.3487,223,0.0867653,4,8.25,7,3
2,32,103,37.3958,431,0.0867653,1,4,4,1
2,33,104,18.7413,216,0.0867653,1,4,4,1
2,34,105,65.6813,757,0.0867653,4,7.25,6,3
2,35,106,9.45741,109,0.0867653,1,3,3,1
2,36,107,25.1619,290,0.0867653,1,3,3,1
3,0,108,8.76329,101,0.0867653,2,6,5,2
3,1,109,7.20152,83,0.0867653,1,2,2,1
3,2,110,8.93682,103,0.0867653,1,4,4,1
3,4,111,14.1427,163,0.0867653,1,3,3,1
3,5,112,15.4442,178,0.0867653,3,7.66667,7,3
3,6,113,6.59416,76,0.0867653,1,4,4,1
3,7,114,5.20592,60,0.0867653,1,6,6,1
3,8,115,13.6221,157,0.0867653,1,1,1,1
3,9,116,3.21031,37,0.0867653,1,4,4,1
3,10,117,1.64854,19,0.0867653,4,7.5,7,2
3,11,118,12.4074,143,0.0867653,1,5,5,1
3,12,119,13.6221,157,0.0867653,1,4,4,1
3,13,120,14.3163,165,0.0867653,3,8,6,3
3,14,121,12.4074,143,0.0867653,2,4.5,4,2
3,15,122,2.60296,30,0.0867653,2,5,4,2
3,16,123,34.359,396,0.0867653,1,2,2,1
3,17,124,3.90444,45,0.0867653,1,6,6,1
3,18,125,16.0516,185,0.0867653,4,6.5,6,2
3,19,126,7.9824,92,0.0867653,2,4.5,4,2
3,20,127,7.46181,86,0.0867653,1,5,5,1
3,21,128,7.9824,92,0.0867653,1,3,3,1
3,22,129,18.481,213,0.0867653,1,3,3,1
3,23,130,16.6589,192,0.0867653,1,3,3,1
3,24,131,2.42943,28,0.0867653,2,5,5,1
3,25,132,17.6133,203,0.0867653,1,3,3,1
3,26,133,7.11475,82,0.0867653,4,5.5,5,2
3,27,134,8.503,98,0.0867653,1,2,2,1
3,28,135,21.3443,246,0.0867653,1,2,2,1
3,29,136,6.85446,79,0.0867653,1,5,5,1
3,30,137,10.5854,122,0.0867653,1,1,1,1
3,31,138,4.94562,57,0.0867653,2,5,5,1
3,32,139,8.76329,101,0.0867653,2,5,5,1
3,33,140,8.58976,99,0.0867653,1,2,2,1
3,34,141,26.8972,310,0.0867653,1,3,3,1
3,35,142,5.55298,64,0.0867653,1,1,1,1
3,36,143,5.55298,64,0.0867653,1,4,4,1
4,0,144,76.6137,883,0.0867653,1,2,2,1
4,1,145,22.0384,254,0.0867653,2,4,4,1
4,2,146,47.6341,549,0.0867653,2,5.5,5,2
4,3,147,14.1427,163,0.0867653,1,3,3,1
4,5,148,125.116,1442,0.0867653,2,4,4,2
4,6,149,39.565,456,0.0867653,1,5,5,1
4,7,150,40.6061,468,0.0867653,2,3.5,3,1
4,8,151,33.7517,389,0.0867653,1,2,2,1
4,9,152,34.5326,398,0.0867653,1,1,1,1
4,10,153,11.8001,136,0.0867653,2,4,4,1
4,11,154,109.237,1259,0.0867653,1,3,3,1
4,12,155,115.918,1336,0.0867653,2,2,2,2
4,13,156,118.001,1360,0.0867653,1,3,3,1
4,14,157,153.835,1773,0.0867653,1,1,1,1
4,15,158,18.6545,215,0.0867653,2,2.5,2,2
4,16,159,162.945,1878,0.0867653,1,2,2,1
4,17,160,24.9016,287,0.0867653,2,6,4,2
4,18,161,130.235,1501,0.0867653,2,4.5,3,1
4,19,162,46.0724,531,0.0867653,1,4,4,1
4,20,163,42.9488,495,0.0867653,3,6,5,2
4,21,164,41.8209,482,0.0867653,2,4.5,4,1
4,22,165,92.9256,1071,0.0867653,1,2,2,1
4,23,166,105.94,1221,0.0867653,1,1,1,1
4,24,167,20.9104,241,0.0867653,1,2,2,1
4,25,168,67.9372,783,0.0867653,2,4.5,4,1
4,26,169,48.5885,560,0.0867653,1,4,4,1
4,27,170,71.6681,826,0.0867653,1,1,1,1
4,28,171,78.349,903,0.0867653,2,3.5,3,1
4,29,172,39.4782,455,0.0867653,3,6.33333,5,3
4,30,173,19.2619,222,0.0867653,1,4,4,1
4,31,174,40.6929,469,0.0867653,1,2,2,1
4,32,175,59.7813,689,0.0867653,3,3.33333,3,1
4,33,176,38.9576,449,0.0867653,1,2,2,1
4,34,177,165.548,1908,0.0867653,2,2.5,1,2
4,35,178,15.0972,174,0.0867653,1,3,3,1
4,36,179,36.962,426,0.0867653,1,3,3,1
5,0,180,141.08,1626,0.0867653,2,2,2,2
5,1,181,30.2811,349,0.0867653,3,7.33333,7,3
5,2,182,83.4682,962,0.0867653,2,4,4,1
5,3,183,15.4442,178,0.0867653,3,7.66667,7,3
5,4,184,125.116,1442,0.0867653,2,4,4,2
5,6,185,78.4358,904,0.0867653,2,3.5,3,1
5,7,186,76.7873,885,0.0867653,2,3,3,1
5,8,187,32.537,375,0.0867653,2,6,6,2
5,9,188,33.8385,390,0.0867653,2,5,5,2
5,10,189,38.09,439,0.0867653,1,2,2,1
5,11,190,155.83,1796,0.0867653,2,4,4,2
5,12,191,140.299,1617,0.0867653,3,4.66667,4,3
5,13,192,314.784,3628,0.0867653,1,1,1,1
5,14,193,138.391,1595,0.0867653,1,3,3,1
5,15,194,27.5046,317,0.0867653,4,6.5,6,2
5,16,195,146.373,1687,0.0867653,3,6.33333,6,1
5,17,196,49.6297,572,0.0867653,1,2,2,1
5,18,197,488.141,5626,0.0867653,1,1,1,1
5,19,198,76.7873,885,0.0867653,1,3,3,1
5,20,199,81.4726,939,0.0867653,1,3,3,1
5,21,200,68.5446,790,0.0867653,3,4.33333,4,3
5,22,201,130.668,1506,0.0867653,2,5,5,2
5,23,202,123.467,1423,0.0867653,2,5.5,5,2
5,24,203,32.3634,373,0.0867653,1,6,6,1
5,25,204,103.424,1192,0.0867653,2,6.5,6,2
5,26,205,101.862,1174,0.0867653,1,2,2,1
5,27,206,54.3151,626,0.0867653,2,6.5,5,2
5,28,207,112.621,1298,0.0867653,4,5.5,5,2
5,29,208,73.8372,851,0.0867653,1,3,3,1
5,30,209,22.7325,262,0.0867653,3,8.66667,8,2
5,31,210,58.393,673,0.0867653,1,6,6,1
5,32,211,80.5182,928,0.0867653,1,3,3,1
5,33,212,43.0356,496,0.0867653,2,6.5,6,1
5,34,213,145.939,1682,0.0867653,1,5,5,1
5,35,214,15.878,183,0.0867653,3,7.33333,6,1
5,36,215,55.0092,634,0.0867653,2,4,4,1
6,0,216,36.2679,418,0.0867653,1,3,3,1
6,1,217,12.3207,142,0.0867653,2,4,4,1
6,2,218,56.3974,650,0.0867653,1,2,2,1
6,3,219,6.59416,76,0.0867653,1,4,4,1
6,4,220,39.565,456,0.0867653,1,5,5,1
6,5,221,78.4358,904,0.0867653,2,3.5,3,2
6,7,222,22.906,264,0.0867653,1,2,2,1
6,8,223,13.6221,157,0.0867653,1,5,5,1
6,9,224,10.1515,117,0.0867653,1,6,6,1
6,10,225,7.9824,92,0.0867653,2,3.5,3,2
6,11,226,48.1547,555,0.0867653,1,3,3,1
6,12,227,47.8077,551,0.0867653,1,3,3,1
6,13,228,66.1151,762,0.0867653,2,4.5,4,2
6,14,229,41.04,473,0.0867653,1,4,4,1
6,15,230,7.80887,90,0.0867653,4,8,7,2
6,16,231,55.0092,634,0.0867653,1,6,6,1
6,17,232,21.431,247,0.0867653,1,2,2,1
6,18,233,83.8152,966,0.0867653,2,2.5,2,2
6,19,234,44.6841,515,0.0867653,1,2,2,1
6,20,235,49.543,571,0.0867653,1,1,1,1
6,21,236,40.8664,471,0.0867653,1,1,1,1
6,22,237,60.3019,695,0.0867653,2,3.5,3,1
6,23,238,45.5518,525,0.0867653,1,4,4,1
6,24,239,8.67653,100,0.0867653,3,7.33333,7,1
6,25,240,44.0768,508,0.0867653,1,3,3,1
6,26,241,41.2135,475,0.0867653,1,1,1,1
6,27,242,19.609,226,0.0867653,1,5,5,1
6,28,243,49.4562,570,0.0867653,1,2,2,1
6,29,244,36.7885,424,0.0867653,2,3,3,2
6,30,245,9.89124,114,0.0867653,2,5,5,1
6,31,246,15.9648,184,0.0867653,2,7.5,7,1
6,32,247,32.4502,374,0.0867653,1,2,2,1
6,33,248,14.7501,170,0.0867653,1,4,4,1
6,34,249,52.7533,608,0.0867653,3,7.33333,6,2
6,35,250,7.11475,82,0.0867653,1,3,3,1
6,36,251,20.7369,239,0.0867653,2,3,3,1
7,0,252,64.9004,748,0.0867653,1,1,1,1
7,1,253,8.93682,103,0.0867653,2,6.5,6,2
7,2,254,24.5546,283,0.0867653,1,4,4,1
7,3,255,5.20592,60,0.0867653,1,6,6,1
7,4,256,40.6061,468,0.0867653,2,3.5,3,1
7,5,257,76.7873,885,0.0867653,3,3,3,2
7,6,258,22.906,264,0.0867653,1,2,2,1
7,8,259,11.1927,129,0.0867653,2,5.5,5,1
7,9,260,10.1515,117,0.0867653,2,4.5,4,1
7,10,261,6.59416,76,0.0867653,2,3,3,1
7,11,262,85.03,980,0.0867653,1,1,1,1
7,12,263,59.9548,691,0.0867653,1,2,2,1
7,13,264,60.0416,692,0.0867653,1,2,2,1
7,14,265,47.1135,543,0.0867653,2,2.5,2,1
7,15,266,6.85446,79,0.0867653,3,6.33333,5,2
