source,destination,demand_id,allowed_rate_c_,demand_rate,lambda,number_of_paths,average_length,shortest_path_length
0,1,0,26.1937,179,0.146333,17,7.29412,6
0,2,1,84.013,465,0.180673,2,4,4
0,3,2,13.8732,101,0.137358,17,8,5
0,4,3,152.643,883,0.172869,15,8.8,2
0,5,4,293.774,1626,0.180673,3,2.66667,2
0,6,5,75.5214,418,0.180673,3,3.33333,3
0,7,6,135.143,748,0.180673,1,1,1
0,8,7,31.0769,217,0.143212,22,9.09091,4
0,9,8,32.438,229,0.141651,30,11.1667,3
0,10,9,24.5715,136,0.180673,2,2,2
0,11,10,296.304,1640,0.180673,1,2,2
0,12,11,200.908,1112,0.180673,2,2.5,2
0,13,12,245.896,1361,0.180673,2,2,1
0,14,13,199.282,1103,0.180673,1,1,1
0,15,14,22.7672,156,0.145943,56,12.0893,4
0,16,15,125.773,965,0.130334,29,9.65517,4
0,17,16,45.7103,253,0.180673,1,2,2
0,18,17,327.922,1815,0.180673,1,1,1
0,19,18,84.555,468,0.180673,2,3,3
0,20,19,77.5088,429,0.180673,1,3,3
0,21,20,72.6306,402,0.180673,7,4.42857,4
0,22,21,108.501,830,0.130725,12,5.66667,4
0,23,22,73.8164,825,0.0894744,20,7.05,3
0,24,23,29.9184,187,0.159991,24,11.4583,4
0,25,24,70.7021,596,0.118628,16,6.9375,6
0,26,25,112.379,622,0.180673,2,2,2
0,27,26,58.1166,378,0.153748,28,9.67857,3
0,28,27,109.512,673,0.162723,16,6,5
0,29,28,70.1012,388,0.180673,1,3,3
0,30,29,13.7421,142,0.0967752,31,8.35484,6
0,31,30,52.7082,336,0.15687,25,10.76,4
0,32,31,107.32,594,0.180673,2,3,3
0,33,32,19.5244,269,0.0725814,17,7.35294,4
0,34,33,151.029,958,0.15765,24,9.91667,3
0,35,34,12.9054,106,0.121749,21,7.19048,5
0,36,35,63.4163,351,0.180673,4,4,4
1,0,36,32.3405,179,0.180673,18,7.33333,6
1,2,37,34.8235,194,0.179502,17,8.47059,4
1,3,38,14.9959,83,0.180673,2,2,2
1,4,39,45.891,254,0.180673,2,4.5,4
1,5,40,63.0549,349,0.180673,23,8.52174,7
1,6,41,25.6556,142,0.180673,11,7.36364,4
1,7,42,18.6093,103,0.180673,11,6.90909,6
1,8,43,22.7648,126,0.180673,3,3.33333,3
1,9,44,11.5631,64,0.180673,7,7,5
1,10,45,6.50423,36,0.180673,22,8.31818,7
1,11,46,43.7229,242,0.180673,3,6.66667,5
1,12,47,45.891,254,0.180673,3,5.66667,4
1,13,48,60.1641,333,0.180673,24,8.75,7
1,14,49,43.3615,240,0.180673,6,6.5,5
1,15,50,9.93702,55,0.180673,8,7,6
1,16,51,83.8323,464,0.180673,3,4.33333,4
1,17,52,17.1639,95,0.180673,14,7.71429,6
1,18,53,64.681,358,0.180673,16,7.25,6
1,19,54,27.6371,156,0.177161,10,7.1,4
1,20,55,30.7402,172,0.178722,15,7.93333,5
1,21,56,29.269,162,0.180673,12,8.41667,3
1,22,57,58.3574,323,0.180673,2,3,3
1,23,58,50.2271,278,0.180673,1,3,3
1,24,59,9.75635,54,0.180673,6,7,6
1,25,60,75.8827,420,0.180673,1,1,1
1,26,61,24.7245,144,0.171698,16,6.875,5
1,27,62,24.3909,135,0.180673,3,3.66667,3
1,28,63,69.9205,387,0.180673,2,2,2
1,29,64,29.6304,164,0.180673,15,8.26667,5
1,30,65,29.269,162,0.180673,1,1,1
1,31,66,19.1513,106,0.180673,6,7,6
1,32,67,25.7102,158,0.162723,5,6,5
1,33,68,20.2354,112,0.180673,1,2,2
1,34,69,77.1474,427,0.180673,9,6.77778,5
1,35,70,11.2017,62,0.180673,1,1,1
