source,destination,link_id,used_rate_c,usage,capacity_c
36,32,111,2874.24,0.448165,6413.35
36,22,99,5423.26,1,5423.26
36,19,91,4099.55,0.70277,5833.41
35,33,113,2900.48,0.473286,6128.4
35,28,109,2912.22,0.619692,4699.46
35,3,25,2104.37,0.306191,6872.73
35,1,13,1524.67,0.242301,6292.46
34,16,77,2698.64,0.434892,6205.32
34,15,75,1514.19,0.236302,6407.85
34,4,35,3126.42,0.667798,4681.68
33,35,112,2713.43,0.442763,6128.4
33,27,107,3534.32,0.569992,6200.65
33,23,101,3411.42,0.658159,5183.28
32,36,110,3083.19,0.480745,6413.35
32,26,105,4245.2,0.850884,4989.16
32,12,69,3624.08,0.640758,5655.92
31,15,73,1010.21,0.157651,6407.85
31,9,57,1569.67,0.283183,5542.94
30,3,23,1703.94,0.247928,6872.73
30,1,11,1973.92,0.313696,6292.46
29,17,83,2017.49,0.280909,7182
29,2,19,2250.92,0.327515,6872.73
28,35,108,3445.38,0.733145,4699.46
28,25,103,3180.39,0.449516,7075.13
28,22,97,3365.74,0.620612,5423.26
28,21,93,4854.01,1,4854.01
27,33,106,3424.07,0.552211,6200.65
27,8,53,2177.8,0.316174,6888
27,4,33,3112.42,0.664809,4681.68
26,32,104,4133.85,0.828566,4989.16
26,19,89,3100.4,0.53149,5833.41
26,18,85,3986.65,0.73626,5414.73
26,7,49,2975.61,0.407289,7305.88
26,6,45,3023.7,0.487276,6205.32
25,28,102,3503.02,0.495117,7075.13
25,1,9,2905.74,0.461782,6292.46
24,15,71,1134.33,0.177023,6407.85
24,9,55,1387.46,0.250312,5542.94
23,33,100,3448.95,0.6654,5183.28
23,22,95,3559.11,0.656268,5423.26
23,12,67,5655.92,1,5655.92
23,4,31,3817.21,0.815352,4681.68
22,36,98,5423.26,1,5423.26
22,28,96,3343.34,0.616481,5423.26
22,23,94,3618.71,0.667256,5423.26
21,28,92,4854.01,1,4854.01
21,19,87,2812.71,0.482173,5833.41
21,6,43,2421.62,0.390249,6205.32
21,2,17,3315.23,0.482374,6872.73
20,17,81,2501.96,0.348365,7182
20,6,41,3602.95,0.580624,6205.32
20,2,15,2104.17,0.306162,6872.73
19,36,90,4273.02,0.732509,5833.41
19,26,88,3024.12,0.518414,5833.41
19,21,86,2819.63,0.483358,5833.41
18,26,84,4007.74,0.740156,5414.73
18,17,79,3795.95,0.528536,7182
18,10,61,3230.84,0.596677,5414.73
18,5,39,3443.86,0.636017,5414.73
18,0,7,2880.83,0.407177,7075.13
17,29,82,2105.74,0.293197,7182
17,20,80,2661.6,0.370593,7182
17,18,78,3624.89,0.504719,7182
16,34,76,2877.69,0.463746,6205.32
16,8,51,3970.1,0.576379,6888
15,34,74,1960.76,0.305994,6407.85
15,31,72,844.154,0.131738,6407.85
15,24,70,871.352,0.135982,6407.85
14,12,65,3392.46,0.599807,5655.92
14,4,29,4681.68,1,4681.68
14,0,5,3981.11,0.56269,7075.13
13,10,59,3025.88,0.400249,7560
13,5,37,2432.98,0.321823,7560
13,0,3,3666.49,0.518222,7075.13
12,32,68,4120.98,0.728614,5655.92
12,23,66,5655.92,1,5655.92
12,14,64,3065.3,0.541964,5655.92
12,11,63,4161.39,0.735759,5655.92
11,12,62,4169.83,0.737251,5655.92
11,7,47,4078.88,0.558301,7305.88
10,18,60,3390.11,0.626091,5414.73
10,13,58,2894.1,0.382818,7560
9,31,56,1564.06,0.282172,5542.94
9,24,54,1551.25,0.279861,5542.94
9,4,27,3569.83,0.762511,4681.68
8,27,52,2223.99,0.322879,6888
8,16,50,3977.88,0.577509,6888
8,3,21,3538.53,0.514866,6872.73
7,26,48,3122.56,0.427403,7305.88
7,11,46,4000.9,0.547627,7305.88
7,0,1,3851.13,0.544319,7075.13
6,26,44,3033.25,0.488815,6205.32
6,21,42,2636.77,0.424921,6205.32
6,20,40,3467.67,0.558822,6205.32
5,18,38,3503.68,0.647065,5414.73
5,13,36,2546.31,0.336814,7560
4,34,34,3547.92,0.757831,4681.68
4,27,32,2800.22,0.598123,4681.68
4,23,30,3692.28,0.788667,4681.68
4,14,28,4681.68,1,4681.68
4,9,26,3700.44,0.790408,4681.68
3,35,24,2013.71,0.293,6872.73
3,30,22,1785.52,0.259798,6872.73
3,8,20,3560.48,0.51806,6872.73
2,29,18,2486.79,0.361835,6872.73
2,21,16,3310.57,0.481697,6872.73
2,20,14,1975.73,0.287474,6872.73
1,35,12,1524.52,0.242278,6292.46
1,30,10,1949.91,0.30988,6292.46
1,25,8,2957.17,0.469955,6292.46
0,18,6,3030.04,0.428266,7075.13
0,14,4,4057.22,0.573448,7075.13
0,13,2,3429.85,0.484776,7075.13
0,7,0,3876.08,0.547846,7075.13
