source,destination,link_id,used_rate,usage,link_capa
36,32,111,3286.27,0.434692,7560
36,22,99,7560,1,7560
36,19,91,6217.92,0.822476,7560
35,33,113,1928.88,0.255142,7560
35,28,109,4714.48,0.623609,7560
35,3,25,3079.92,0.407397,7560
35,1,13,1397.49,0.184853,7560
34,16,77,4459.02,0.589817,7560
34,15,75,1856.57,0.245579,7560
34,4,35,7227.87,0.956068,7560
33,35,112,1866.49,0.24689,7560
33,27,107,3686.88,0.487683,7560
33,23,101,2884.97,0.381609,7560
32,36,110,4520.42,0.597939,7560
32,26,105,4070.75,0.538459,7560
32,12,69,5774.54,0.763828,7560
31,15,73,373.059,0.0493465,7560
31,9,57,2001.48,0.264746,7560
30,3,23,1332.47,0.176252,7560
30,1,11,1783.53,0.235916,7560
29,17,83,2313.28,0.30599,7560
29,2,19,2145.19,0.283755,7560
28,35,108,4363.57,0.577192,7560
28,25,103,3988.28,0.527551,7560
28,22,97,7257.36,0.959968,7560
28,21,93,7560,1,7560
27,33,106,3025.7,0.400225,7560
27,8,53,2668.85,0.353023,7560
27,4,33,2796.9,0.369961,7560
26,32,104,5470.11,0.72356,7560
26,19,89,4706.75,0.622586,7560
26,18,85,7560,1,7560
26,7,49,3874.5,0.5125,7560
26,6,45,3141.67,0.415564,7560
25,28,102,4236.17,0.560339,7560
25,1,9,1344.96,0.177904,7560
24,15,71,429.405,0.0567996,7560
24,9,55,1031.36,0.136424,7560
23,33,100,3483.75,0.460814,7560
23,22,95,6961.21,0.920795,7560
23,12,67,7560,1,7560
23,4,31,7560,1,7560
22,36,98,7560,1,7560
22,28,96,6658.57,0.880764,7560
22,23,94,7560,1,7560
21,28,92,7560,1,7560
21,19,87,3824.25,0.505854,7560
21,6,43,2959.5,0.391468,7560
21,2,17,4053.3,0.536151,7560
20,17,81,1730.11,0.22885,7560
20,6,41,2093.75,0.276951,7560
20,2,15,1891.36,0.25018,7560
19,36,90,4983.77,0.659229,7560
19,26,88,6124.65,0.810139,7560
19,21,86,3640.5,0.481548,7560
18,26,84,7560,1,7560
18,17,79,4608.73,0.60962,7560
18,10,61,3076.45,0.406938,7560
18,5,39,4683.16,0.619466,7560
18,0,7,4922.52,0.651127,7560
17,29,82,2038.94,0.269701,7560
17,20,80,2073.43,0.274264,7560
17,18,78,4539.75,0.600496,7560
16,34,76,4370.07,0.578051,7560
16,8,51,5098.15,0.674358,7560
15,34,74,1613.4,0.213413,7560
15,31,72,716.385,0.0947599,7560
15,24,70,329.252,0.0435518,7560
14,12,65,3469.93,0.458985,7560
14,4,29,7560,1,7560
14,0,5,7560,1,7560
13,10,59,2753.34,0.364199,7560
13,5,37,3305.9,0.437288,7560
13,0,3,6071.73,0.803139,7560
12,32,68,5609.32,0.741973,7560
12,23,66,7560,1,7560
12,14,64,3469.93,0.458985,7560
12,11,63,5091.8,0.673519,7560
11,12,62,4926.58,0.651664,7560
11,7,47,4351.63,0.575613,7560
10,18,60,3190.03,0.421962,7560
10,13,58,2639.76,0.349175,7560
9,31,56,1658.15,0.219332,7560
9,24,54,1131.52,0.149672,7560
9,4,27,4261.64,0.563709,7560
8,27,52,2096.62,0.277331,7560
8,16,50,5009.19,0.662592,7560
8,3,21,4829.15,0.638777,7560
7,26,48,3970.74,0.52523,7560
7,11,46,4186.41,0.553758,7560
7,0,1,5960.03,0.788363,7560
6,26,44,3026.89,0.400383,7560
6,21,42,3155.64,0.417413,7560
6,20,40,2012.38,0.266188,7560
5,18,38,4768.4,0.630741,7560
5,13,36,3220.66,0.426013,7560
4,34,34,7560,1,7560
4,27,32,2707.95,0.358194,7560
4,23,30,7560,1,7560
4,14,28,7560,1,7560
4,9,26,4018.46,0.531543,7560
3,35,24,3440.89,0.455144,7560
3,30,22,1632.68,0.215963,7560
3,8,20,4167.98,0.55132,7560
2,29,18,2419.53,0.320044,7560
2,21,16,4040.91,0.534512,7560
2,20,14,1629.41,0.21553,7560
1,35,12,1449.82,0.191775,7560
1,30,10,1483.32,0.196206,7560
1,25,8,1592.84,0.210693,7560
0,18,6,4792.68,0.633953,7560
0,14,4,7560,1,7560
0,13,2,6270.55,0.829437,7560
0,7,0,5891.05,0.779239,7560
