source,destination,link_id,used_rate,usage,link_capa
36,32,111,3086.27,0.408237,7560
36,22,99,5729.37,0.757853,7560
36,19,91,4281.96,0.566397,7560
35,33,113,3095.84,0.409503,7560
35,28,109,3701.42,0.489606,7560
35,3,25,2183.74,0.288855,7560
35,1,13,1566.22,0.207173,7560
34,16,77,2883.48,0.381413,7560
34,15,75,2033.59,0.268994,7560
34,4,35,4103.68,0.542815,7560
33,35,112,3095.96,0.409518,7560
33,27,107,3655.74,0.483564,7560
33,23,101,3485.56,0.461053,7560
32,36,110,3086.32,0.408243,7560
32,26,105,4280.34,0.566183,7560
32,12,69,4162.49,0.550595,7560
31,15,73,1024.61,0.13553,7560
31,9,57,1757.78,0.232511,7560
30,3,23,1803.03,0.238497,7560
30,1,11,2091.68,0.276678,7560
29,17,83,2106.4,0.278625,7560
29,2,19,2701.53,0.357346,7560
28,35,108,3702.89,0.4898,7560
28,25,103,3617.92,0.478561,7560
28,22,97,3483.59,0.460792,7560
28,21,93,5730.26,0.757971,7560
27,33,106,3635.26,0.480854,7560
27,8,53,2228.83,0.294819,7560
27,4,33,3164.08,0.418529,7560
26,32,104,4288.33,0.567239,7560
26,19,89,3111.72,0.411603,7560
26,18,85,4009.15,0.530311,7560
26,7,49,3122.43,0.41302,7560
26,6,45,3165.93,0.418774,7560
25,28,102,3615.87,0.47829,7560
25,1,9,3073.22,0.406511,7560
24,15,71,1203.78,0.15923,7560
24,9,55,1721.6,0.227724,7560
23,33,100,3506.16,0.463778,7560
23,22,95,3776.95,0.499596,7560
23,12,67,5720.92,0.756736,7560
23,4,31,3874.49,0.512498,7560
22,36,98,5724.04,0.757148,7560
22,28,96,3494.55,0.462241,7560
22,23,94,3771.32,0.498851,7560
21,28,92,5722.82,0.756987,7560
21,19,87,2897.32,0.383243,7560
21,6,43,2752.04,0.364026,7560
21,2,17,3728.96,0.493249,7560
20,17,81,2700.53,0.357213,7560
20,6,41,3704.4,0.49,7560
20,2,15,2104.17,0.278329,7560
19,36,90,4287.24,0.567095,7560
19,26,88,3115.84,0.412148,7560
19,21,86,2887.91,0.381999,7560
18,26,84,4007.74,0.530124,7560
18,17,79,3815.13,0.504647,7560
18,10,61,3354.73,0.443748,7560
18,5,39,3523.65,0.466092,7560
18,0,7,3338.39,0.441586,7560
17,29,82,2111.54,0.279304,7560
17,20,80,2702.5,0.357474,7560
17,18,78,3808.02,0.503707,7560
16,34,76,2889.93,0.382266,7560
16,8,51,4117.31,0.544618,7560
15,34,74,2028.63,0.268337,7560
15,31,72,1027.86,0.135961,7560
15,24,70,1205.48,0.159456,7560
14,12,65,3667.23,0.485083,7560
14,4,29,5727.45,0.757599,7560
14,0,5,4522.22,0.598177,7560
13,10,59,3025.88,0.400249,7560
13,5,37,2526.34,0.334172,7560
13,0,3,3666.49,0.484985,7560
12,32,68,4154.55,0.549544,7560
12,23,66,5720.66,0.756702,7560
12,14,64,3677.04,0.48638,7560
12,11,63,4282.76,0.566503,7560
11,12,62,4284.37,0.566716,7560
11,7,47,4113.83,0.544157,7560
10,18,60,3390.11,0.448427,7560
10,13,58,2990.51,0.39557,7560
9,31,56,1754.53,0.23208,7560
9,24,54,1719.89,0.227498,7560
9,4,27,4092.08,0.54128,7560
8,27,52,2226.02,0.294447,7560
8,16,50,4123.76,0.545471,7560
8,3,21,3722.44,0.492386,7560
7,26,48,3122.56,0.413037,7560
7,11,46,4115.44,0.544371,7560
7,0,1,3877.63,0.512914,7560
6,26,44,3171.09,0.419456,7560
6,21,42,2751.06,0.363897,7560
6,20,40,3700.22,0.489447,7560
5,18,38,3503.68,0.46345,7560
5,13,36,2546.31,0.336814,7560
4,34,34,4102.2,0.542618,7560
4,27,32,3146.41,0.416191,7560
4,23,30,3900.98,0.516003,7560
4,14,28,5725.08,0.757285,7560
4,9,26,4087.11,0.540623,7560
3,35,24,2188.37,0.289467,7560
3,30,22,1794.77,0.237404,7560
3,8,20,3726.07,0.492867,7560
2,29,18,2696.4,0.356666,7560
2,21,16,3731.9,0.493637,7560
2,20,14,2106.37,0.27862,7560
1,35,12,1560.01,0.206351,7560
1,30,10,2099.95,0.277771,7560
1,25,8,3071.17,0.40624,7560
0,18,6,3328.69,0.440303,7560
0,14,4,4514.78,0.597194,7560
0,13,2,3681.89,0.487022,7560
0,7,0,3879.37,0.513144,7560
