source,destination,link_id,used_rate_c,usage,capacity_c
13,5,31,8.84297,0.635589,13.913
13,1,9,0,0,15.4217
13,0,5,1.23967,0.0823362,15.0562
12,6,37,10.8264,0.662653,16.338
12,2,15,4.04956,0.266903,15.1724
12,0,3,1.81818,0.12076,15.0562
11,4,25,13.3884,0.942475,14.2056
11,3,21,12.1705,0.700375,17.377
11,2,13,7.1074,0.468442,15.1724
11,1,7,2.80992,0.182206,15.4217
10,9,41,7.85122,0.417096,18.8235
10,8,39,10,0.590909,16.9231
10,5,29,13.913,1,13.913
10,4,23,0,0,16.9231
9,10,40,18.6777,0.992252,18.8235
9,6,35,10.1653,0.622185,16.338
9,3,19,0.848136,0.0488078,17.377
8,10,38,16.9231,1,16.9231
8,6,33,10.7182,0.656028,16.338
8,3,17,5.37189,0.309137,17.377
7,5,27,5.04129,0.362342,13.913
7,2,11,11.5361,0.760332,15.1724
6,12,36,9.00825,0.551367,16.338
6,9,34,16.338,1,16.338
6,8,32,5.86777,0.359148,16.338
5,13,30,6.77686,0.487087,13.913
5,10,28,13.913,1,13.913
5,7,26,11.7014,0.841035,13.913
4,11,24,14.2056,1,14.2056
4,10,22,16.9231,1,16.9231
3,11,20,17.377,1,17.377
3,9,18,17.377,1,17.377
3,8,16,14.1125,0.812133,17.377
2,12,14,7.52065,0.495679,15.1724
2,11,12,15.1724,1,15.1724
2,7,10,9.42145,0.620959,15.1724
1,13,8,9.66942,0.627001,15.4217
1,11,6,15.4217,1,15.4217
1,0,1,3.30578,0.219563,15.0562
0,13,4,6.1157,0.406192,15.0562
0,12,2,10.9091,0.724558,15.0562
0,1,0,8.26446,0.548908,15.0562
