source,destination,link_id,used_rate,usage,link_capa
13,5,31,5.14354,0.257177,20
13,1,9,0,0,20
13,0,5,0.913164,0.0456582,20
12,6,37,7.78985,0.389493,20
12,2,15,3.52842,0.176421,20
12,0,3,2.00648,0.100324,20
11,4,25,6.66548,0.333274,20
11,3,21,4.71491,0.235745,20
11,2,13,5.08763,0.254381,20
11,1,7,2.60904,0.130452,20
10,9,41,7.21835,0.360917,20
10,8,39,4.42916,0.221458,20
10,5,29,5.15596,0.257798,20
10,4,23,1.25482,0.0627412,20
9,10,40,9.41739,0.47087,20
9,6,35,3.50978,0.175489,20
9,3,19,2.65252,0.132626,20
8,10,38,10.5418,0.527088,20
8,6,33,6.9885,0.349425,20
8,3,17,2.60904,0.130452,20
7,5,27,3.82038,0.191019,20
7,2,11,5.97595,0.298797,20
6,12,36,6.63442,0.331721,20
6,9,34,8.29923,0.414962,20
6,8,32,3.09358,0.154679,20
5,13,30,3.03767,0.151883,20
5,10,28,9.66587,0.483294,20
5,7,26,5.50383,0.275192,20
4,11,24,10.3119,0.515596,20
4,10,22,11.6102,0.580512,20
3,11,20,9.34285,0.467143,20
3,9,18,8.97634,0.448817,20
3,8,16,7.70288,0.385144,20
2,12,14,6.17473,0.308736,20
2,11,12,8.21227,0.410613,20
2,7,10,5.16217,0.258109,20
1,13,8,5.86413,0.293206,20
1,11,6,8.86453,0.443226,20
1,0,1,3.55327,0.177663,20
0,13,4,5.11248,0.255624,20
0,12,2,7.16865,0.358433,20
0,1,0,4.14962,0.207481,20
