source,destination,demand_id,allowed_rate_c_,demand_rate,lambda,number_of_paths,average_length,shortest_path_length
0,1,0,2.14876,52,0.0413223,1,1,1
0,2,1,0.743801,18,0.0413223,1,2,2
0,3,2,1.32231,32,0.0413223,2,3.5,3
0,4,3,2.64463,64,0.0413223,2,3.5,3
0,5,4,1.65289,40,0.0413223,1,2,2
0,6,5,1.40496,34,0.0413223,1,2,2
0,7,6,0.578512,14,0.0413223,2,3,3
0,8,7,0.661157,16,0.0413223,1,3,3
0,9,8,2.06612,50,0.0413223,1,3,3
0,10,9,1.65289,40,0.0413223,1,3,3
0,11,10,2.14876,52,0.0413223,2,2.5,2
0,12,11,0.909091,22,0.0413223,1,1,1
0,13,12,0.991735,24,0.0413223,1,1,1
1,2,13,1.07438,26,0.0413223,3,3,2
1,3,14,1.90083,46,0.0413223,1,2,2
1,4,15,3.8843,94,0.0413223,1,2,2
1,5,16,2.39669,58,0.0413223,1,2,2
1,6,17,1.98347,48,0.0413223,1,3,3
1,7,18,0.826446,20,0.0413223,1,3,3
1,8,19,0.909091,22,0.0413223,2,3.5,3
1,9,20,3.05785,74,0.0413223,3,3.66667,3
1,10,21,2.31405,56,0.0413223,2,3.5,3
1,11,22,3.14049,76,0.0413223,1,1,1
1,12,23,1.23967,30,0.0413223,1,2,2
1,13,24,1.32231,32,0.0413223,2,1.5,1
2,3,25,0.909091,22,0.0413223,1,2,2
2,4,26,1.81818,44,0.0413223,1,2,2
2,5,27,1.23967,30,0.0413223,1,2,2
2,6,28,0.991735,24,0.0413223,1,2,2
2,7,29,0.495868,12,0.0413223,1,1,1
2,8,30,0.413223,10,0.0413223,1,3,3
2,9,31,1.40496,34,0.0413223,2,3,3
2,10,32,1.07438,26,0.0413223,1,3,3
2,11,33,1.65289,40,0.0413223,1,1,1
2,12,34,0.661157,16,0.0413223,1,1,1
2,13,35,0.578512,14,0.0413223,2,3,3
3,4,36,5.04132,122,0.0413223,1,2,2
3,5,37,3.05785,74,0.0413223,5,4.4,3
3,6,38,2.89256,70,0.0413223,2,2,2
3,7,39,0.909091,22,0.0413223,3,4.33333,3
3,8,40,2.47934,60,0.0413223,1,1,1
3,9,41,6.94215,168,0.0413223,1,1,1
3,10,42,8.01653,194,0.0413223,2,2,2
3,11,43,3.22314,78,0.0413223,1,1,1
3,12,44,0.991735,24,0.0413223,1,3,3
3,13,45,1.07438,26,0.0413223,3,4,3
4,5,46,6.1157,148,0.0413223,3,3.33333,2
4,6,47,5.20661,126,0.0413223,2,3,3
4,7,48,1.81818,44,0.0413223,1,3,3
4,8,49,2.2314,54,0.0413223,2,2.5,2
4,9,50,7.52066,182,0.0413223,2,2.5,2
4,10,51,5.95041,144,0.0413223,1,1,1
4,11,52,7.10744,172,0.0413223,1,1,1
4,12,53,1.90083,46,0.0413223,1,3,3
4,13,54,2.14876,52,0.0413223,3,3.33333,3
5,6,55,4.21487,102,0.0413223,3,3.66667,3
5,7,56,1.40496,34,0.0413223,1,1,1
5,8,57,1.40496,34,0.0413223,2,3.5,2
5,9,58,4.71074,114,0.0413223,1,2,2
5,10,59,3.63636,88,0.0413223,1,1,1
5,11,60,4.21487,102,0.0413223,1,3,3
5,12,61,1.23967,30,0.0413223,2,3,3
5,13,62,1.40496,34,0.0413223,1,1,1
6,7,63,1.07438,26,0.0413223,1,3,3
6,8,64,1.32231,32,0.0413223,1,1,1
6,9,65,4.54545,110,0.0413223,1,1,1
6,10,66,3.55372,86,0.0413223,2,2,2
6,11,67,3.47107,84,0.0413223,2,3,3
6,12,68,1.07438,26,0.0413223,1,1,1
6,13,69,1.15702,28,0.0413223,1,3,3
7,8,70,0.413223,10,0.0413223,2,3.5,3
7,9,71,1.40496,34,0.0413223,3,3.66667,3
7,10,72,1.07438,26,0.0413223,1,2,2
7,11,73,1.57025,38,0.0413223,1,2,2
7,12,74,0.495868,12,0.0413223,1,2,2
7,13,75,0.495868,12,0.0413223,1,2,2
8,9,76,6.94215,168,0.0413223,2,2,2
8,10,77,9.75206,236,0.0413223,1,1,1
8,11,78,1.4876,36,0.0413223,1,2,2
8,12,79,0.495868,12,0.0413223,1,2,2
8,13,80,0.495868,12,0.0413223,2,3.5,3
9,10,81,13.3884,324,0.0413223,1,1,1
9,11,82,5.04132,122,0.0413223,2,3,2
9,12,83,1.4876,36,0.0413223,1,2,2
9,13,84,1.73554,42,0.0413223,2,3.5,3
10,11,85,3.8843,94,0.0413223,4,3.25,2
10,12,86,1.15702,28,0.0413223,4,3.5,3
10,13,87,1.32231,32,0.0413223,1,2,2
11,12,88,1.65289,40,0.0413223,1,2,2
11,13,89,1.73554,42,0.0413223,2,2.5,2
12,13,90,0.661157,16,0.0413223,1,2,2
