source,destination,link_id,used_rate_c,usage,capacity_c
13,5,31,13.0725,0.93493,13.9823
13,1,9,4.22003,0.263752,16
13,0,5,2.34624,0.154638,15.1724
12,6,37,16.0598,0.972043,16.5217
12,2,15,9.59078,0.646335,14.8387
12,0,3,4.63078,0.30521,15.1724
11,4,25,12.6177,0.872865,14.4554
11,3,21,11.5117,0.653065,17.6271
11,2,13,5.49204,0.370116,14.8387
11,1,7,2.56965,0.160603,16
10,9,41,11.6773,0.631525,18.4906
10,8,39,2.85434,0.159507,17.8947
10,5,29,9.51986,0.680851,13.9823
10,4,23,0,0,17.8947
9,10,40,16.3732,0.885491,18.4906
9,6,35,7.69465,0.465729,16.5217
9,3,19,3.32576,0.188673,17.6271
8,10,38,16.3605,0.914264,17.8947
8,6,33,15.4777,0.93681,16.5217
8,3,17,4.11283,0.233324,17.6271
7,5,27,7.57919,0.542056,13.9823
7,2,11,13.4314,0.905157,14.8387
6,12,36,14.5649,0.881558,16.5217
6,9,34,15.5825,0.94315,16.5217
6,8,32,8.61755,0.521589,16.5217
5,13,30,10.2348,0.731981,13.9823
5,10,28,13.9823,1,13.9823
5,7,26,13.2758,0.949472,13.9823
4,11,24,14.4554,1,14.4554
4,10,22,17.8947,1,17.8947
3,11,20,15.9629,0.905587,17.6271
3,9,18,16.0496,0.910506,17.6271
3,8,16,15.678,0.889424,17.6271
2,12,14,12.119,0.816713,14.8387
2,11,12,14.8387,1,14.8387
2,7,10,10.4356,0.703268,14.8387
1,13,8,10.5965,0.662281,16
1,11,6,15.9254,0.995336,16
1,0,1,8.88093,0.585334,15.1724
0,13,4,11.0929,0.731124,15.1724
0,12,2,14.628,0.964115,15.1724
0,1,0,7.97314,0.525503,15.1724
