source,destination,link_id,used_rate,usage,link_capa
13,5,31,13.2348,0.66174,20
13,1,9,4.22003,0.211001,20
13,0,5,2.34624,0.117312,20
12,6,37,16.0598,0.802992,20
12,2,15,9.67025,0.483513,20
12,0,3,4.63078,0.231539,20
11,4,25,12.6177,0.630883,20
11,3,21,11.5117,0.575583,20
11,2,13,7.3523,0.367615,20
11,1,7,3.63793,0.181896,20
10,9,41,11.8078,0.590392,20
10,8,39,2.85434,0.142717,20
10,5,29,11.5354,0.576772,20
10,4,23,0.240834,0.0120417,20
9,10,40,16.3732,0.818661,20
9,6,35,7.77412,0.388706,20
9,3,19,3.32576,0.166288,20
8,10,38,16.3605,0.818026,20
8,6,33,15.4777,0.773887,20
8,3,17,4.11283,0.205642,20
7,5,27,9.69629,0.484814,20
7,2,11,14.3851,0.719253,20
6,12,36,14.6443,0.732217,20
6,9,34,15.5825,0.779124,20
6,8,32,8.61755,0.430878,20
5,13,30,11.2967,0.564833,20
5,10,28,16.2617,0.813086,20
5,7,26,14.2295,0.711475,20
4,11,24,18.9814,0.949071,20
4,10,22,18.9566,0.94783,20
3,11,20,15.9629,0.798144,20
3,9,18,16.0496,0.802479,20
3,8,16,15.678,0.783899,20
2,12,14,13.0052,0.650262,20
2,11,12,15.8719,0.793594,20
2,7,10,11.4096,0.570479,20
1,13,8,11.3901,0.569506,20
1,11,6,15.9254,0.796269,20
1,0,1,9.15559,0.457779,20
0,13,4,11.3676,0.568379,20
0,12,2,14.628,0.731398,20
0,1,0,7.97314,0.398657,20
