source,destination,demand_id,allowed_rate,demand_rate,lambda,number_of_paths,average_length,shortest_path_length,number_of_reused_paths,
0,1,0,30.275,195,0.155256,2,2,2,2
0,2,1,24.5305,158,0.155256,1,1,1,1
0,3,2,27.0146,174,0.155256,4,3.5,3,4
0,4,3,15.6809,101,0.155256,2,2.5,2,2
0,5,4,30.7408,198,0.155256,2,1.5,1,2
0,6,5,24.5305,158,0.155256,4,3.5,2,4
0,7,6,28.2567,182,0.155256,3,3,3,2
0,8,7,23.9095,154,0.155256,3,2.66667,2,3
0,9,8,27.1699,175,0.155256,2,3,2,2
0,10,9,18.9413,122,0.155256,2,1.5,1,2
0,11,10,17.6992,114,0.155256,9,4.55556,3,9
1,2,11,27.7909,179,0.155256,1,1,1,1
1,3,12,18.165,117,0.155256,3,3,3,3
1,4,13,16.3019,105,0.155256,1,2,2,1
1,5,14,24.6858,159,0.155256,3,3,2,3
1,6,15,30.7408,198,0.155256,8,4.5,2,8
1,7,16,29.3435,189,0.155256,2,2,1,2
1,8,17,25.7726,166,0.155256,5,4,3,5
1,9,18,22.0464,142,0.155256,2,2,2,2
1,10,19,21.2701,137,0.155256,3,2.66667,1,3
1,11,20,25.3068,163,0.155256,13,5.15385,2,10
2,3,21,20.3386,131,0.155256,9,4.33333,4,9
2,4,22,24.6858,159,0.155256,4,3.5,3,4
2,5,23,25.462,164,0.155256,3,2.66667,2,3
2,6,24,19.8728,128,0.155256,8,4.25,3,8
2,7,25,30.275,195,0.155256,2,2,2,2
2,8,26,20.1833,130,0.155256,5,3.8,3,5
2,9,27,16.3019,105,0.155256,2,2,1,2
2,10,28,26.8594,173,0.155256,3,2.33333,2,3
2,11,29,24.3753,157,0.155256,2,3,3,2
3,4,30,30.1197,194,0.155256,1,1,1,1
3,5,31,19.407,125,0.155256,3,3,3,3
3,6,32,17.0782,110,0.155256,1,1,1,1
3,7,33,20.4938,132,0.155256,2,2.5,2,2
3,8,34,24.6858,159,0.155256,1,2,2,1
3,9,35,16.9229,109,0.155256,2,3.5,3,2
3,10,36,19.5623,126,0.155256,2,2,2,2
3,11,37,15.5256,100,0.155256,2,1.5,1,2
4,5,38,19.2518,124,0.155256,2,2,2,2
4,6,39,16.4572,106,0.155256,2,2,2,2
4,7,40,21.1149,136,0.155256,6,4,3,6
4,8,41,22.3569,144,0.155256,1,1,1,1
4,9,42,26.0831,168,0.155256,6,4.66667,4,6
4,10,43,18.4755,119,0.155256,1,1,1,1
4,11,44,19.7176,127,0.155256,4,3,2,4
5,6,45,16.3019,105,0.155256,3,3.33333,2,3
5,7,46,22.8227,147,0.155256,7,4.57143,3,5
5,8,47,21.7359,140,0.155256,1,1,1,1
5,9,48,30.7408,198,0.155256,7,5,3,7
5,10,49,16.1467,104,0.155256,1,1,1,1
5,11,50,17.544,113,0.155256,4,4,3,4
6,7,51,26.2383,169,0.155256,2,2.5,2,2
6,8,52,29.0329,187,0.155256,2,3,3,1
6,9,53,30.4303,196,0.155256,2,3.5,3,2
6,10,54,29.9645,193,0.155256,1,1,1,1
6,11,55,23.4437,151,0.155256,2,1.5,1,2
7,8,56,16.4572,106,0.155256,8,5,4,7
7,9,57,19.407,125,0.155256,1,1,1,1
7,10,58,30.1197,194,0.155256,6,3.83333,2,6
7,11,59,30.1197,194,0.155256,1,1,1,1
8,9,60,19.0965,123,0.155256,9,5.55556,4,8
8,10,61,28.1014,181,0.155256,2,2,2,2
8,11,62,29.9645,193,0.155256,6,4.16667,3,6
9,10,63,28.1014,181,0.155256,5,3.4,3,4
9,11,64,30.275,195,0.155256,1,2,2,1
10,11,65,21.8912,141,0.155256,4,3,2,4
