source,destination,link_id,used_rate_c,usage,capacity_c
11,7,33,128.6,0.86024,149.493
11,6,29,25.9214,0.17886,144.926
11,3,17,15.4556,0.10608,145.697
10,6,27,144.926,1,144.926
10,5,25,81.1308,0.549094,147.754
10,4,21,109.719,0.753062,145.697
10,1,9,67.6324,0.455685,148.419
10,0,1,0,0,147.126
9,7,31,107.726,0.720609,149.493
9,2,11,13.0699,0.0891957,146.531
8,5,23,15.9681,0.108072,147.754
8,4,19,114.853,0.788299,145.697
7,11,32,149.493,1,149.493
7,9,30,132.195,0.884289,149.493
7,1,7,20.6772,0.139317,148.419
6,11,28,138.14,0.953178,144.926
6,10,26,82.6914,0.570578,144.926
6,3,15,87.86,0.603031,145.697
5,0,35,16.6764,0.113348,147.126
5,10,24,113.388,0.767413,147.754
5,8,22,119.904,0.811513,147.754
4,10,20,118.094,0.810544,145.697
4,8,18,119.121,0.817592,145.697
4,3,13,145.697,1,145.697
3,11,16,138.12,0.947995,145.697
3,6,14,118.968,0.816542,145.697
3,4,12,101.672,0.697828,145.697
2,9,10,146.531,1,146.531
2,1,5,126.818,0.854462,148.419
2,0,3,144.222,0.980267,147.126
1,10,8,148.419,1,148.419
1,7,6,148.419,1,148.419
1,2,4,121.82,0.820787,148.419
0,5,34,147.126,1,147.126
0,2,2,126.649,0.860822,147.126
0,10,0,147.126,1,147.126
