source,destination,demand_id,allowed_rate,demand_rate,lambda,number_of_paths,number_of_reused_paths,average_length,shortest_path_length
0,1,0,27.2604,195,0.139797,2,2,2,1
0,2,1,22.0879,158,0.139797,1,1,1,1
0,3,2,24.3247,174,0.139797,2,3,3,2
0,4,3,14.1195,101,0.139797,2,2.5,2,1
0,5,4,27.6798,198,0.139797,1,1,1,1
0,6,5,22.0879,158,0.139797,1,2,2,1
0,7,6,25.4431,182,0.139797,2,3,3,2
0,8,7,21.5287,154,0.139797,1,2,2,1
0,9,8,24.4645,175,0.139797,1,2,2,1
0,10,9,17.0552,122,0.139797,1,1,1,1
0,11,10,15.9369,114,0.139797,3,3.66667,3,1
1,2,11,25.0237,179,0.139797,1,1,1,1
1,3,12,16.3563,117,0.139797,3,3,3,2
1,4,13,14.6787,105,0.139797,1,2,2,1
1,5,14,22.2277,159,0.139797,1,2,2,1
1,6,15,27.6798,198,0.139797,2,2.5,2,2
1,7,16,26.4216,189,0.139797,1,1,1,1
1,8,17,23.2063,166,0.139797,2,3,3,1
1,9,18,19.8512,142,0.139797,2,2,2,1
1,10,19,19.1522,137,0.139797,1,1,1,1
1,11,20,22.7869,163,0.139797,1,2,2,1
2,3,21,18.3134,131,0.139797,3,4.33333,4,2
2,4,22,22.2277,159,0.139797,3,3.33333,3,1
2,5,23,22.9267,164,0.139797,1,2,2,1
2,6,24,17.894,128,0.139797,3,3.33333,3,1
2,7,25,27.2604,195,0.139797,1,2,2,1
2,8,26,18.1736,130,0.139797,1,3,3,1
2,9,27,14.6787,105,0.139797,1,1,1,1
2,10,28,24.1849,173,0.139797,2,2,2,1
2,11,29,21.9481,157,0.139797,1,3,3,1
3,4,30,27.1206,194,0.139797,1,1,1,1
3,5,31,17.4746,125,0.139797,2,3,3,1
3,6,32,15.3777,110,0.139797,1,1,1,1
3,7,33,18.4532,132,0.139797,1,2,2,1
3,8,34,22.2277,159,0.139797,1,2,2,1
3,9,35,15.2379,109,0.139797,1,3,3,1
3,10,36,17.6144,126,0.139797,1,2,2,1
3,11,37,13.9797,100,0.139797,1,1,1,1
4,5,38,17.3348,124,0.139797,2,2,2,1
4,6,39,14.8185,106,0.139797,1,2,2,1
4,7,40,19.0124,136,0.139797,2,3,3,1
4,8,41,20.1308,144,0.139797,1,1,1,1
4,9,42,23.4859,168,0.139797,3,4,4,1
4,10,43,16.6359,119,0.139797,1,1,1,1
4,11,44,17.7542,127,0.139797,2,2.5,2,1
5,6,45,14.6787,105,0.139797,1,2,2,1
5,7,46,20.5502,147,0.139797,1,3,3,1
5,8,47,19.5716,140,0.139797,1,1,1,1
5,9,48,27.6798,198,0.139797,3,4,3,2
5,10,49,14.5389,104,0.139797,1,1,1,1
5,11,50,15.7971,113,0.139797,1,3,3,1
6,7,51,23.6257,169,0.139797,1,2,2,1
6,8,52,26.1421,187,0.139797,2,3,3,1
6,9,53,27.4002,196,0.139797,1,3,3,1
6,10,54,26.9808,193,0.139797,1,1,1,1
6,11,55,21.1094,151,0.139797,2,1.5,1,1
7,8,56,14.8185,106,0.139797,2,4,4,1
7,9,57,17.4746,125,0.139797,1,1,1,1
7,10,58,27.1206,194,0.139797,2,2.5,2,2
7,11,59,27.1206,194,0.139797,1,1,1,1
8,9,60,17.195,123,0.139797,3,4.66667,4,1
8,10,61,25.3033,181,0.139797,1,2,2,1
8,11,62,26.9808,193,0.139797,1,3,3,1
9,10,63,25.3033,181,0.139797,1,3,3,1
9,11,64,27.2604,195,0.139797,1,2,2,1
10,11,65,19.7114,141,0.139797,1,2,2,1
