source,destination,demand_id,allowed_rate,demand_rate,lambda,number_of_paths,average_length,shortest_path_length,number_of_reused_paths,
0,1,0,28.2675,195,0.144961,2,2,2,1
0,2,1,22.9039,158,0.144961,1,1,1,1
0,3,2,25.2233,174,0.144961,2,3,3,2
0,4,3,14.6411,101,0.144961,2,2.5,2,2
0,5,4,28.7024,198,0.144961,1,1,1,1
0,6,5,22.9039,158,0.144961,1,2,2,1
0,7,6,26.383,182,0.144961,2,3,3,2
0,8,7,22.3241,154,0.144961,1,2,2,1
0,9,8,25.3682,175,0.144961,1,2,2,1
0,10,9,17.6853,122,0.144961,1,1,1,1
0,11,10,16.5256,114,0.144961,5,4.2,3,1
1,2,11,25.9481,179,0.144961,1,1,1,1
1,3,12,16.9605,117,0.144961,3,3,3,3
1,4,13,15.2209,105,0.144961,1,2,2,1
1,5,14,23.0489,159,0.144961,1,2,2,1
1,6,15,28.7024,198,0.144961,2,2.5,2,1
1,7,16,27.3977,189,0.144961,1,1,1,1
1,8,17,24.0636,166,0.144961,3,3.33333,3,2
1,9,18,20.5845,142,0.144961,2,2,2,2
1,10,19,19.8597,137,0.144961,1,1,1,1
1,11,20,23.6287,163,0.144961,1,2,2,1
2,3,21,18.9899,131,0.144961,3,4.33333,4,1
2,4,22,23.0489,159,0.144961,4,3.5,3,1
2,5,23,23.7737,164,0.144961,1,2,2,1
2,6,24,18.5551,128,0.144961,3,3.33333,3,2
2,7,25,28.2675,195,0.144961,2,2,2,2
2,8,26,18.845,130,0.144961,1,3,3,1
2,9,27,15.2209,105,0.144961,1,1,1,1
2,10,28,25.0783,173,0.144961,2,2,2,1
2,11,29,22.7589,157,0.144961,2,3,3,2
3,4,30,28.1225,194,0.144961,1,1,1,1
3,5,31,18.1202,125,0.144961,2,3,3,1
3,6,32,15.9458,110,0.144961,1,1,1,1
3,7,33,19.1349,132,0.144961,1,2,2,1
3,8,34,23.0489,159,0.144961,1,2,2,1
3,9,35,15.8008,109,0.144961,1,3,3,1
3,10,36,18.2651,126,0.144961,1,2,2,1
3,11,37,14.4961,100,0.144961,1,1,1,1
4,5,38,17.9752,124,0.144961,2,2,2,1
4,6,39,15.3659,106,0.144961,1,2,2,1
4,7,40,19.7148,136,0.144961,2,3.5,3,1
4,8,41,20.8744,144,0.144961,1,1,1,1
4,9,42,24.3535,168,0.144961,2,4,4,2
4,10,43,17.2504,119,0.144961,1,1,1,1
4,11,44,18.4101,127,0.144961,1,2,2,1
5,6,45,15.2209,105,0.144961,1,2,2,1
5,7,46,21.3093,147,0.144961,1,3,3,1
5,8,47,20.2946,140,0.144961,1,1,1,1
5,9,48,28.7024,198,0.144961,2,3.5,3,2
5,10,49,15.076,104,0.144961,1,1,1,1
5,11,50,16.3806,113,0.144961,1,3,3,1
6,7,51,24.4985,169,0.144961,1,2,2,1
6,8,52,27.1078,187,0.144961,2,3,3,1
6,9,53,28.4124,196,0.144961,1,3,3,1
6,10,54,27.9776,193,0.144961,1,1,1,1
6,11,55,21.8892,151,0.144961,1,1,1,1
7,8,56,15.3659,106,0.144961,1,4,4,1
7,9,57,18.1202,125,0.144961,1,1,1,1
7,10,58,28.1225,194,0.144961,2,2.5,2,2
7,11,59,28.1225,194,0.144961,1,1,1,1
8,9,60,17.8303,123,0.144961,5,4.8,4,1
8,10,61,26.238,181,0.144961,2,2,2,1
8,11,62,27.9776,193,0.144961,1,3,3,1
9,10,63,26.238,181,0.144961,2,3,3,2
9,11,64,28.2675,195,0.144961,1,2,2,1
10,11,65,20.4396,141,0.144961,1,2,2,1
