source,destination,link_id,used_rate_c,usage,capacity_c
11,7,33,123.843,0.817333,151.521
11,6,29,27.4886,0.187961,146.246
11,3,17,17.1953,0.116378,147.754
10,6,27,146.246,1,146.246
10,5,25,76.5717,0.515915,148.419
10,4,21,109.568,0.749203,146.246
10,1,9,76.0107,0.503085,151.089
10,0,1,0,0,146.824
9,7,31,101.306,0.668592,151.521
9,2,11,12.5754,0.0856489,146.824
8,5,23,12.38,0.0834123,148.419
8,4,19,112.583,0.769819,146.246
7,11,32,151.521,1,151.521
7,9,30,124.661,0.822731,151.521
7,1,7,15.9682,0.105688,151.089
6,11,28,135.289,0.925076,146.246
6,10,26,89.4218,0.611449,146.246
6,3,15,78.8382,0.533578,147.754
5,0,35,13.611,0.0927029,146.824
5,10,24,111.215,0.749328,148.419
5,8,22,116.685,0.786184,148.419
4,10,20,115.035,0.786589,146.246
4,8,18,115.275,0.788225,146.246
4,3,13,147.754,1,147.754
3,11,16,135.298,0.915696,147.754
3,6,14,114.059,0.771954,147.754
3,4,12,99.3454,0.672371,147.754
2,9,10,146.824,1,146.824
2,1,5,119.706,0.792289,151.089
2,0,3,141.97,0.966934,146.824
1,10,8,151.089,1,151.089
1,7,6,150.628,0.996949,151.089
1,2,4,117.262,0.776113,151.089
0,5,34,146.824,1,146.824
0,2,2,123.39,0.840393,146.824
0,10,0,146.824,1,146.824
