source,destination,link_id,used_rate,usage,link_capa
13,5,31,9.51374,0.475687,20
13,1,9,0.397463,0.0198732,20
13,0,5,1.67442,0.0837209,20
12,6,37,14.2664,0.713319,20
12,2,15,6.2833,0.314165,20
12,0,3,3.56871,0.178436,20
11,4,25,11.5433,0.577167,20
11,3,21,7.36575,0.368288,20
11,2,13,9.35307,0.467653,20
11,1,7,5.08245,0.254123,20
10,9,41,13.463,0.67315,20
10,8,39,6.65539,0.33277,20
10,5,29,7.56025,0.378013,20
10,4,23,2.37632,0.118816,20
9,10,40,16.8288,0.841438,20
9,6,35,6.1649,0.308245,20
9,3,19,4.64271,0.232135,20
8,10,38,17.5476,0.877378,20
8,6,33,12.1099,0.605497,20
8,3,17,4.38901,0.21945,20
7,5,27,8.30444,0.415222,20
7,2,11,10.9937,0.549683,20
6,12,36,12.1099,0.605497,20
6,9,34,14.0803,0.704017,20
6,8,32,5.89429,0.294715,20
5,13,30,5.84355,0.292178,20
5,10,28,16.2452,0.812262,20
5,7,26,10.444,0.522199,20
4,11,24,18.4271,0.921353,20
4,10,22,20,1,20
3,11,20,15.8901,0.794503,20
3,9,18,15.6956,0.784778,20
3,8,16,12.8964,0.64482,20
2,12,14,10.5032,0.525159,20
2,11,12,14.4271,0.721353,20
2,7,10,10.3763,0.518816,20
1,13,8,10.5624,0.528118,20
1,11,6,15.5011,0.775053,20
1,0,1,6.7907,0.339535,20
0,13,4,9.10782,0.455391,20
0,12,2,13.1501,0.657505,20
0,1,0,7.20507,0.360254,20
