source,destination,link_id,used_rate_c,usage,capacity_c
13,5,31,9.30954,0.465477,20
13,1,9,0,0,20
13,0,5,1.59814,0.0799069,20
12,6,37,13.5454,0.693486,19.5323
12,2,15,6.37704,0.32287,19.7511
12,0,3,3.49108,0.181358,19.2497
11,4,25,11.6214,0.598038,19.4326
11,3,21,9.82157,0.505418,19.4326
11,2,13,8.81303,0.446205,19.7511
11,1,7,4.65477,0.239534,19.4326
10,9,41,12.4593,0.626995,19.8714
10,8,39,6.98216,0.351367,19.8714
10,5,29,9.13887,0.4599,19.8714
10,4,23,2.83056,0.142444,19.8714
9,10,40,16.9744,0.854212,19.8714
9,6,35,6.93561,0.355084,19.5323
9,3,19,4.73235,0.236618,20
8,10,38,18.6967,0.940883,19.8714
8,6,33,12.1645,0.622787,19.5323
8,3,17,4.32894,0.216447,20
7,5,27,6.71839,0.335919,20
7,2,11,10.3646,0.524762,19.7511
6,12,36,11.3887,0.583068,19.5323
6,9,34,15.3142,0.784044,19.5323
6,8,32,5.47711,0.280413,19.5323
5,13,30,5.47711,0.273856,20
5,10,28,17.3933,0.875294,19.8714
5,7,26,9.58883,0.479441,20
4,11,24,19.4326,1,19.4326
4,10,22,19.8714,1,19.8714
3,11,20,16.7727,0.863122,19.4326
3,9,18,16.7727,0.838635,20
3,8,16,13.9643,0.698216,20
2,12,14,11.0163,0.557756,19.7511
2,11,12,14.3367,0.725868,19.7511
2,7,10,9.04577,0.457988,19.7511
1,13,8,10.7836,0.539178,20
1,11,6,15.5625,0.800843,19.4326
1,0,1,5.97362,0.298681,20
0,13,4,8.84407,0.442203,20
0,12,2,12.8782,0.669008,19.2497
0,1,0,7.10628,0.355314,20
