source,destination,demand_id,allowed_rate_c_,demand_rate,lambda,number_of_paths,average_length,shortest_path_length
0,1,0,1.9979,52,0.0384212,1,1,1
0,2,1,0.691582,18,0.0384212,1,2,2
0,3,2,1.22948,32,0.0384212,2,3.5,3
0,4,3,2.45896,64,0.0384212,1,3,3
0,5,4,1.53685,40,0.0384212,1,2,2
0,6,5,1.30632,34,0.0384212,1,2,2
0,7,6,0.537897,14,0.0384212,2,3,3
0,8,7,0.61474,16,0.0384212,1,3,3
0,9,8,1.92106,50,0.0384212,1,3,3
0,10,9,1.53685,40,0.0384212,1,3,3
0,11,10,1.9979,52,0.0384212,1,2,2
0,12,11,0.845267,22,0.0384212,1,1,1
0,13,12,0.92211,24,0.0384212,1,1,1
1,2,13,0.998952,26,0.0384212,2,2.5,2
1,3,14,1.76738,46,0.0384212,1,2,2
1,4,15,3.6116,94,0.0384212,1,2,2
1,5,16,2.22843,58,0.0384212,1,2,2
1,6,17,1.84422,48,0.0384212,1,3,3
1,7,18,0.768425,20,0.0384212,1,3,3
1,8,19,0.845267,22,0.0384212,2,3.5,3
1,9,20,2.84317,74,0.0384212,3,3.66667,3
1,10,21,2.15159,56,0.0384212,2,3.5,3
1,11,22,2.92001,76,0.0384212,1,1,1
1,12,23,1.15264,30,0.0384212,1,2,2
1,13,24,1.22948,32,0.0384212,2,1.5,1
2,3,25,0.845267,22,0.0384212,1,2,2
2,4,26,1.69053,44,0.0384212,1,2,2
2,5,27,1.15264,30,0.0384212,1,2,2
2,6,28,0.92211,24,0.0384212,1,2,2
2,7,29,0.461055,12,0.0384212,1,1,1
2,8,30,0.384212,10,0.0384212,1,3,3
2,9,31,1.30632,34,0.0384212,2,3,3
2,10,32,0.998952,26,0.0384212,1,3,3
2,11,33,1.53685,40,0.0384212,1,1,1
2,12,34,0.61474,16,0.0384212,1,1,1
2,13,35,0.537897,14,0.0384212,2,3,3
3,4,36,4.68739,122,0.0384212,2,2.5,2
3,5,37,2.84317,74,0.0384212,5,4.4,3
3,6,38,2.68949,70,0.0384212,2,2,2
3,7,39,0.845267,22,0.0384212,2,4,3
3,8,40,2.30527,60,0.0384212,1,1,1
3,9,41,6.45477,168,0.0384212,1,1,1
3,10,42,7.45372,194,0.0384212,2,2,2
3,11,43,2.99686,78,0.0384212,1,1,1
3,12,44,0.92211,24,0.0384212,3,3,3
3,13,45,0.998952,26,0.0384212,3,4,3
4,5,46,5.68634,148,0.0384212,3,3.33333,2
4,6,47,4.84108,126,0.0384212,2,3,3
4,7,48,1.69053,44,0.0384212,1,3,3
4,8,49,2.07475,54,0.0384212,2,2.5,2
4,9,50,6.99267,182,0.0384212,2,2.5,2
4,10,51,5.40407,144,0.0375282,1,1,1
4,11,52,6.60845,172,0.0384212,1,1,1
4,12,53,1.76738,46,0.0384212,1,3,3
4,13,54,1.9979,52,0.0384212,2,3.5,3
5,6,55,3.91897,102,0.0384212,3,3.33333,3
5,7,56,1.30632,34,0.0384212,1,1,1
5,8,57,1.30632,34,0.0384212,1,2,2
5,9,58,4.38002,114,0.0384212,1,2,2
5,10,59,3.38107,88,0.0384212,1,1,1
5,11,60,3.91897,102,0.0384212,1,3,3
5,12,61,1.15264,30,0.0384212,1,3,3
5,13,62,1.30632,34,0.0384212,1,1,1
6,7,63,0.998952,26,0.0384212,1,3,3
6,8,64,1.22948,32,0.0384212,1,1,1
6,9,65,4.22634,110,0.0384212,1,1,1
6,10,66,3.30423,86,0.0384212,2,2,2
6,11,67,3.22738,84,0.0384212,1,3,3
6,12,68,0.998952,26,0.0384212,1,1,1
6,13,69,1.07579,28,0.0384212,1,3,3
7,8,70,0.384212,10,0.0384212,2,3.5,3
7,9,71,1.30632,34,0.0384212,2,3.5,3
7,10,72,0.998952,26,0.0384212,1,2,2
7,11,73,1.46001,38,0.0384212,1,2,2
7,12,74,0.461055,12,0.0384212,1,2,2
7,13,75,0.461055,12,0.0384212,1,2,2
8,9,76,6.45477,168,0.0384212,2,2,2
8,10,77,9.06741,236,0.0384212,1,1,1
8,11,78,1.38316,36,0.0384212,1,2,2
8,12,79,0.461055,12,0.0384212,1,2,2
8,13,80,0.461055,12,0.0384212,2,3.5,3
9,10,81,12.4485,324,0.0384212,1,1,1
9,11,82,4.68739,122,0.0384212,1,2,2
9,12,83,1.38316,36,0.0384212,1,2,2
9,13,84,1.61369,42,0.0384212,2,3.5,3
10,11,85,3.6116,94,0.0384212,3,3.33333,2
10,12,86,1.07579,28,0.0384212,3,3.33333,3
10,13,87,1.22948,32,0.0384212,1,2,2
11,12,88,1.53685,40,0.0384212,1,2,2
11,13,89,1.61369,42,0.0384212,2,2.5,2
12,13,90,0.61474,16,0.0384212,1,2,2
