source,destination,link_id,used_rate_c,usage,capacity_c
13,5,31,9.9532,0.512191,19.4326
13,1,9,0.733229,0.0366615,20
13,0,5,1.87988,0.0939938,20
12,6,37,14.5008,0.74621,19.4326
12,2,15,6.89548,0.349119,19.7511
12,0,3,3.60374,0.188816,19.086
11,4,25,12.3869,0.64053,19.3385
11,3,21,8.29953,0.429171,19.3385
11,2,13,9.72699,0.492478,19.7511
11,1,7,4.9532,0.256131,19.3385
10,9,41,12.7691,0.646501,19.7511
10,8,39,6.99688,0.354253,19.7511
10,5,29,8.25273,0.424685,19.4326
10,4,23,1.83462,0.0928871,19.7511
9,10,40,16.8877,0.855025,19.7511
9,6,35,5.63183,0.289814,19.4326
9,3,19,4.75819,0.23791,20
8,10,38,17.9797,0.910315,19.7511
8,6,33,12.1919,0.627394,19.4326
8,3,17,4.64119,0.232059,20
7,5,27,7.92512,0.407826,19.4326
7,2,11,10.6942,0.54145,19.7511
6,12,36,12.4337,0.639838,19.4326
6,9,34,14.532,0.747815,19.4326
6,8,32,4.8908,0.25168,19.4326
5,13,30,6.52106,0.335574,19.4326
5,10,28,17.0125,0.875462,19.4326
5,7,26,9.9298,0.510987,19.4326
4,11,24,19.3385,1,19.3385
4,10,22,19.7511,1,19.7511
3,11,20,16.4041,0.848258,19.3385
3,9,18,15.9672,0.798362,20
3,8,16,14.1108,0.705538,20
2,12,14,11.1622,0.565146,19.7511
2,11,12,14.7972,0.749183,19.7511
2,7,10,10.2496,0.518939,19.7511
1,13,8,10.6786,0.533931,20
1,11,6,16.248,0.840191,19.3385
1,0,1,6.73167,0.336583,20
0,13,4,9.43838,0.471919,20
0,12,2,13.3385,0.698864,19.086
0,1,0,7.30109,0.365055,20
