source,destination,demand_id,allowed_rate,demand_rate,lambda,number_of_paths,number_of_reused_paths,average_length,shortest_path_length
0,1,0,1.99387,52,0.0383436,1,1,1,1
0,2,1,0.690184,18,0.0383436,1,2,2,1
0,3,2,1.22699,32,0.0383436,2,3.5,3,2
0,4,3,2.45399,64,0.0383436,1,3,3,1
0,5,4,1.53374,40,0.0383436,1,2,2,1
0,6,5,1.30368,34,0.0383436,1,2,2,1
0,7,6,0.53681,14,0.0383436,2,3,3,1
0,8,7,0.613497,16,0.0383436,1,3,3,1
0,9,8,1.91718,50,0.0383436,1,3,3,1
0,10,9,1.53374,40,0.0383436,1,3,3,1
0,11,10,1.99387,52,0.0383436,2,2.5,2,1
0,12,11,0.843558,22,0.0383436,1,1,1,1
0,13,12,0.920245,24,0.0383436,1,1,1,1
1,2,13,0.996933,26,0.0383436,2,2.5,2,1
1,3,14,1.7638,46,0.0383436,1,2,2,1
1,4,15,3.60429,94,0.0383436,1,2,2,1
1,5,16,2.22393,58,0.0383436,1,2,2,1
1,6,17,1.84049,48,0.0383436,1,3,3,1
1,7,18,0.766871,20,0.0383436,1,3,3,1
1,8,19,0.843558,22,0.0383436,2,3.5,3,1
1,9,20,2.83742,74,0.0383436,3,3.66667,3,3
1,10,21,2.14724,56,0.0383436,2,3.5,3,2
1,11,22,2.91411,76,0.0383436,1,1,1,1
1,12,23,1.15031,30,0.0383436,1,2,2,1
1,13,24,1.22699,32,0.0383436,1,1,1,1
2,3,25,0.843558,22,0.0383436,1,2,2,1
2,4,26,1.68712,44,0.0383436,1,2,2,1
2,5,27,1.15031,30,0.0383436,1,2,2,1
2,6,28,0.920245,24,0.0383436,1,2,2,1
2,7,29,0.460123,12,0.0383436,1,1,1,1
2,8,30,0.383436,10,0.0383436,1,3,3,1
2,9,31,1.30368,34,0.0383436,2,3,3,2
2,10,32,0.996933,26,0.0383436,1,3,3,1
2,11,33,1.53374,40,0.0383436,1,1,1,1
2,12,34,0.613497,16,0.0383436,1,1,1,1
2,13,35,0.53681,14,0.0383436,2,3,3,1
3,4,36,4.67791,122,0.0383436,2,2.5,2,1
3,5,37,2.83742,74,0.0383436,3,3.33333,3,3
3,6,38,2.68405,70,0.0383436,2,2,2,1
3,7,39,0.843558,22,0.0383436,1,3,3,1
3,8,40,2.30061,60,0.0383436,1,1,1,1
3,9,41,6.44172,168,0.0383436,1,1,1,1
3,10,42,7.43865,194,0.0383436,1,2,2,1
3,11,43,2.9908,78,0.0383436,1,1,1,1
3,12,44,0.920245,24,0.0383436,3,3,3,2
3,13,45,0.996933,26,0.0383436,2,3.5,3,2
4,5,46,5.67485,148,0.0383436,2,3,2,2
4,6,47,4.83129,126,0.0383436,2,3,3,2
4,7,48,1.68712,44,0.0383436,1,3,3,1
4,8,49,2.07055,54,0.0383436,2,2.5,2,2
4,9,50,6.97853,182,0.0383436,2,2.5,2,2
4,10,51,5.52147,144,0.0383436,1,1,1,1
4,11,52,6.59509,172,0.0383436,1,1,1,1
4,12,53,1.7638,46,0.0383436,1,3,3,1
4,13,54,1.99387,52,0.0383436,2,3,3,2
5,6,55,3.91104,102,0.0383436,2,3.5,3,2
5,7,56,1.30368,34,0.0383436,1,1,1,1
5,8,57,1.30368,34,0.0383436,1,2,2,1
5,9,58,4.37117,114,0.0383436,1,2,2,1
5,10,59,3.37423,88,0.0383436,1,1,1,1
5,11,60,3.91104,102,0.0383436,1,3,3,1
5,12,61,1.15031,30,0.0383436,2,3,3,2
5,13,62,1.30368,34,0.0383436,1,1,1,1
6,7,63,0.996933,26,0.0383436,1,3,3,1
6,8,64,1.22699,32,0.0383436,1,1,1,1
6,9,65,4.21779,110,0.0383436,1,1,1,1
6,10,66,3.29755,86,0.0383436,2,2,2,2
6,11,67,3.22086,84,0.0383436,1,3,3,1
6,12,68,0.996933,26,0.0383436,1,1,1,1
6,13,69,1.07362,28,0.0383436,1,3,3,1
7,8,70,0.383436,10,0.0383436,2,3.5,3,1
7,9,71,1.30368,34,0.0383436,2,3.5,3,1
7,10,72,0.996933,26,0.0383436,1,2,2,1
7,11,73,1.45706,38,0.0383436,1,2,2,1
7,12,74,0.460123,12,0.0383436,1,2,2,1
7,13,75,0.460123,12,0.0383436,1,2,2,1
8,9,76,6.44172,168,0.0383436,2,2,2,2
8,10,77,9.04908,236,0.0383436,1,1,1,1
8,11,78,1.38037,36,0.0383436,1,2,2,1
8,12,79,0.460123,12,0.0383436,1,2,2,1
8,13,80,0.460123,12,0.0383436,1,4,3,1
9,10,81,12.4233,324,0.0383436,1,1,1,1
9,11,82,4.67791,122,0.0383436,1,2,2,1
9,12,83,1.38037,36,0.0383436,1,2,2,1
9,13,84,1.61043,42,0.0383436,2,3.5,3,2
10,11,85,3.60429,94,0.0383436,2,3,2,2
10,12,86,1.07362,28,0.0383436,2,3,3,1
10,13,87,1.22699,32,0.0383436,1,2,2,1
11,12,88,1.53374,40,0.0383436,1,2,2,1
11,13,89,1.61043,42,0.0383436,1,2,2,1
12,13,90,0.613497,16,0.0383436,1,2,2,1
