source,destination,link_id,used_rate_c,usage,capacity_c
13,5,31,10.1617,0.522921,19.4326
13,1,9,0.608021,0.030401,20
13,0,5,1.74644,0.0873221,20
12,6,37,14.8642,0.76863,19.3385
12,2,15,6.81759,0.347158,19.6383
12,0,3,3.76455,0.196422,19.1656
11,4,25,11.9728,0.627309,19.086
11,3,21,7.91074,0.414478,19.086
11,2,13,9.21734,0.469355,19.6383
11,1,7,5.44631,0.285356,19.086
10,9,41,13.6093,0.692999,19.6383
10,8,39,5.91203,0.301046,19.6383
10,5,29,7.93014,0.408085,19.4326
10,4,23,2.11966,0.107935,19.6383
9,10,40,17.1604,0.873824,19.6383
9,6,35,5.86028,0.303037,19.3385
9,3,19,4.7348,0.23674,20
8,10,38,17.2833,0.880082,19.6383
8,6,33,12.6261,0.652901,19.3385
8,3,17,4.41785,0.220893,20
7,5,27,8.22768,0.423396,19.4326
7,2,11,11.5912,0.590235,19.6383
6,12,36,12.5097,0.64688,19.3385
6,9,34,14.2755,0.738192,19.3385
6,8,32,6.09961,0.315413,19.3385
5,13,30,6.13195,0.31555,19.4326
5,10,28,16.5006,0.849123,19.4326
5,7,26,10.9832,0.565194,19.4326
4,11,24,19.086,1,19.086
4,10,22,19.6383,1,19.6383
3,11,20,16.3777,0.858102,19.086
3,9,18,15.7827,0.789133,20
3,8,16,13.5446,0.677232,20
2,12,14,11.2354,0.572119,19.6383
2,11,12,14.8512,0.756238,19.6383
2,7,10,10.3881,0.528971,19.6383
1,13,8,10.8538,0.542691,20
1,11,6,15.7439,0.824889,19.086
1,0,1,7.37387,0.368693,20
0,13,4,9.7348,0.48674,20
0,12,2,13.577,0.708402,19.1656
0,1,0,7.34799,0.3674,20
