source,destination,demand_id,allowed_rate_c_,demand_rate,lambda,number_of_paths,average_length,shortest_path_length
0,1,0,1.96041,52,0.0377003,1,1,1
0,2,1,0.678605,18,0.0377003,1,2,2
0,3,2,1.20641,32,0.0377003,2,3.5,3
0,4,3,2.41282,64,0.0377003,2,3.5,3
0,5,4,1.50801,40,0.0377003,1,2,2
0,6,5,1.28181,34,0.0377003,1,2,2
0,7,6,0.527804,14,0.0377003,2,3,3
0,8,7,0.603205,16,0.0377003,1,3,3
0,9,8,1.88501,50,0.0377003,1,3,3
0,10,9,1.50801,40,0.0377003,1,3,3
0,11,10,1.96041,52,0.0377003,2,2.5,2
0,12,11,0.829406,22,0.0377003,1,1,1
0,13,12,0.904807,24,0.0377003,1,1,1
1,2,13,0.980207,26,0.0377003,2,2.5,2
1,3,14,1.73421,46,0.0377003,1,2,2
1,4,15,3.54383,94,0.0377003,1,2,2
1,5,16,2.18662,58,0.0377003,1,2,2
1,6,17,1.80961,48,0.0377003,1,3,3
1,7,18,0.754006,20,0.0377003,1,3,3
1,8,19,0.829406,22,0.0377003,2,3.5,3
1,9,20,2.78982,74,0.0377003,3,3.66667,3
1,10,21,2.11122,56,0.0377003,2,3.5,3
1,11,22,2.86522,76,0.0377003,1,1,1
1,12,23,1.13101,30,0.0377003,1,2,2
1,13,24,1.20641,32,0.0377003,1,1,1
2,3,25,0.829406,22,0.0377003,1,2,2
2,4,26,1.65881,44,0.0377003,1,2,2
2,5,27,1.13101,30,0.0377003,1,2,2
2,6,28,0.904807,24,0.0377003,1,2,2
2,7,29,0.452403,12,0.0377003,1,1,1
2,8,30,0.377003,10,0.0377003,2,3,3
2,9,31,1.28181,34,0.0377003,2,3,3
2,10,32,0.980207,26,0.0377003,1,3,3
2,11,33,1.50801,40,0.0377003,1,1,1
2,12,34,0.603205,16,0.0377003,1,1,1
2,13,35,0.527804,14,0.0377003,2,3,3
3,4,36,4.59943,122,0.0377003,2,2.5,2
3,5,37,2.78982,74,0.0377003,4,4,3
3,6,38,2.63902,70,0.0377003,2,2,2
3,7,39,0.829406,22,0.0377003,1,3,3
3,8,40,2.26202,60,0.0377003,1,1,1
3,9,41,6.33365,168,0.0377003,1,1,1
3,10,42,7.31385,194,0.0377003,2,2,2
3,11,43,2.94062,78,0.0377003,1,1,1
3,12,44,0.904807,24,0.0377003,2,3,3
3,13,45,0.980207,26,0.0377003,2,4,3
4,5,46,5.57964,148,0.0377003,2,3,2
4,6,47,4.75024,126,0.0377003,3,3.33333,3
4,7,48,1.65881,44,0.0377003,1,3,3
4,8,49,2.03582,54,0.0377003,2,2.5,2
4,9,50,6.86145,182,0.0377003,2,2.5,2
4,10,51,5.06714,144,0.0351885,1,1,1
4,11,52,6.48445,172,0.0377003,1,1,1
4,12,53,1.73421,46,0.0377003,1,3,3
4,13,54,1.96041,52,0.0377003,2,3.5,3
5,6,55,3.84543,102,0.0377003,4,3.5,3
5,7,56,1.28181,34,0.0377003,1,1,1
5,8,57,1.28181,34,0.0377003,1,2,2
5,9,58,4.29783,114,0.0377003,1,2,2
5,10,59,3.31762,88,0.0377003,1,1,1
5,11,60,3.84543,102,0.0377003,1,3,3
5,12,61,1.13101,30,0.0377003,2,3,3
5,13,62,1.28181,34,0.0377003,1,1,1
6,7,63,0.980207,26,0.0377003,1,3,3
6,8,64,1.20641,32,0.0377003,1,1,1
6,9,65,4.14703,110,0.0377003,1,1,1
6,10,66,3.24222,86,0.0377003,2,2,2
6,11,67,3.16682,84,0.0377003,2,3,3
6,12,68,0.980207,26,0.0377003,1,1,1
6,13,69,1.05561,28,0.0377003,1,3,3
7,8,70,0.377003,10,0.0377003,2,3.5,3
7,9,71,1.28181,34,0.0377003,3,3.66667,3
7,10,72,0.980207,26,0.0377003,1,2,2
7,11,73,1.43261,38,0.0377003,1,2,2
7,12,74,0.452403,12,0.0377003,1,2,2
7,13,75,0.452403,12,0.0377003,1,2,2
8,9,76,6.33365,168,0.0377003,2,2,2
8,10,77,8.89727,236,0.0377003,1,1,1
8,11,78,1.35721,36,0.0377003,1,2,2
8,12,79,0.452403,12,0.0377003,1,2,2
8,13,80,0.452403,12,0.0377003,2,3.5,3
9,10,81,12.2149,324,0.0377003,1,1,1
9,11,82,4.59943,122,0.0377003,1,2,2
9,12,83,1.35721,36,0.0377003,1,2,2
9,13,84,1.58341,42,0.0377003,2,3.5,3
10,11,85,3.54383,94,0.0377003,4,3.25,2
10,12,86,1.05561,28,0.0377003,3,3.33333,3
10,13,87,1.20641,32,0.0377003,1,2,2
11,12,88,1.50801,40,0.0377003,1,2,2
11,13,89,1.58341,42,0.0377003,1,2,2
12,13,90,0.603205,16,0.0377003,1,2,2
