source,destination,demand_id,allowed_rate_c_,demand_rate,lambda,number_of_paths,average_length,shortest_path_length
0,1,0,2.09597,52,0.0403071,1,1,1
0,2,1,0.725528,18,0.0403071,1,2,2
0,3,2,1.28983,32,0.0403071,2,3.5,3
0,4,3,2.57965,64,0.0403071,2,3.5,3
0,5,4,1.61228,40,0.0403071,1,2,2
0,6,5,1.37044,34,0.0403071,1,2,2
0,7,6,0.564299,14,0.0403071,2,3,3
0,8,7,0.644914,16,0.0403071,1,3,3
0,9,8,2.01536,50,0.0403071,2,3.5,3
0,10,9,1.61228,40,0.0403071,1,3,3
0,11,10,2.09597,52,0.0403071,1,2,2
0,12,11,0.886756,22,0.0403071,1,1,1
0,13,12,0.96737,24,0.0403071,1,1,1
1,2,13,1.04798,26,0.0403071,3,3,2
1,3,14,1.85413,46,0.0403071,1,2,2
1,4,15,3.78887,94,0.0403071,2,3.5,2
1,5,16,2.33781,58,0.0403071,1,2,2
1,6,17,1.93474,48,0.0403071,1,3,3
1,7,18,0.806142,20,0.0403071,1,3,3
1,8,19,0.886756,22,0.0403071,2,3.5,3
1,9,20,2.98273,74,0.0403071,3,3.66667,3
1,10,21,2.2572,56,0.0403071,2,3.5,3
1,11,22,3.06334,76,0.0403071,4,4,1
1,12,23,1.20921,30,0.0403071,1,2,2
1,13,24,1.28983,32,0.0403071,2,1.5,1
2,3,25,0.886756,22,0.0403071,1,2,2
2,4,26,1.77351,44,0.0403071,1,2,2
2,5,27,1.20921,30,0.0403071,1,2,2
2,6,28,0.96737,24,0.0403071,1,2,2
2,7,29,0.483685,12,0.0403071,1,1,1
2,8,30,0.403071,10,0.0403071,1,3,3
2,9,31,1.37044,34,0.0403071,2,3,3
2,10,32,1.04798,26,0.0403071,1,3,3
2,11,33,1.61228,40,0.0403071,1,1,1
2,12,34,0.644914,16,0.0403071,1,1,1
2,13,35,0.564299,14,0.0403071,2,3,3
3,4,36,4.91747,122,0.0403071,1,2,2
3,5,37,2.98273,74,0.0403071,5,4.4,3
3,6,38,2.8215,70,0.0403071,2,2,2
3,7,39,0.886756,22,0.0403071,3,4.33333,3
3,8,40,2.41843,60,0.0403071,1,1,1
3,9,41,6.77159,168,0.0403071,1,1,1
3,10,42,7.81958,194,0.0403071,2,2,2
3,11,43,3.14395,78,0.0403071,1,1,1
3,12,44,0.96737,24,0.0403071,3,3,3
3,13,45,1.04798,26,0.0403071,4,4.25,3
4,5,46,5.96545,148,0.0403071,4,3.75,2
4,6,47,5.07869,126,0.0403071,3,3.33333,3
4,7,48,1.77351,44,0.0403071,1,3,3
4,8,49,2.17658,54,0.0403071,2,2.5,2
4,9,50,7.33589,182,0.0403071,2,2.5,2
4,10,51,5.78609,144,0.0401812,1,1,1
4,11,52,6.93282,172,0.0403071,1,1,1
4,12,53,1.80998,46,0.0393474,2,4,3
4,13,54,1.52267,52,0.0292821,3,3.33333,3
5,6,55,4.11132,102,0.0403071,4,3.5,3
5,7,56,1.37044,34,0.0403071,1,1,1
5,8,57,1.37044,34,0.0403071,3,4,2
5,9,58,4.59501,114,0.0403071,1,2,2
5,10,59,3.54702,88,0.0403071,1,1,1
5,11,60,4.11132,102,0.0403071,1,3,3
5,12,61,1.20921,30,0.0403071,2,3,3
5,13,62,1.37044,34,0.0403071,1,1,1
6,7,63,1.04798,26,0.0403071,1,3,3
6,8,64,1.28983,32,0.0403071,1,1,1
6,9,65,4.43378,110,0.0403071,1,1,1
6,10,66,3.46641,86,0.0403071,2,2,2
6,11,67,3.3858,84,0.0403071,2,3,3
6,12,68,1.04798,26,0.0403071,1,1,1
6,13,69,1.1286,28,0.0403071,1,3,3
7,8,70,0.403071,10,0.0403071,2,3.5,3
7,9,71,1.37044,34,0.0403071,3,3.66667,3
7,10,72,1.04798,26,0.0403071,1,2,2
7,11,73,1.53167,38,0.0403071,1,2,2
7,12,74,0.483685,12,0.0403071,1,2,2
7,13,75,0.483685,12,0.0403071,1,2,2
8,9,76,6.77159,168,0.0403071,2,2,2
8,10,77,9.51248,236,0.0403071,1,1,1
8,11,78,1.45106,36,0.0403071,1,2,2
8,12,79,0.483685,12,0.0403071,1,2,2
8,13,80,0.483685,12,0.0403071,2,3.5,3
9,10,81,13.0595,324,0.0403071,1,1,1
9,11,82,4.91747,122,0.0403071,2,3,2
9,12,83,1.45106,36,0.0403071,1,2,2
9,13,84,1.6929,42,0.0403071,2,3.5,3
10,11,85,2.97697,94,0.0316699,3,3.33333,2
10,12,86,1.1286,28,0.0403071,3,3.33333,3
10,13,87,1.28983,32,0.0403071,1,2,2
11,12,88,1.61228,40,0.0403071,1,2,2
11,13,89,1.6929,42,0.0403071,2,2.5,2
12,13,90,0.644914,16,0.0403071,1,2,2
