source,destination,link_id,used_rate,usage,link_capa
13,5,31,10.8531,0.542656,20
13,1,9,1.29343,0.0646715,20
13,0,5,1.73375,0.0866873,20
12,6,37,15.4214,0.77107,20
12,2,15,7.4785,0.373925,20
12,0,3,4.29997,0.214998,20
11,4,25,12.7073,0.635363,20
11,3,21,8.02202,0.401101,20
11,2,13,9.31889,0.465944,20
11,1,7,4.89852,0.244926,20
10,9,41,13.7393,0.686963,20
10,8,39,5.66219,0.28311,20
10,5,29,8.16649,0.408325,20
10,4,23,1.24183,0.0620915,20
9,10,40,17.0485,0.852425,20
9,6,35,6.49123,0.324561,20
9,3,19,4.4066,0.22033,20
8,10,38,17.2583,0.862917,20
8,6,33,13.3746,0.668731,20
8,3,17,4.8194,0.24097,20
7,5,27,9.06433,0.453216,20
7,2,11,12.5318,0.626591,20
6,12,36,13.667,0.683351,20
6,9,34,14.5373,0.726866,20
6,8,32,6.60819,0.330409,20
5,13,30,6.98314,0.349157,20
5,10,28,16.6735,0.833677,20
5,7,26,11.8645,0.593223,20
4,11,24,19.4255,0.971276,20
4,10,22,20,1,20
3,11,20,16.3123,0.815617,20
3,9,18,15.8892,0.794462,20
3,8,16,14.2415,0.712074,20
2,12,14,11.7028,0.585139,20
2,11,12,15.332,0.766598,20
2,7,10,11.3141,0.565703,20
1,13,8,10.9666,0.548332,20
1,11,6,15.9993,0.799966,20
1,0,1,7.93946,0.396973,20
0,13,4,10.4094,0.520468,20
0,12,2,13.9353,0.696766,20
0,1,0,7.74682,0.387341,20
