source,destination,demand_id,allowed_rate_c_,demand_rate,lambda,number_of_paths,average_length,shortest_path_length
5,4,0,0.960058,4,0.240015,1,2,2
5,13,1,0.960058,4,0.240015,1,2,2
5,14,2,0.960058,4,0.240015,3,4,4
5,12,3,0.960058,4,0.240015,1,3,3
5,1,4,2.88017,12,0.240015,3,2.33333,2
5,2,5,1.92012,8,0.240015,1,1,1
5,0,6,1.92012,8,0.240015,2,1.5,1
5,10,7,0.139934,2,0.0699671,22,6.18182,4
5,15,8,0.960058,4,0.240015,5,4,3
5,16,9,3.3602,14,0.240015,4,2.5,1
5,11,10,0.200518,2,0.100259,28,6.78571,3
5,6,11,0.262497,4,0.0656242,32,6.65625,3
5,8,12,0.554043,4,0.138511,23,5.69565,2
5,9,13,1.07248,6,0.178747,31,6.32258,3
5,7,14,0.685409,4,0.171352,38,6.92105,4
4,13,15,0.480029,2,0.240015,2,2,2
4,14,16,0.480029,2,0.240015,3,4,4
4,12,17,0.480029,2,0.240015,2,3,3
4,1,18,1.44009,6,0.240015,5,3.4,2
4,2,19,1.44009,6,0.240015,1,1,1
4,0,20,1.44009,6,0.240015,1,1,1
4,10,21,0.336628,2,0.168314,21,6.71429,4
4,15,22,0.480029,2,0.240015,2,3,3
4,16,23,0.960058,4,0.240015,4,3.25,2
4,11,24,0.431419,2,0.215709,19,7.15789,3
4,6,25,0.41319,2,0.206595,21,6.47619,4
4,8,26,0.416835,2,0.208418,13,4.84615,3
4,9,27,0.432634,2,0.216317,20,5.95,4
4,7,28,0.440955,2,0.220477,24,6.41667,5
13,14,29,1.92012,8,0.240015,1,2,2
13,12,30,1.92012,8,0.240015,1,1,1
13,1,31,2.40015,10,0.240015,3,2.33333,2
13,2,32,0.960058,4,0.240015,2,2.5,2
13,0,33,1.44009,6,0.240015,2,2,1
13,10,34,0.402252,2,0.201126,28,7.21429,4
13,15,35,1.44009,6,0.240015,1,1,1
13,16,36,1.44009,6,0.240015,6,3.66667,2
13,11,37,0.455724,2,0.227862,22,7.36364,3
13,6,38,0.879851,4,0.219963,18,6.22222,4
13,8,39,0.411974,2,0.205987,15,5.13333,3
13,9,40,0.887142,4,0.221786,23,6.43478,4
13,7,41,0.421696,2,0.210848,24,6.875,5
14,12,42,2.40015,10,0.240015,1,1,1
14,1,43,2.88017,12,0.240015,11,5.63636,2
14,2,44,0.960058,4,0.240015,6,4.66667,4
14,0,45,1.44009,6,0.240015,5,4.4,3
14,10,46,0.357287,2,0.178644,36,8.72222,4
14,15,47,2.88017,12,0.240015,1,1,1
14,16,48,1.44009,6,0.240015,6,5.33333,3
14,11,49,0.455724,2,0.227862,21,8.71429,3
14,6,50,0.896864,4,0.224216,21,7.95238,4
14,8,51,0.787491,4,0.196873,27,6.88889,3
14,9,52,0.821518,4,0.20538,34,8.23529,4
14,7,53,0.357287,2,0.178644,39,8.66667,5
12,1,54,1.92012,8,0.240015,12,5.75,3
12,2,55,0.960058,4,0.240015,5,4.4,3
12,0,56,0.960058,4,0.240015,5,4.2,2
12,10,57,0.280726,2,0.140363,35,8.85714,5
12,15,58,1.44009,6,0.240015,2,2,2
12,16,59,0.960058,4,0.240015,8,4.75,3
12,11,60,0.430203,2,0.215102,26,8.34615,4
12,6,61,0.227254,2,0.113627,27,7.44444,5
12,8,62,0.280726,2,0.140363,19,6.73684,4
12,9,63,0.478814,4,0.119703,32,8.0625,5
12,7,64,0.171352,2,0.0856761,44,8.86364,6
1,2,65,2.88017,12,0.240015,4,2.75,2
1,0,66,3.3602,14,0.240015,2,1.5,1
1,10,67,0.775338,4,0.193835,5,4,2
1,15,68,2.88017,12,0.240015,1,1,1
1,16,69,4.32026,18,0.240015,1,1,1
1,11,70,2.17866,10,0.217866,5,4.6,1
1,6,71,2.40015,10,0.240015,5,3.8,2
1,3,72,9.65103,50,0.193021,5,3.8,3
1,8,73,2.40015,10,0.240015,3,2.33333,1
1,9,74,2.51803,14,0.179859,5,3.4,2
1,7,75,1.33119,8,0.166399,5,3.6,3
2,0,76,2.40015,10,0.240015,1,1,1
2,10,77,0.309892,2,0.154946,13,6,4
2,15,78,0.960058,4,0.240015,1,3,3
2,16,79,1.92012,8,0.240015,3,2.33333,2
2,11,80,0.0522563,2,0.0261282,20,6.65,3
2,6,81,0.335413,4,0.0838532,23,6.52174,4
2,8,82,0.340274,4,0.0850684,14,4.85714,3
2,9,83,0.206595,4,0.0516487,27,6.14815,4
2,7,84,0.257636,4,0.064409,29,6.51724,5
0,10,85,0.04618,2,0.02309,15,5.46667,3
0,15,86,1.44009,6,0.240015,1,2,2
0,16,87,2.40015,10,0.240015,2,1.5,1
0,11,88,0,4,0,18,6.38889,2
0,6,89,0,4,0,15,5.2,3
0,8,90,0,4,0,7,4.14286,2
0,9,91,0,6,0,15,4.86667,3
0,7,92,0,4,0,18,5.38889,4
10,15,93,0.480029,2,0.240015,1,3,3
10,16,94,0.480029,2,0.240015,2,3,3
10,11,95,0.480029,2,0.240015,1,1,1
10,6,96,0.480029,2,0.240015,1,3,3
10,8,97,0.480029,2,0.240015,1,2,2
10,9,98,0.960058,4,0.240015,1,1,1
10,7,99,0.480029,2,0.240015,1,2,2
15,16,100,1.44009,6,0.240015,6,4.33333,2
15,11,101,0.0364579,2,0.018229,18,7.83333,2
15,6,102,0.0674598,4,0.016865,20,6.9,3
15,8,103,0.0218747,4,0.00546869,14,5.78571,2
15,9,104,0.0569315,4,0.0142329,20,6.9,3
15,7,105,0.0656242,4,0.0164061,24,7.45833,4
16,11,106,0.087499,4,0.0218747,5,4.8,2
16,6,107,1.34165,8,0.167706,5,4,2
16,8,108,0.619784,6,0.103297,3,2.66667,1
16,9,109,0.617354,8,0.0771692,5,3.6,2
16,7,110,0.589139,6,0.0981898,5,3.8,3
11,6,111,0.473953,2,0.236976,2,3.5,3
11,8,112,0.466661,2,0.233331,2,2.5,2
11,9,113,0.960058,4,0.240015,1,2,2
11,7,114,0.480029,2,0.240015,1,3,3
6,8,115,1.44009,6,0.240015,1,1,1
6,9,116,1.44009,6,0.240015,1,2,2
6,7,117,1.44009,6,0.240015,1,1,1
8,9,118,1.44009,6,0.240015,2,2,1
8,7,119,0.960058,4,0.240015,2,2,2
9,7,120,1.92012,8,0.240015,1,1,1
