source,destination,demand_id,allowed_rate_c_,demand_rate,lambda,number_of_paths,average_length,shortest_path_length
5,4,0,1.03448,4,0.258621,1,2,2
5,13,1,1.03448,4,0.258621,1,2,2
5,14,2,0,4,0,3,4.66667,4
5,12,3,1.03448,4,0.258621,2,3.5,3
5,1,4,3.10345,12,0.258621,5,2.8,2
5,2,5,2.06897,8,0.258621,1,1,1
5,0,6,2.06897,8,0.258621,3,2,1
5,10,7,0.517241,2,0.258621,22,6.13636,4
5,15,8,1.03448,4,0.258621,5,4,3
5,16,9,3.62069,14,0.258621,6,3,1
5,11,10,0.517241,2,0.258621,34,7.20588,3
5,6,11,1.03448,4,0.258621,36,6.97222,3
5,8,12,1.03448,4,0.258621,26,5.88462,2
5,9,13,1.20869,6,0.201448,39,6.64103,3
5,7,14,0,4,0,41,6.92683,4
4,13,15,0.517241,2,0.258621,2,2,2
4,14,16,0.517241,2,0.258621,2,4,4
4,12,17,0.517241,2,0.258621,2,3,3
4,1,18,1.55172,6,0.258621,5,3.4,2
4,2,19,1.55172,6,0.258621,1,1,1
4,0,20,1.55172,6,0.258621,1,1,1
4,10,21,0.517241,2,0.258621,21,6.80952,4
4,15,22,0.517241,2,0.258621,2,3,3
4,16,23,1.03448,4,0.258621,5,3.6,2
4,11,24,0.517241,2,0.258621,21,7.19048,3
4,6,25,0.517241,2,0.258621,23,7,4
4,8,26,0.517241,2,0.258621,17,5.58824,3
4,9,27,0.517241,2,0.258621,19,6.15789,4
4,7,28,0.517241,2,0.258621,25,6.52,5
13,14,29,2.06897,8,0.258621,2,2,2
13,12,30,2.06897,8,0.258621,1,1,1
13,1,31,2.58621,10,0.258621,7,3.71429,2
13,2,32,1.03448,4,0.258621,3,2.66667,2
13,0,33,1.55172,6,0.258621,3,2.66667,1
13,10,34,0,2,0,28,7.10714,4
13,15,35,1.55172,6,0.258621,2,2,1
13,16,36,1.54184,6,0.256973,5,3.8,2
13,11,37,0,2,0,26,7.42308,3
13,6,38,0,4,0,27,7.03704,4
13,8,39,0,2,0,19,5.73684,3
13,9,40,0,4,0,30,6.7,4
13,7,41,0,2,0,32,7.09375,5
14,12,42,2.58621,10,0.258621,1,1,1
14,1,43,3.10345,12,0.258621,15,5.93333,2
14,2,44,1.03448,4,0.258621,5,4.6,4
14,0,45,0.983225,6,0.163871,6,4.66667,3
14,10,46,0.517241,2,0.258621,44,8.84091,4
14,15,47,3.10345,12,0.258621,1,1,1
14,16,48,1.55172,6,0.258621,7,5.28571,3
14,11,49,0.517241,2,0.258621,32,9.3125,3
14,6,50,1.03448,4,0.258621,27,8.55556,4
14,8,51,0,4,0,33,7.60606,3
14,9,52,0,4,0,47,8.61702,4
14,7,53,0,2,0,51,8.96078,5
12,1,54,2.06897,8,0.258621,13,5.69231,3
12,2,55,0.334369,4,0.0835922,6,4.66667,3
12,0,56,0,4,0,8,5.25,2
12,10,57,0,2,0,54,9.09259,5
12,15,58,1.55172,6,0.258621,2,2,2
