source,destination,link_id,used_rate_c,usage,capacity_c
16,8,42,12.0134,1,12.0134
16,0,37,0,0,11.8182
16,1,29,4.13793,0.348457,11.875
16,5,5,0,0,13.9474
15,1,27,11.875,1,11.875
15,14,23,3.10345,0.162562,19.0909
15,13,17,8.25431,0.654652,12.6087
14,15,22,13.4483,0.704433,19.0909
14,12,20,3.62069,0.229605,15.7692
13,3,18,6.70259,0.351088,19.0909
13,15,16,9.80603,0.77772,12.6087
13,0,14,11.8182,1,11.8182
13,12,12,4.13793,0.262405,15.7692
12,14,21,0.517241,0.0328007,15.7692
12,13,13,5.95611,0.377705,15.7692
11,10,39,9.46121,0.557304,16.9767
11,1,31,0,0,11.875
10,9,40,9.65517,0.733793,13.1579
10,11,38,0.517241,0.0304676,16.9767
9,7,50,7.06897,0.465909,15.1724
9,8,49,1.55172,0.129166,12.0134
9,10,41,0.517241,0.0393103,13.1579
8,9,48,7.75862,0.645829,12.0134
8,6,45,12.3741,0.71456,17.3171
8,16,43,0.517241,0.0430553,12.0134
8,1,33,0,0,11.875
7,9,51,1.55172,0.102273,15.1724
7,6,47,1.03448,0.0597377,17.3171
6,7,46,6.18534,0.357182,17.3171
6,8,44,1.55172,0.0896066,17.3171
5,16,4,13.9474,1,13.9474
5,0,2,5.68966,0.481432,11.8182
5,2,0,3.10345,0.213362,14.5455
4,3,10,2.06897,0.108374,19.0909
4,0,8,7.24138,0.612732,11.8182
4,2,6,1.55172,0.106681,14.5455
3,13,19,2.06897,0.108374,19.0909
3,4,11,0,0,19.0909
2,0,34,7.75862,0.656499,11.8182
2,4,7,1.03448,0.0711207,14.5455
2,5,1,1.01633,0.069873,14.5455
1,8,32,11.875,1,11.875
1,11,30,11.875,1,11.875
1,16,28,7.75862,0.653358,11.875
1,15,26,11.875,1,11.875
1,0,24,6.72414,0.568966,11.8182
0,16,36,11.8182,1,11.8182
0,2,35,5.51724,0.466844,11.8182
0,1,25,10.8405,0.917275,11.8182
0,13,15,4.65517,0.393899,11.8182
0,4,9,0,0,11.8182
0,5,3,0,0,11.8182
