source,destination,demand_id,allowed_rate,demand_rate,lambda,number_of_paths,number_of_reused_paths,average_length,shortest_path_length
5,4,0,0.677345,4,0.169336,1,2,2,1
5,13,1,0.677345,4,0.169336,1,2,2,1
5,14,2,0.677345,4,0.169336,2,4,4,1
5,12,3,0.677345,4,0.169336,1,3,3,1
5,1,4,2.03203,12,0.169336,2,2,2,1
5,2,5,1.35469,8,0.169336,1,1,1,1
5,0,6,1.35469,8,0.169336,1,1,1,1
5,10,7,0.338672,2,0.169336,3,4,4,2
5,15,8,0.677345,4,0.169336,3,3.33333,3,1
5,16,9,2.37071,14,0.169336,1,1,1,1
5,11,10,0.338672,2,0.169336,3,3.66667,3,2
5,6,11,0.677345,4,0.169336,5,4.4,3,3
5,8,12,0.677345,4,0.169336,5,3,2,2
5,9,13,1.01602,6,0.169336,5,4.2,3,4
5,7,14,0.677345,4,0.169336,5,5.8,4,3
4,13,15,0.338672,2,0.169336,1,2,2,1
4,14,16,0.338672,2,0.169336,2,4,4,1
4,12,17,0.338672,2,0.169336,1,3,3,1
4,1,18,1.01602,6,0.169336,2,2.5,2,2
4,2,19,1.01602,6,0.169336,1,1,1,1
4,0,20,1.01602,6,0.169336,1,1,1,1
4,10,21,0.338672,2,0.169336,2,4.5,4,2
4,15,22,0.338672,2,0.169336,1,3,3,1
4,16,23,0.677345,4,0.169336,1,2,2,1
4,11,24,0.338672,2,0.169336,1,3,3,1
4,6,25,0.338672,2,0.169336,3,4.33333,4,3
4,8,26,0.338672,2,0.169336,4,3.75,3,2
4,9,27,0.338672,2,0.169336,5,4.8,4,3
4,7,28,0.338672,2,0.169336,8,5.5,5,4
13,14,29,1.35469,8,0.169336,1,2,2,1
13,12,30,1.35469,8,0.169336,1,1,1,1
13,1,31,1.69336,10,0.169336,3,2.33333,2,3
13,2,32,0.677345,4,0.169336,2,2.5,2,2
13,0,33,1.01602,6,0.169336,1,1,1,1
13,10,34,0.338672,2,0.169336,4,5,4,1
13,15,35,1.01602,6,0.169336,1,1,1,1
13,16,36,1.01602,6,0.169336,2,3,2,2
13,11,37,0.338672,2,0.169336,3,3.66667,3,2
13,6,38,0.677345,4,0.169336,5,5,4,2
13,8,39,0.338672,2,0.169336,5,4,3,4
13,9,40,0.677345,4,0.169336,6,5.33333,4,4
13,7,41,0.338672,2,0.169336,8,6.25,5,4
14,12,42,1.69336,10,0.169336,1,1,1,1
14,1,43,2.03203,12,0.169336,1,2,2,1
14,2,44,0.677345,4,0.169336,3,4.66667,4,2
14,0,45,1.01602,6,0.169336,2,3,3,2
14,10,46,0.338672,2,0.169336,1,4,4,1
14,15,47,2.03203,12,0.169336,1,1,1,1
14,16,48,1.01602,6,0.169336,5,5.4,3,4
14,11,49,0.338672,2,0.169336,1,3,3,1
14,6,50,0.677345,4,0.169336,3,6.33333,4,2
14,8,51,0.677345,4,0.169336,3,5.33333,3,1
14,9,52,0.677345,4,0.169336,6,6.66667,4,5
14,7,53,0.338672,2,0.169336,6,7.5,5,3
12,1,54,1.35469,8,0.169336,2,4,3,2
12,2,55,0.677345,4,0.169336,2,3.5,3,2
12,0,56,0.677345,4,0.169336,2,3,2,2
12,10,57,0.338672,2,0.169336,5,6,5,3
12,15,58,1.01602,6,0.169336,2,2,2,2
12,16,59,0.677345,4,0.169336,3,4.66667,3,3
12,11,60,0.338672,2,0.169336,5,5.4,4,4
12,6,61,0.338672,2,0.169336,4,6.25,5,3
12,8,62,0.338672,2,0.169336,4,5.25,4,4
12,9,63,0.677345,4,0.169336,5,6,5,3
12,7,64,0.338672,2,0.169336,8,6.625,6,4
1,2,65,2.03203,12,0.169336,3,2.66667,2,3
1,0,66,2.37071,14,0.169336,2,1.5,1,2
1,10,67,0.677345,4,0.169336,1,2,2,1
1,15,68,2.03203,12,0.169336,1,1,1,1
1,16,69,3.04805,18,0.169336,1,1,1,1
1,11,70,1.69336,10,0.169336,1,1,1,1
1,6,71,1.69336,10,0.169336,1,2,2,1
1,3,72,8.46681,50,0.169336,3,3.33333,3,3
1,8,73,1.69336,10,0.169336,2,1.5,1,2
1,9,74,2.37071,14,0.169336,3,2.66667,2,3
1,7,75,1.35469,8,0.169336,4,3.5,3,3
2,0,76,1.69336,10,0.169336,1,1,1,1
2,10,77,0.338672,2,0.169336,3,4.66667,4,3
2,15,78,0.677345,4,0.169336,2,3.5,3,1
2,16,79,1.35469,8,0.169336,2,2,2,2
2,11,80,0.338672,2,0.169336,3,3.66667,3,1
2,6,81,0.677345,4,0.169336,2,4,4,2
2,8,82,0.677345,4,0.169336,3,3,3,2
2,9,83,0.677345,4,0.169336,3,4,4,2
2,7,84,0.677345,4,0.169336,6,5.16667,5,4
0,10,85,0.338672,2,0.169336,1,3,3,1
0,15,86,1.01602,6,0.169336,1,2,2,1
0,16,87,1.69336,10,0.169336,1,1,1,1
0,11,88,0.677345,4,0.169336,1,2,2,1
0,6,89,0.677345,4,0.169336,3,3.33333,3,3
0,8,90,0.677345,4,0.169336,3,2.33333,2,2
0,9,91,1.01602,6,0.169336,3,3.33333,3,2
0,7,92,0.677345,4,0.169336,7,4.57143,4,4
10,15,93,0.338672,2,0.169336,1,3,3,1
10,16,94,0.338672,2,0.169336,2,3,3,2
10,11,95,0.338672,2,0.169336,1,1,1,1
10,6,96,0.338672,2,0.169336,1,3,3,1
10,8,97,0.338672,2,0.169336,1,2,2,1
10,9,98,0.677345,4,0.169336,1,1,1,1
10,7,99,0.338672,2,0.169336,1,2,2,1
15,16,100,1.01602,6,0.169336,3,3.66667,2,2
15,11,101,0.338672,2,0.169336,1,2,2,1
15,6,102,0.677345,4,0.169336,1,3,3,1
15,8,103,0.677345,4,0.169336,1,2,2,1
15,9,104,0.677345,4,0.169336,2,3.5,3,1
15,7,105,0.677345,4,0.169336,7,5.85714,4,3
16,11,106,0.677345,4,0.169336,1,2,2,1
16,6,107,1.35469,8,0.169336,1,2,2,1
16,8,108,1.01602,6,0.169336,2,1.5,1,2
16,9,109,1.35469,8,0.169336,3,3,2,3
16,7,110,1.01602,6,0.169336,3,3.66667,3,3
11,6,111,0.338672,2,0.169336,1,4,3,1
11,8,112,0.338672,2,0.169336,2,2.5,2,2
11,9,113,0.677345,4,0.169336,1,2,2,1
11,7,114,0.338672,2,0.169336,1,3,3,1
6,8,115,1.01602,6,0.169336,1,1,1,1
6,9,116,1.01602,6,0.169336,1,2,2,1
6,7,117,1.01602,6,0.169336,1,1,1,1
8,9,118,1.01602,6,0.169336,1,1,1,1
8,7,119,0.677345,4,0.169336,2,2,2,2
9,7,120,1.35469,8,0.169336,1,1,1,1
