@pair(source-destination-demand)
5,4,4.0
5,13,4.0
5,14,4.0
5,12,4.0
5,1,12.0
5,2,8.0
5,0,8.0
5,10,2.0
5,15,4.0
5,16,14.0
5,11,2.0
5,6,4.0
5,8,4.0
5,9,6.0
5,7,4.0
4,13,2.0
4,14,2.0
4,12,2.0
4,1,6.0
4,2,6.0
4,0,6.0
4,10,2.0
4,15,2.0
4,16,4.0
4,11,2.0
4,6,2.0
4,8,2.0
4,9,2.0
4,7,2.0
13,14,8.0
13,12,8.0
13,1,10.0
13,2,4.0
13,0,6.0
13,10,2.0
13,15,6.0
13,16,6.0
13,11,2.0
13,6,4.0
13,8,2.0
13,9,4.0
13,7,2.0
14,12,10.0
14,1,12.0
14,2,4.0
14,0,6.0
14,10,2.0
14,15,12.0
14,16,6.0
14,11,2.0
14,6,4.0
14,8,4.0
14,9,4.0
14,7,2.0
12,1,8.0
12,2,4.0
12,0,4.0
12,10,2.0
12,15,6.0
12,16,4.0
12,11,2.0
12,6,2.0
12,8,2.0
12,9,4.0
12,7,2.0
1,2,12.0
1,0,14.0
1,10,4.0
1,15,12.0
1,16,18.0
1,11,10.0
1,6,10.0
1,3,50.0
1,8,10.0
1,9,14.0
1,7,8.0
2,0,10.0
2,10,2.0
2,15,4.0
2,16,8.0
2,11,2.0
2,6,4.0
2,8,4.0
2,9,4.0
2,7,4.0
0,10,2.0
0,15,6.0
0,16,10.0
0,11,4.0
0,6,4.0
0,8,4.0
0,9,6.0
0,7,4.0
10,15,2.0
10,16,2.0
10,11,2.0
10,6,2.0
10,8,2.0
10,9,4.0
10,7,2.0
15,16,6.0
15,11,2.0
15,6,4.0
15,8,4.0
15,9,4.0
15,7,4.0
16,11,4.0
16,6,8.0
16,8,6.0
16,9,8.0
16,7,6.0
11,6,2.0
11,8,2.0
11,9,4.0
11,7,2.0
6,8,6.0
6,9,6.0
6,7,6.0
8,9,6.0
8,7,4.0
9,7,8.0
