source,destination,demand_id,allowed_rate,demand_rate,lambda,number_of_paths,number_of_reused_paths,average_length,shortest_path_length
0,1,0,1,2,0.5,10,2.4,1,9
0,4,1,1.5,3,0.5,11,2.54545,2,10
0,5,2,1.5,3,0.5,21,2.90476,2,16
0,7,3,2,4,0.5,15,2.66667,1,14
1,2,4,0.5,1,0.5,4,1.75,1,4
4,5,5,1,2,0.5,6,2.16667,1,5
4,6,6,1,2,0.5,19,3.05263,1,16
3,4,7,0.5,1,0.5,3,1.66667,1,3
3,9,8,0.5,1,0.5,14,2.71429,1,10
0,10,9,0.5,1,0.5,7,2,1,7
10,5,10,1.5,3,0.5,7,2.14286,1,6
10,6,11,1,2,0.5,16,2.8125,1,13
0,6,12,0.5,1,0.5,38,3.39474,1,21
6,8,13,2,4,0.5,3,1.66667,1,3
2,9,14,2.5,5,0.5,17,2.88235,1,13
1,9,15,1,2,0.5,14,2.71429,1,11
3,8,16,0.5,1,0.5,8,2.5,1,8
7,9,17,1.5,3,0.5,12,2.41667,1,11
2,3,18,0.5,1,0.5,7,2.14286,2,5
2,6,19,1.5,3,0.5,20,2.75,2,15
10,8,20,2.5,5,0.5,14,2.78571,1,11
6,7,21,1.5,3,0.5,7,2.14286,1,6
