source,destination,demand_id,allowed_rate_c_,demand_rate,lambda,number_of_paths,average_length,shortest_path_length
0,1,0,0.722514,2,0.361257,5,2.2,1
0,4,1,0.935755,3,0.311918,13,2.61538,2
0,5,2,0.926726,3,0.308909,13,2.76923,2
0,7,3,1.01598,4,0.253996,14,2.71429,1
1,2,4,0.367681,1,0.367681,2,1.5,1
4,5,5,0.735363,2,0.367681,4,1.75,1
4,6,6,0.735363,2,0.367681,4,2,1
3,4,7,0.367681,1,0.367681,1,1,1
3,9,8,0.367681,1,0.367681,5,1.8,1
0,10,9,0.213666,1,0.213666,4,1.75,1
10,5,10,1.10304,3,0.367681,5,1.8,1
10,6,11,0.735363,2,0.367681,4,2,1
0,6,12,0.0665422,1,0.0665422,4,2.25,1
6,8,13,1.27542,4,0.318855,4,1.75,1
2,9,14,1.56027,5,0.312054,16,2.6875,1
1,9,15,0.693989,2,0.346995,5,2.2,1
3,8,16,0.367681,1,0.367681,2,1.5,1
7,9,17,0.735726,3,0.245242,7,2.14286,1
2,3,18,0.367681,1,0.367681,5,2.2,2
2,6,19,0.858871,3,0.28629,12,2.66667,2
10,8,20,1.25986,5,0.251972,9,2.44444,1
6,7,21,1.10304,3,0.367681,6,2.16667,1
