source,destination,link_id,used_rate_c,usage,capacity_c
10,8,76,0.63287,0.975675,0.648649
10,5,74,0.501022,0.762425,0.657143
10,2,64,0.316435,0.508557,0.622222
10,3,50,0.501022,0.812002,0.617021
10,7,48,0.501022,0.839949,0.596491
10,6,46,0.580131,0.947548,0.612245
10,1,45,0.474653,0.748491,0.634146
10,0,43,0.105478,0.179598,0.587302
9,5,69,0.316435,0.481532,0.657143
9,2,61,0,0,0.622222
9,1,59,0.0527392,0.0831657,0.634146
9,0,57,0,0,0.587302
9,6,55,0.0263696,0.0430703,0.612245
9,3,41,0.0527392,0.0854739,0.617021
9,7,39,0.158218,0.265247,0.596491
9,8,36,0.421914,0.65045,0.648649
8,10,77,0.0263696,0.0406531,0.648649
8,6,71,0.184587,0.301492,0.612245
8,9,37,0.369174,0.569144,0.648649
8,4,35,0.237326,0.387633,0.612245
8,2,29,0,0,0.622222
8,3,21,0.158218,0.256422,0.617021
8,0,7,0,0,0.587302
7,0,73,0,0,0.587302
7,10,49,0,0,0.596491
7,9,38,0.553762,0.928365,0.596491
7,4,33,0.263696,0.430703,0.612245
7,2,27,0.0263696,0.0423797,0.622222
7,5,23,0.369174,0.561787,0.657143
7,3,19,0.263696,0.427369,0.617021
7,1,17,0.131848,0.207914,0.634146
7,6,1,0.474653,0.775266,0.612245
6,4,81,0.448283,0.732196,0.612245
6,8,70,0.580131,0.947548,0.612245
6,9,54,0.501022,0.818337,0.612245
6,3,52,0.421914,0.683791,0.617021
6,10,47,0.0791088,0.129211,0.612245
6,0,5,0,0,0.587302
6,7,0,0.448283,0.732196,0.612245
5,3,83,0,0,0.617021
5,10,75,0,0,0.657143
5,9,68,0.553762,0.842681,0.657143
5,4,31,0.0263696,0.0430703,0.612245
5,2,25,0,0,0.622222
5,7,22,0,0,0.657143
5,1,15,0,0,0.634146
4,6,80,0.448283,0.732196,0.612245
4,3,79,0.316435,0.512843,0.617021
4,2,67,0,0,0.622222
4,8,34,0.527392,0.861407,0.612245
4,7,32,0.290066,0.473774,0.612245
4,5,30,0.421914,0.689126,0.612245
4,1,13,0.105478,0.166331,0.634146
3,5,82,0.369174,0.598317,0.617021
3,4,78,0.290066,0.470106,0.617021
3,6,53,0.448283,0.726528,0.617021
3,10,51,0,0,0.617021
3,9,40,0.501022,0.812002,0.617021
3,8,20,0.527392,0.854739,0.617021
3,7,18,0.369174,0.598317,0.617021
3,1,11,0.131848,0.207914,0.634146
2,4,66,0.501022,0.805215,0.622222
2,10,65,0.316435,0.508557,0.622222
2,9,60,0.606501,0.974733,0.622222
2,8,28,0.606501,0.974733,0.622222
2,7,26,0.501022,0.805215,0.622222
2,5,24,0.501022,0.805215,0.622222
2,1,9,0.448283,0.706908,0.634146
2,0,3,0.00717038,0.012209,0.587302
1,0,63,0,0,0.587302
1,9,58,0.527392,0.831657,0.634146
1,10,44,0,0,0.634146
1,7,16,0.323606,0.510301,0.634146
1,5,14,0.421914,0.665325,0.634146
1,4,12,0.342805,0.540577,0.634146
1,3,10,0.342805,0.540577,0.634146
1,2,8,0.263696,0.415828,0.634146
0,7,72,0.587302,1,0.587302
0,1,62,0.587302,1,0.587302
0,9,56,0.587302,1,0.587302
0,10,42,0.580131,0.987791,0.587302
0,8,6,0.580131,0.987791,0.587302
0,6,4,0.587302,1,0.587302
0,2,2,0.580131,0.987791,0.587302
