source,destination,link_id,used_rate_c,usage,capacity_c
11,8,26,18080.6,0.452016,40000
11,1,6,34266,0.871095,39336.7
10,9,28,6819.51,0.170488,40000
10,3,16,10956.8,0.273919,40000
9,10,29,3213.65,0.0803414,40000
9,7,24,17686.4,0.442161,40000
9,3,14,16017.1,0.400428,40000
8,11,27,29055.2,0.726379,40000
8,2,10,22114.6,0.552864,40000
7,9,25,18971.6,0.47429,40000
7,4,20,33925.4,0.848135,40000
6,5,22,29037.2,0.739301,39276.6
6,4,18,23226.6,0.591361,39276.6
6,3,12,20399.4,0.519377,39276.6
5,6,23,39276.6,1,39276.6
5,2,8,26698,0.66745,40000
5,1,4,18162.5,0.461718,39336.7
4,7,21,25648.4,0.641211,40000
4,6,19,7182.43,0.182868,39276.6
4,1,2,26675.2,0.678126,39336.7
3,10,17,3829.28,0.0957319,40000
3,9,15,14122.6,0.353066,40000
3,6,13,29351.5,0.747303,39276.6
2,8,11,23037.6,0.57594,40000
2,5,9,38963.1,0.974078,40000
1,11,7,24857.1,0.631905,39336.7
1,5,5,14500.3,0.368621,39336.7
1,4,3,39166.8,0.995682,39336.7
1,0,0,1063.43,0.027034,39336.7
0,1,1,1059.53,0.0269349,39336.7
