source,destination,link_id,used_rate_c,usage,capacity_c
11,8,26,18873.6,0.47184,40000
11,1,6,31695.4,0.876886,36145.5
10,9,28,13004.2,0.34105,38130.1
10,3,16,15211,0.411232,36988.8
9,10,29,10833,0.284108,38130.1
9,7,24,24110.4,0.632319,38130.1
9,3,14,15341.6,0.414762,36988.8
8,11,27,26681.8,0.667045,40000
8,2,10,23410.1,0.585252,40000
7,9,25,26144.7,0.685671,38130.1
7,4,20,31739.9,0.850798,37306.1
6,5,22,28326.1,0.754056,37565
6,4,18,24119.7,0.646535,37306.1
6,3,12,21948.6,0.593384,36988.8
5,6,23,37565,1,37565
5,2,8,26553.6,0.706869,37565
5,1,4,24864.3,0.687896,36145.5
4,7,21,19073.8,0.511279,37306.1
4,6,19,7896.87,0.211678,37306.1
4,1,2,27889.3,0.771585,36145.5
3,10,17,6551.92,0.177132,36988.8
3,9,15,14159.7,0.38281,36988.8
3,6,13,32108.2,0.868053,36988.8
2,8,11,21465.2,0.53663,40000
2,5,9,36753.7,0.978401,37565
1,11,7,25466.9,0.704567,36145.5
1,5,5,22252,0.615623,36145.5
1,4,3,36145.5,1,36145.5
1,0,0,1073.03,0.0296864,36145.5
0,1,1,1069.1,0.0295776,36145.5
