source,destination,link_id,used_rate_c,usage,capacity_c
11,8,26,16549.1,0.413727,40000
11,1,6,34088.1,0.893013,38172
10,9,28,10017.9,0.250448,40000
10,3,16,13729.6,0.34324,40000
9,10,29,5166.43,0.129161,40000
9,7,24,19404.3,0.485106,40000
9,3,14,15433.3,0.385832,40000
8,11,27,28875.7,0.721892,40000
8,2,10,19601.7,0.490041,40000
7,9,25,20587.5,0.514688,40000
7,4,20,31800.7,0.795018,40000
6,5,22,29126.8,0.750109,38830.1
6,4,18,20405.6,0.525508,38830.1
6,3,12,22257.2,0.573193,38830.1
5,6,23,38830.1,1,38830.1
5,2,8,28243.2,0.706081,40000
5,1,4,18260.2,0.478366,38172
4,7,21,22339.5,0.558487,40000
4,6,19,4612.18,0.118778,38830.1
4,1,2,26602.7,0.696915,38172
3,10,17,7844.49,0.196112,40000
3,9,15,12396,0.309899,40000
3,6,13,31495.5,0.811111,38830.1
2,8,11,22259.4,0.556486,40000
2,5,9,37698.2,0.942454,40000
1,11,7,23327.6,0.611117,38172
1,5,5,16871.7,0.441992,38172
1,4,3,38172,1,38172
1,0,0,1063.75,0.0278673,38172
0,1,1,1059.85,0.0277652,38172
