source,destination,link_id,used_rate,usage,link_capa
11,8,26,14083.1,0.352077,40000
11,1,6,34125.4,0.853135,40000
10,9,28,5757.99,0.14395,40000
10,3,16,9188.7,0.229718,40000
9,10,29,1250.52,0.0312629,40000
9,7,24,15276.7,0.381917,40000
9,3,14,17252.9,0.431322,40000
8,11,27,28997.2,0.72493,40000
8,2,10,17182.6,0.429564,40000
7,9,25,18542.5,0.463563,40000
7,4,20,33491.6,0.837291,40000
6,5,22,29868,0.746701,40000
6,4,18,22675.9,0.566897,40000
6,3,12,18349.8,0.458745,40000
5,6,23,37911,0.947774,40000
5,2,8,29985.2,0.74963,40000
5,1,4,12847.8,0.321196,40000
4,7,21,27679.4,0.691986,40000
4,6,19,7298.65,0.182466,40000
4,1,2,24960.6,0.624015,40000
3,10,17,3133.09,0.0783272,40000
3,9,15,12428.6,0.310715,40000
3,6,13,28781.5,0.719538,40000
2,8,11,21825.1,0.545629,40000
2,5,9,38654,0.96635,40000
1,11,7,20752,0.5188,40000
1,5,5,10611.6,0.26529,40000
1,4,3,40000,1,40000
1,0,0,1046.56,0.026164,40000
0,1,1,1042.72,0.0260681,40000
