source,destination,demand_id,allowed_rate,demand_rate,lambda,number_of_paths,average_length,shortest_path_length,number_of_reused_paths,
5,10,0,229.417,3580,0.0640831,1,3,3,1
2,0,1,177.51,2770,0.0640831,2,3.5,3,2
4,10,2,111.825,1745,0.0640831,2,3,3,2
7,6,3,177.254,2766,0.0640831,2,2.5,2,2
7,8,4,767.01,11969,0.0640831,1,4,4,1
4,7,5,1053.33,16437,0.0640831,1,1,1,1
5,2,6,1742.23,27187,0.0640831,1,1,1,1
7,10,7,620.581,9684,0.0640831,1,2,2,1
7,9,8,1467.89,22906,0.0640831,1,1,1,1
3,0,9,105.224,1642,0.0640831,2,4,4,2
4,0,10,53.3171,832,0.0640831,1,2,2,1
0,6,11,40.3723,630,0.0640831,2,3,3,2
2,3,12,2009.84,31363,0.0640831,2,4.5,3,2
6,8,13,244.99,3823,0.0640831,3,3.66667,3,2
4,5,14,213.845,3337,0.0640831,2,2,2,1
3,5,15,493.055,7694,0.0640831,1,2,2,1
11,8,16,2567.74,40069,0.0640831,1,1,1,1
6,11,17,288.822,4507,0.0640831,2,3,3,2
9,8,18,349.061,5447,0.0640831,4,5.5,5,2
11,3,19,1029.3,16062,0.0640831,2,4,4,2
6,10,20,124.706,1946,0.0640831,1,2,2,1
3,6,21,266.906,4165,0.0640831,1,1,1,1
5,8,22,1198.03,18695,0.0640831,2,2.5,2,2
0,5,23,50.5616,789,0.0640831,1,2,2,1
8,9,24,331.245,5169,0.0640831,2,5,5,2
1,8,25,562.842,8783,0.0640831,1,2,2,1
0,9,26,14.9314,233,0.0640831,1,4,4,1
9,3,27,328.618,5128,0.0640831,1,1,1,1
11,6,28,649.162,10130,0.0640831,2,3,3,2
1,11,29,2380.69,37150,0.0640831,1,1,1,1
6,7,30,178.343,2783,0.0640831,2,2.5,2,2
6,4,31,185.392,2893,0.0640831,1,1,1,1
8,7,32,2189.53,34167,0.0640831,1,4,4,1
8,2,33,7839.09,122327,0.0640831,1,1,1,1
10,4,34,496.9,7754,0.0640831,2,3,3,1
6,3,35,253.897,3962,0.0640831,1,1,1,1
5,6,36,310.226,4841,0.0640831,1,1,1,1
0,11,37,354.892,5538,0.0640831,1,2,2,1
2,10,38,325.67,5082,0.0640831,2,5.5,4,1
2,8,39,1530.43,23882,0.0640831,1,1,1,1
10,8,40,825.967,12889,0.0640831,3,5.66667,5,3
6,9,41,77.7328,1213,0.0640831,1,2,2,1
8,6,42,441.789,6894,0.0640831,3,3.66667,3,2
10,3,43,478.637,7469,0.0640831,1,1,1,1
9,2,44,446.082,6961,0.0640831,1,4,4,1
9,0,45,41.3977,646,0.0640831,1,4,4,1
10,2,46,1561.77,24371,0.0640831,1,4,4,1
5,11,47,854.996,13342,0.0640831,1,2,2,1
11,7,48,2827.28,44119,0.0640831,2,5,3,1
7,0,49,85.6791,1337,0.0640831,1,3,3,1
7,5,50,762.973,11906,0.0640831,2,3.5,3,2
5,3,51,690.239,10771,0.0640831,1,2,2,1
11,5,52,644.355,10055,0.0640831,1,2,2,1
9,4,53,184.752,2883,0.0640831,1,2,2,1
1,4,54,3592.95,56067,0.0640831,1,1,1,1
8,1,55,1152.92,17991,0.0640831,1,2,2,1
4,3,56,93.1768,1454,0.0640831,1,2,2,1
0,2,57,200.452,3128,0.0640831,2,3.5,3,2
1,7,58,4422.76,69016,0.0640831,2,4,2,2
7,4,59,10354.6,161581,0.0640831,1,1,1,1
3,11,60,659.415,10290,0.0640831,2,4,4,2
2,1,61,2354.22,36737,0.0640831,2,2.5,2,2
5,0,62,127.653,1992,0.0640831,1,2,2,1
6,1,63,128.23,2001,0.0640831,2,2,2,2
4,11,64,967.334,15095,0.0640831,1,2,2,1
11,10,65,508.179,7930,0.0640831,1,5,5,1
11,1,66,1634.31,25503,0.0640831,1,1,1,1
1,2,67,393.598,6142,0.0640831,2,2.5,2,2
5,7,68,1433.28,22366,0.0640831,2,3.5,3,2
4,1,69,1671.86,26089,0.0640831,1,1,1,1
9,7,70,614.493,9589,0.0640831,1,1,1,1
8,0,71,68.9534,1076,0.0640831,1,3,3,1
1,5,72,582.772,9094,0.0640831,1,1,1,1
3,2,73,897.932,14012,0.0640831,1,3,3,1
2,5,74,927.346,14471,0.0640831,2,2.5,1,1
11,4,75,1716.08,26779,0.0640831,1,2,2,1
10,9,76,1675.32,26143,0.0640831,1,1,1,1
8,10,77,556.626,8686,0.0640831,2,5.5,5,2
7,2,78,27233.3,424969,0.0640831,4,4.5,4,2
10,11,79,1036.74,16178,0.0640831,2,5,5,2
3,1,80,219.42,3424,0.0640831,2,3,3,2
9,11,81,253.897,3962,0.0640831,2,4.5,4,2
9,5,82,213.909,3338,0.0640831,1,3,3,1
3,7,83,490.364,7652,0.0640831,2,2.5,2,1
10,6,84,866.211,13517,0.0640831,1,2,2,1
11,9,85,397.764,6207,0.0640831,3,5,4,2
1,10,86,166.872,2604,0.0640831,1,4,4,1
1,0,87,137.522,2146,0.0640831,1,1,1,1
7,3,88,413.913,6459,0.0640831,2,2.5,2,1
2,6,89,2161.78,33734,0.0640831,2,3.5,2,1
2,4,90,21126.5,329673,0.0640831,3,3.33333,3,2
10,1,91,2649.13,41339,0.0640831,2,4,4,2
0,7,92,65.1084,1016,0.0640831,2,4,3,1
11,0,93,127.013,1982,0.0640831,1,2,2,1
2,9,94,230.827,3602,0.0640831,2,5,4,1
10,0,95,59.7254,932,0.0640831,2,5,5,2
0,4,96,112.402,1754,0.0640831,2,3,2,1
5,1,97,513.69,8016,0.0640831,1,1,1,1
1,9,98,139.317,2174,0.0640831,2,3.5,3,2
0,10,99,15.9567,249,0.0640831,2,5,5,2
3,4,100,490.171,7649,0.0640831,1,2,2,1
6,5,101,243.516,3800,0.0640831,1,1,1,1
0,1,102,73.0547,1140,0.0640831,1,1,1,1
2,11,103,1403.16,21896,0.0640831,1,2,2,1
9,6,104,128.551,2006,0.0640831,1,2,2,1
3,9,105,1413.03,22050,0.0640831,2,1.5,1,1
4,9,106,40.3723,630,0.0640831,1,2,2,1
4,8,107,438.328,6840,0.0640831,1,3,3,1
4,2,108,827.505,12913,0.0640831,3,3.33333,3,2
5,4,109,942.149,14702,0.0640831,2,2,2,2
4,6,110,129.832,2026,0.0640831,1,1,1,1
7,1,111,2850.67,44484,0.0640831,2,4,2,1
