source,destination,demand_id,allowed_rate_c_,demand_rate,lambda,number_of_paths,average_length,shortest_path_length
5,10,0,236.095,3580,0.0659484,1,3,3
2,0,1,182.677,2770,0.0659484,2,3.5,3
4,10,2,115.08,1745,0.0659484,2,3,3
7,6,3,182.413,2766,0.0659484,3,3,2
7,8,4,789.336,11969,0.0659484,2,5,4
4,7,5,1083.99,16437,0.0659484,2,2.5,1
5,2,6,1792.94,27187,0.0659484,1,1,1
7,10,7,638.644,9684,0.0659484,1,2,2
7,9,8,1510.61,22906,0.0659484,1,1,1
3,0,9,108.287,1642,0.0659484,2,4,4
4,0,10,54.8691,832,0.0659484,1,2,2
0,6,11,41.5475,630,0.0659484,2,3,3
2,3,12,2068.34,31363,0.0659484,2,4.5,3
6,8,13,252.121,3823,0.0659484,3,3.66667,3
4,5,14,220.07,3337,0.0659484,2,2,2
3,5,15,507.407,7694,0.0659484,1,2,2
11,8,16,2642.49,40069,0.0659484,1,1,1
6,11,17,297.229,4507,0.0659484,2,3,3
9,8,18,359.221,5447,0.0659484,5,5.8,5
11,3,19,1059.26,16062,0.0659484,2,4,4
6,10,20,128.336,1946,0.0659484,1,2,2
3,6,21,274.675,4165,0.0659484,1,1,1
5,8,22,1232.91,18695,0.0659484,2,2.5,2
0,5,23,52.0333,789,0.0659484,1,2,2
8,9,24,340.887,5169,0.0659484,5,5.8,5
1,8,25,579.225,8783,0.0659484,1,2,2
0,9,26,15.366,233,0.0659484,4,5,4
9,3,27,338.183,5128,0.0659484,2,1.5,1
11,6,28,668.057,10130,0.0659484,2,3,3
1,11,29,2449.98,37150,0.0659484,1,1,1
6,7,30,183.534,2783,0.0659484,3,3,2
6,4,31,190.789,2893,0.0659484,1,1,1
8,7,32,2253.26,34167,0.0659484,3,5.66667,4
8,2,33,8067.27,122327,0.0659484,1,1,1
10,4,34,511.364,7754,0.0659484,2,3,3
6,3,35,261.288,3962,0.0659484,1,1,1
5,6,36,319.256,4841,0.0659484,1,1,1
0,11,37,365.222,5538,0.0659484,1,2,2
2,10,38,335.15,5082,0.0659484,2,5.5,4
2,8,39,1574.98,23882,0.0659484,1,1,1
10,8,40,850.009,12889,0.0659484,3,5.66667,5
