source,destination,demand_id,allowed_rate_c_,demand_rate,lambda,number_of_paths,average_length,shortest_path_length
5,10,0,233.792,3580,0.065305,1,3,3
2,0,1,180.895,2770,0.065305,2,3.5,3
4,10,2,113.957,1745,0.065305,2,3,3
7,6,3,180.634,2766,0.065305,3,3,2
7,8,4,781.636,11969,0.065305,2,5,4
4,7,5,1073.42,16437,0.065305,1,1,1
5,2,6,1775.45,27187,0.065305,1,1,1
7,10,7,632.414,9684,0.065305,1,2,2
7,9,8,1495.88,22906,0.065305,1,1,1
3,0,9,107.231,1642,0.065305,2,4,4
4,0,10,54.3338,832,0.065305,1,2,2
0,6,11,41.1422,630,0.065305,2,3,3
2,3,12,2048.16,31363,0.065305,2,4.5,3
6,8,13,249.661,3823,0.065305,3,3.66667,3
4,5,14,217.923,3337,0.065305,2,2,2
3,5,15,502.457,7694,0.065305,1,2,2
11,8,16,2616.71,40069,0.065305,1,1,1
6,11,17,294.33,4507,0.065305,2,3,3
9,8,18,355.716,5447,0.065305,4,5.75,5
11,3,19,1048.93,16062,0.065305,2,4,4
6,10,20,127.084,1946,0.065305,1,2,2
3,6,21,271.995,4165,0.065305,1,1,1
5,8,22,1220.88,18695,0.065305,2,2.5,2
0,5,23,51.5257,789,0.065305,1,2,2
8,9,24,337.562,5169,0.065305,4,5.75,5
1,8,25,573.574,8783,0.065305,1,2,2
0,9,26,15.2161,233,0.065305,3,5,4
9,3,27,334.884,5128,0.065305,2,1.5,1
11,6,28,661.54,10130,0.065305,2,3,3
1,11,29,2426.08,37150,0.065305,1,1,1
6,7,30,181.744,2783,0.065305,2,2.5,2
6,4,31,188.927,2893,0.065305,1,1,1
8,7,32,2231.28,34167,0.065305,3,5.66667,4
8,2,33,7988.57,122327,0.065305,1,1,1
10,4,34,506.375,7754,0.065305,2,3,3
6,3,35,258.738,3962,0.065305,1,1,1
5,6,36,316.142,4841,0.065305,1,1,1
0,11,37,361.659,5538,0.065305,1,2,2
2,10,38,331.88,5082,0.065305,2,5.5,4
2,8,39,1559.61,23882,0.065305,1,1,1
10,8,40,841.716,12889,0.065305,3,5.66667,5
6,9,41,79.215,1213,0.065305,2,2.5,2
8,6,42,450.213,6894,0.065305,3,3.66667,3
