source,destination,link_id,used_rate_c,usage,capacity_c
11,8,26,17772.5,0.444311,40000
11,1,6,33061.4,0.897009,36857.4
10,9,28,10873.8,0.273291,39788.3
10,3,16,14101.1,0.370217,38088.7
9,10,29,6213.63,0.156167,39788.3
9,7,24,20254.8,0.509063,39788.3
9,3,14,15305.4,0.401836,38088.7
8,11,27,27839.4,0.695985,40000
8,2,10,20942.7,0.523567,40000
7,9,25,21063,0.529378,39788.3
7,4,20,31764.9,0.815816,38936.3
6,5,22,28608.3,0.739672,38677
6,4,18,21228.5,0.54521,38936.3
6,3,12,22769.5,0.597804,38088.7
5,6,23,38677,1,38677
5,2,8,27102.2,0.700731,38677
5,1,4,22669.9,0.61507,36857.4
4,7,21,20299.8,0.521359,38936.3
4,6,19,5435.64,0.139603,38936.3
4,1,2,27223.6,0.73862,36857.4
3,10,17,8004.85,0.210163,38088.7
3,9,15,12840,0.337107,38088.7
3,6,13,31647.7,0.830897,38088.7
2,8,11,21323.1,0.533077,40000
2,5,9,37247.6,0.96304,38677
1,11,7,24563.4,0.666444,36857.4
1,5,5,20953.4,0.568499,36857.4
1,4,3,36857.4,1,36857.4
1,0,0,1065.71,0.0289143,36857.4
0,1,1,1061.8,0.0288084,36857.4
