source,destination,link_id,used_rate,usage,link_capa
11,8,26,16290.6,0.407266,40000
11,1,6,34578.7,0.864468,40000
10,9,28,8029.72,0.200743,40000
10,3,16,12572.6,0.314315,40000
9,10,29,3721.76,0.093044,40000
9,7,24,17922.7,0.448069,40000
9,3,14,15247.3,0.381183,40000
8,11,27,29355.9,0.733896,40000
8,2,10,19508.9,0.487722,40000
7,9,25,18697.3,0.467433,40000
7,4,20,33219.8,0.830495,40000
6,5,22,28755.9,0.718899,40000
6,4,18,21229.4,0.530735,40000
6,3,12,22130.3,0.553257,40000
5,6,23,40000,1,40000
5,2,8,28591.3,0.714781,40000
5,1,4,15117.5,0.377937,40000
4,7,21,24748.8,0.618719,40000
4,6,19,5067.19,0.12668,40000
4,1,2,27085,0.677125,40000
3,10,17,6122.44,0.153061,40000
3,9,15,13168.2,0.329206,40000
3,6,13,30203,0.755076,40000
2,8,11,22112.9,0.552822,40000
2,5,9,39544.4,0.988609,40000
1,11,7,23082.7,0.577067,40000
1,5,5,13768.3,0.344207,40000
1,4,3,39349.4,0.983735,40000
1,0,0,1065.88,0.026647,40000
0,1,1,1061.97,0.0265494,40000
