source,destination,demand_id,allowed_rate,demand_rate,lambda,number_of_paths,average_length,shortest_path_length,number_of_reused_paths,
5,10,0,233.315,3580,0.0651716,1,3,3,1
2,0,1,180.525,2770,0.0651716,2,3.5,3,2
4,10,2,113.725,1745,0.0651716,2,3,3,1
7,6,3,180.265,2766,0.0651716,3,3,2,2
7,8,4,780.039,11969,0.0651716,2,5,4,1
4,7,5,1071.23,16437,0.0651716,1,1,1,1
5,2,6,1771.82,27187,0.0651716,1,1,1,1
7,10,7,631.122,9684,0.0651716,1,2,2,1
7,9,8,1492.82,22906,0.0651716,1,1,1,1
3,0,9,107.012,1642,0.0651716,2,4,4,2
4,0,10,54.2228,832,0.0651716,1,2,2,1
0,6,11,41.0581,630,0.0651716,2,3,3,2
2,3,12,2043.98,31363,0.0651716,2,4.5,3,2
6,8,13,249.151,3823,0.0651716,3,3.66667,3,3
4,5,14,217.478,3337,0.0651716,2,2,2,2
3,5,15,501.431,7694,0.0651716,1,2,2,1
11,8,16,2611.36,40069,0.0651716,1,1,1,1
6,11,17,293.729,4507,0.0651716,2,3,3,2
9,8,18,354.99,5447,0.0651716,4,5.75,5,4
11,3,19,1046.79,16062,0.0651716,2,4,4,2
6,10,20,126.824,1946,0.0651716,1,2,2,1
3,6,21,271.44,4165,0.0651716,1,1,1,1
5,8,22,1218.38,18695,0.0651716,2,2.5,2,2
0,5,23,51.4204,789,0.0651716,1,2,2,1
8,9,24,336.872,5169,0.0651716,4,5.75,5,3
1,8,25,572.403,8783,0.0651716,1,2,2,1
0,9,26,15.185,233,0.0651716,3,5,4,3
9,3,27,334.2,5128,0.0651716,2,1.5,1,2
11,6,28,660.189,10130,0.0651716,2,3,3,2
1,11,29,2421.13,37150,0.0651716,1,1,1,1
6,7,30,181.373,2783,0.0651716,3,3,2,2
6,4,31,188.542,2893,0.0651716,1,1,1,1
8,7,32,2226.72,34167,0.0651716,3,5.66667,4,2
8,2,33,7972.25,122327,0.0651716,1,1,1,1
10,4,34,505.341,7754,0.0651716,2,3,3,1
6,3,35,258.21,3962,0.0651716,1,1,1,1
5,6,36,315.496,4841,0.0651716,1,1,1,1
0,11,37,360.921,5538,0.0651716,1,2,2,1
2,10,38,331.202,5082,0.0651716,2,5.5,4,2
2,8,39,1556.43,23882,0.0651716,1,1,1,1
10,8,40,839.997,12889,0.0651716,3,5.66667,5,3
6,9,41,79.0532,1213,0.0651716,2,2.5,2,2
8,6,42,449.293,6894,0.0651716,3,3.66667,3,3
10,3,43,486.767,7469,0.0651716,1,1,1,1
9,2,44,453.66,6961,0.0651716,2,4.5,4,2
9,0,45,42.1009,646,0.0651716,4,5,4,3
10,2,46,1588.3,24371,0.0651716,1,4,4,1
5,11,47,869.52,13342,0.0651716,1,2,2,1
11,7,48,2875.31,44119,0.0651716,2,4.5,3,1
7,0,49,87.1345,1337,0.0651716,1,3,3,1
7,5,50,775.934,11906,0.0651716,2,3.5,3,2
5,3,51,701.964,10771,0.0651716,1,2,2,1
11,5,52,655.301,10055,0.0651716,1,2,2,1
9,4,53,187.89,2883,0.0651716,3,3,2,2
1,4,54,3653.98,56067,0.0651716,1,1,1,1
8,1,55,1172.5,17991,0.0651716,1,2,2,1
4,3,56,94.7596,1454,0.0651716,1,2,2,1
0,2,57,203.857,3128,0.0651716,2,3.5,3,2
1,7,58,4497.89,69016,0.0651716,3,4.33333,2,2
7,4,59,10530.5,161581,0.0651716,1,1,1,1
